"zone","state","lga","sector","ea","hhid","livestock_cd","s11jq1a","s11jq2_1","s11jq2_2","s11jq2_3","s11jq2_4","s11jq2_5","s11jq2_6","s11jq2_7","s11jq2_8","s11jq2_9","s11jq2_10","s11jq2_11","s11jq2_os","s11jq3","s11jq4","s11jq5_1","s11jq5_2","s11jq5_3","s11jq5_4","s11jq5_5","s11jq5_6","s11jq5_7","s11jq5_8","s11jq5_9","s11jq5_10","s11jq5_11","s11jq5_os","s11jq6","s11jq7","s11jq8","s11jq11","s11jq11_os","s11jq12","s11jq13","s11jq14","s11jq15_1","s11jq15_2","s11jq15_3","s11jq15_4","s11jq15_5","s11jq15_6","s11jq15_7","s11jq15_8","s11jq15_9","s11jq15_10","s11jq16","s11jq17","s11jq18","s11jq19","s11jq20","s11jq21","s11jq22","s11jq23"
2,2,205,2,206,29022,3,1,0,0,0,0,0,0,0,0,1,0,0,,3,1,0,0,0,0,0,0,0,0,1,0,0,,450,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,1,400
2,2,205,2,206,29023,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,,2000,2,,7,,1,200,2,1,3,4,,,,,,,,1,2300,2,,2,,2,
2,2,205,2,206,29023,3,2,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,,1500,2,,7,,1,200,2,1,3,4,,,,,,,,1,1500,2,,2,,2,
2,2,205,2,206,29023,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,3,4,,,,,,,,1,300,2,,2,,2,
2,2,207,2,158,29025,1,2,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,0,0,0,0,,2500,2,,2,,1,500,2,5,,,,,,,,,,1,15000,2,,2,,2,
2,2,207,2,158,29025,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,2,5,,,,,,,,,,1,2000,2,,2,,2,
2,2,207,2,158,29025,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,207,2,158,29028,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,4,3,,,,,,,,,,2,,2,,2,,2,
2,2,207,2,158,29032,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,,3500,2,,7,,2,,1,,,,,,,,,,,,,1,35000,2,,2,
2,2,207,2,158,29032,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,4,3,,,,,,,,,,2,,2,,2,,2,
2,2,207,2,158,29034,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,5500,2,,2,,2,,4,1,,,,,,,,,,1,30000,2,,2,,2,
2,2,207,2,158,29035,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,15000,2,,2,,2,,4,1,4,5,,,,,,,,1,55000,2,,2,,2,
2,2,208,2,300,29039,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,208,2,300,29041,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
2,2,208,2,300,29042,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,2,,,,,,,,,2,,2,,2,,2,
2,2,208,2,300,29045,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
2,2,208,2,300,29045,5,1,1,0,0,0,0,0,0,0,0,0,0,,3,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
2,2,208,2,300,29047,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,4000,2,,3,,2,,2,1,4,5,,,,,,,,1,10000,1,20000,2,,2,
2,2,208,2,300,29047,3,1,0,0,0,0,0,0,0,0,1,0,0,,0,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,208,2,300,29047,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,208,2,300,29048,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,208,2,300,29048,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,2,8,,,,,,,,,2,,2,,2,,2,
2,2,209,2,10,29050,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,209,2,10,29052,1,2,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,,1500,2,,2,,2,,2,1,,,,,,,,,,1,2000,2,,2,,2,
2,2,209,2,10,29052,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,1,1200,2,,2,,2,
2,2,209,2,10,29053,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,1,1000,2,,2,,2,
2,2,209,2,10,29053,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,1,1200,2,,2,,2,
2,2,209,2,10,29054,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,1,0,0,,500,2,,7,,2,,2,1,,,,,,,,,,1,1500,2,,2,,2,
2,2,209,2,10,29055,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,209,2,10,29057,1,2,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,1,0,0,,1500,1,1000,7,,2,,2,1,8,,,,,,,,,1,3500,2,,2,,1,1500
2,2,209,2,10,29057,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,500,7,,2,,2,1,8,,,,,,,,,1,1000,2,,2,,2,
2,2,209,2,10,29057,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,2,8,,,,,,,,2,,2,,2,,2,
2,2,209,2,10,29058,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,,2500,2,,7,,2,,2,1,2,4,5,,,,,,,2,,2,,2,,2,
2,2,209,2,10,29058,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,209,2,10,29058,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,210,2,924,29065,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,210,2,924,29065,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,210,2,924,29066,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,3,,2,,4,5,,,,,,,,,,2,,2,,2,,2,
2,2,210,2,924,29066,4,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,3,2,,,,,,,,,,2,,2,,2,,2,
2,2,210,2,924,29066,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,210,2,924,29068,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
2,2,210,2,924,29068,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,210,2,924,29070,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,2200,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,210,2,924,29070,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,210,2,924,29070,4,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,210,2,924,29070,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,210,2,924,29071,4,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,4,2,,,,,,,,,,1,10000,2,,2,,2,
2,2,211,2,344,29077,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,211,2,344,29079,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,1000,2,,2,,2,,2,1,,,,,,,,,,1,5000,2,,1,7000,2,
2,2,211,2,344,29080,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,211,2,344,29080,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,4,1,,,,,,,,,,1,10000,2,,2,,2,
2,2,211,2,344,29082,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,1,12000,2,,2,,2,
2,2,211,2,532,29085,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,1500,2,,7,,2,,4,1,,,,,,,,,,1,2500,2,,2,,2,
2,2,211,2,532,29086,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,2000,2,,7,,2,,4,1,,,,,,,,,,1,2500,2,,2,,2,
2,2,211,2,532,29087,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,211,2,532,29089,3,1,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,,300,2,,2,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,211,2,532,29090,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,300,1,1500,4,,2,,2,1,,,,,,,,,,1,10000,2,,2,,2,
2,2,211,2,532,29090,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,1,5000,2,,2,,2,
2,2,211,2,532,29091,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,4,4,11,12,,,,,,,,2,,2,,2,,2,
2,2,211,2,532,29092,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,211,2,532,29094,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,211,2,532,29094,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,211,2,532,29095,3,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,,200,2,,2,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
2,2,211,2,668,29099,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,211,2,668,29101,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,211,2,668,29103,5,1,0,0,0,0,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,,500,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,211,2,668,29104,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,4,4,,,,,,,,,,2,,2,,2,,2,
2,2,211,2,668,29105,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,211,2,668,29108,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,1000,2,,1,,2,,1,,,,,,,,,,,,,1,9600,2,,2,
2,2,211,2,668,29108,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,500,2,,2,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,212,2,100,29109,1,2,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,,1500,2,,99,"BACK YARD",2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,212,2,100,29110,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,212,2,100,29113,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
2,2,212,2,100,29115,3,1,0,0,0,0,0,1,0,0,0,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,,1000,1,700,7,,2,,3,1,,,,,,,,,,1,1700,2,,1,4200,2,
2,2,212,2,100,29116,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,3000,4,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,212,2,100,29116,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,6,7,,,,,,,,2,,2,,2,,2,
2,2,212,2,100,29118,3,1,0,0,0,0,0,0,0,0,1,0,0,,5,2,,,,,,,,,,,,,,2,,7,,2,,2,5,,,,,,,,,,2,,2,,2,,2,
2,2,212,2,100,29118,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,212,2,100,29119,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,1400,1,1500,3,,2,,2,1,3,,,,,,,,,1,4000,1,9000,1,5000,2,
2,2,212,2,100,29119,3,1,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,,3500,2,,3,,2,,2,1,3,,,,,,,,,1,1500,2,,2,,2,
2,2,212,2,100,29119,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,212,2,100,29120,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,1500,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,212,2,100,29120,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
2,2,212,2,1254,29123,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,212,2,1254,29124,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,2000,99,"BACK YARD",2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,212,2,1254,29124,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,99,"BACK YARD",2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,212,2,1254,29127,1,2,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,,5000,2,,7,,2,,2,1,,,,,,,,,,1,2000,1,5000,2,,2,
2,2,212,2,1254,29127,3,2,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,,1000,2,,7,,2,,3,1,,,,,,,,,,1,1550,2,,2,,2,
2,2,212,2,1254,29130,3,2,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,,1000,2,,7,,2,,2,1,3,,,,,,,,,1,1200,2,,2,,2,
2,2,212,2,1254,29131,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,1200,1,500,4,,2,,2,3,,,,,,,,,,1,7000,1,5000,2,,1,400
2,2,212,2,1254,29131,3,1,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,,1000,1,200,4,,2,,2,1,3,,,,,,,,,1,3000,2,,2,,1,600
2,2,212,2,1254,29132,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,,500,2,,4,,2,,2,1,4,,,,,,,,,1,10000,2,,2,,2,
2,2,212,2,1254,29132,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,1,4,,,,,,,,,1,3000,2,,2,,1,420
2,2,213,1,1010,29135,5,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,1000,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,213,1,1010,29136,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,,1600,2,,7,,2,,4,1,,,,,,,,,,1,10000,2,,2,,2,
2,2,213,1,1010,29136,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,213,1,1010,29138,3,1,0,0,0,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,,5000,1,6000,7,,2,,3,1,,,,,,,,,,1,10000,2,,2,,2,
2,2,213,1,1010,29138,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,213,1,1010,29139,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,1,2000,2,,2,
2,2,213,1,1010,29140,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,4,5,,,,,,,,,,2,,2,,2,,2,
2,2,213,1,1010,29143,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,2,1,7,,,,,,,,,2,,2,,2,,2,
2,2,213,2,1282,29148,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,2000,2,,7,,2,,4,1,,,,,,,,,,1,5000,2,,2,,2,
2,2,213,2,1282,29148,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,213,2,1282,29150,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,2500,1,2500,7,,2,,2,1,,,,,,,,,,1,3000,2,,2,,2,
2,2,213,2,1282,29151,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,2500,1,3000,7,,2,,3,1,,,,,,,,,,1,10000,2,,2,,2,
2,2,213,2,1282,29152,1,2,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,,2500,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,213,2,1282,29153,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,213,2,1282,29156,1,2,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,,1400,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,213,2,1282,29156,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,4,1,,,,,,,,,,1,2500,2,,2,,2,
2,2,213,2,1406,29158,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,213,2,1406,29160,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,5000,1,5000,7,,2,,4,1,,,,,,,,,,1,2500,2,,2,,2,
2,2,213,2,1406,29160,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,4000,2,,7,,2,,4,1,,,,,,,,,,1,2500,2,,2,,2,
2,2,213,2,1406,29161,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,213,2,1406,29161,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,213,2,1406,29162,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,213,2,1406,29162,4,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,3,1,,,,,,,,,,1,5000,2,,2,,2,
2,2,213,2,1406,29166,4,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,4,1,,,,,,,,,,1,6000,2,,2,,2,
2,2,213,2,1406,29167,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,215,2,814,29169,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,215,2,814,29169,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,215,2,814,29171,3,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,,2100,1,2100,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
2,2,215,2,814,29171,5,1,1,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,,500,1,500,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,215,2,814,29174,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,2800,2,,4,,2,,1,,,,,,,,,,,,,1,5000,2,,2,
2,2,215,2,814,29174,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,9,,,,,,,,,,2,,2,,2,,2,
2,2,215,2,814,29176,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,4,1,6,,,,,,,,,2,,2,,2,,2,
2,2,215,2,814,29178,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,1,18000,1,5000,2,,2,
2,2,215,2,814,29178,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,4,1,,,,,,,,,,1,9000,2,,2,,2,
2,2,215,2,814,29179,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,215,2,814,29179,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,4,1,,,,,,,,,,1,3500,2,,2,,2,
2,2,218,2,1624,29181,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,1,1000,2,
2,2,218,2,1624,29181,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,1,500,1,,,,,,,,,,,,,1,1500,2,,2,
2,2,218,2,1624,29181,5,1,1,0,0,0,0,0,0,0,0,0,0,,8,2,,,,,,,,,,,,,,2,,5,,2,,2,1,,,,,,,,,,1,2000,2,,2,,2,
2,2,218,2,1624,29183,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
2,2,218,2,1624,29186,3,1,0,0,0,0,0,1,0,0,1,0,0,,2,1,0,0,0,0,1,0,0,0,1,0,0,,400,2,,2,,2,,2,2,10,,,,,,,,,1,1500,2,,2,,2,
2,2,218,2,1624,29187,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,1,1500
2,2,218,2,1624,29187,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,218,2,1624,29191,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,2,,,,,,,,,2,,2,,2,,2,
2,2,219,2,124,29194,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,1,80000,2,,2,
2,2,219,2,124,29194,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,219,2,124,29194,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,219,2,124,29195,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
2,2,219,2,124,29196,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,4,,,,,,,,,2,,2,,2,,2,
2,2,219,2,124,29196,5,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,1000,1,1200,7,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,219,2,124,29198,1,2,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,,14000,1,1000,4,,2,,1,,,,,,,,,,,,,1,37000,2,,2,
2,2,219,2,124,29198,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
2,2,219,2,124,29199,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,3,,,,,,,,,2,,2,,2,,2,
2,2,219,2,124,29199,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
2,2,219,2,124,29200,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,5000,1,2500,3,,2,,3,5,,,,,,,,,,1,5000,1,2900,2,,1,3500
2,2,219,2,124,29200,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,2,5,6,,,,,,,,2,,2,,2,,2,
2,2,219,2,124,29200,5,1,1,0,0,0,0,0,0,0,0,0,0,,8,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,219,2,124,29202,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,3500,2,,3,,2,,1,,,,,,,,,,,,,1,40000,1,10000,1,3000
2,2,219,2,124,29202,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,219,2,124,29203,1,2,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,,1000,1,500,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,219,2,124,29203,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
2,2,219,2,124,29203,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,5,7,,,,,,,,2,,2,,2,,2,
2,2,219,2,124,29204,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,,500,2,,99,"BACKYARD",2,,1,,,,,,,,,,,,,2,,2,,2,
