"zone","state","lga","sector","ea","cluster_id","farmer_id","activity_cd","crop_code","c9q5","c9q6","c9q7","c9q8","c9q9","c9q10"
5,3,326,2,502,"326-502",2,4,,1,2000,1,2000,2,
5,3,326,2,502,"326-502",2,5,1020,1,2000,1,2000,1,2000
5,3,326,2,502,"326-502",2,6,1020,1,2000,1,2000,2,
5,3,326,2,502,"326-502",2,7,1020,1,2000,1,2000,2,
5,3,327,2,196,"327-196",1,1,,1,1500,2,,2,
5,3,327,2,196,"327-196",1,2,,1,1500,2,,2,
5,3,327,2,196,"327-196",1,5,1020,1,1000,1,1000,2,
5,3,327,2,196,"327-196",2,4,,2,,1,2000,2,
5,3,327,2,196,"327-196",2,5,1020,1,1000,1,1000,2,
5,3,327,2,196,"327-196",2,6,1020,2,,1,1000,2,
5,3,327,2,246,"327-246",1,1,,1,2000,1,2000,2,
5,3,327,2,246,"327-246",2,1,,1,2000,1,2000,2,
5,3,327,2,246,"327-246",2,4,,2,,1,2000,2,
5,3,327,2,246,"327-246",2,5,1020,2,,1,2000,2,
5,3,329,2,608,"329-608",1,1,,1,3000,1,3000,2,
5,3,329,2,608,"329-608",1,2,,1,3000,1,3000,2,
5,3,329,2,608,"329-608",1,5,1020,1,2500,1,2500,2,
5,3,329,2,608,"329-608",2,1,,1,3000,1,3000,2,
5,3,329,2,608,"329-608",2,2,,1,3000,2,,2,
5,3,329,2,608,"329-608",2,5,1020,1,2500,1,2500,2,
3,33,3302,2,816,"3302-816",1,1,,1,1000,2,,1,600
3,33,3302,2,816,"3302-816",1,2,,1,1000,2,,1,600
3,33,3302,2,816,"3302-816",1,3,,1,800,2,,1,400
3,33,3302,2,816,"3302-816",1,4,,1,1000,2,,1,600
3,33,3302,2,816,"3302-816",1,5,1100,1,1200,2,,1,500
3,33,3302,2,816,"3302-816",1,6,1100,1,500,2,,1,300
3,33,3302,2,816,"3302-816",2,1,,1,1000,2,,1,600
3,33,3302,2,816,"3302-816",2,4,,1,1000,2,,1,600
3,33,3302,2,816,"3302-816",2,5,1100,1,1000,2,,1,600
3,33,3302,2,816,"3302-816",2,6,1100,1,800,2,,1,400
3,33,3304,2,418,"3304-418",1,1,,1,1000,2,,1,700
3,33,3304,2,418,"3304-418",1,2,,1,1000,2,,1,700
3,33,3304,2,418,"3304-418",1,4,,1,1000,2,,1,800
3,33,3304,2,418,"3304-418",1,6,1100,1,800,2,,1,400
3,33,3304,2,418,"3304-418",1,7,1100,2,,1,700,1,500
3,33,3305,2,846,"3305-846",1,1,,1,700,2,,1,400
3,33,3305,2,846,"3305-846",1,2,,1,700,2,,1,500
3,33,3305,2,846,"3305-846",1,4,,1,700,2,,1,400
3,33,3305,2,846,"3305-846",1,5,1100,1,700,2,,1,500
3,33,3305,2,846,"3305-846",1,6,1100,1,700,2,,1,500
3,33,3305,2,846,"3305-846",1,7,1100,2,,1,500,2,
3,33,3305,2,846,"3305-846",2,1,,1,700,2,,1,500
3,33,3305,2,846,"3305-846",2,2,,1,700,2,,1,500
3,33,3305,2,846,"3305-846",2,4,,1,700,2,,1,500
3,33,3305,2,846,"3305-846",2,5,1070,1,700,2,,1,500
3,33,3305,2,846,"3305-846",2,6,1070,1,700,2,,2,
3,33,3313,2,930,"3313-930",1,1,,1,700,1,500,1,500
3,33,3313,2,930,"3313-930",1,2,,1,800,1,500,1,600
3,33,3313,2,930,"3313-930",1,3,,1,700,2,,1,600
3,33,3313,2,930,"3313-930",1,4,,1,800,1,500,1,600
3,33,3313,2,930,"3313-930",1,5,1100,1,600,1,400,1,400
3,33,3313,2,930,"3313-930",1,6,1100,1,600,2,,1,400
3,33,3313,2,930,"3313-930",1,7,1100,2,,1,600,2,
3,33,3313,2,930,"3313-930",2,1,,1,800,1,500,1,500
3,33,3313,2,930,"3313-930",2,2,,1,800,1,500,1,500
3,33,3313,2,930,"3313-930",2,3,,1,600,2,,1,500
3,33,3313,2,930,"3313-930",2,4,,1,800,1,600,1,500
3,33,3313,2,930,"3313-930",2,5,1100,1,600,1,400,1,400
3,33,3313,2,930,"3313-930",2,6,1100,1,700,2,,1,400
3,33,3313,2,930,"3313-930",2,7,1100,2,,1,600,2,
3,33,3318,2,1498,"3318-1498",1,1,,1,700,2,,1,500
3,33,3318,2,1498,"3318-1498",1,2,,1,700,2,,1,500
3,33,3318,2,1498,"3318-1498",1,3,,1,700,2,,1,500
3,33,3318,2,1498,"3318-1498",1,4,,1,700,2,,1,500
3,33,3318,2,1498,"3318-1498",1,5,1100,1,700,2,,1,500
3,33,3318,2,1498,"3318-1498",1,6,1100,1,700,2,,1,500
3,33,3318,2,1498,"3318-1498",2,1,,1,700,2,,1,500
3,33,3318,2,1498,"3318-1498",2,2,,1,700,2,,1,500
3,33,3318,2,1498,"3318-1498",2,3,,1,700,2,,1,500
3,33,3318,2,1498,"3318-1498",2,4,,1,700,2,,1,500
3,33,3318,2,1498,"3318-1498",2,5,1100,1,700,2,,1,500
3,33,3318,2,1498,"3318-1498",2,6,1100,1,700,2,,1,500
3,33,3318,2,1498,"3318-1498",2,7,1100,2,,1,600,2,
3,33,3321,2,118,"3321-118",1,1,,1,800,2,,1,500
3,33,3321,2,118,"3321-118",1,2,,1,1000,2,,1,700
3,33,3321,2,118,"3321-118",1,4,,1,1000,2,,1,800
3,33,3321,2,118,"3321-118",1,5,1100,1,1000,2,,1,800
3,33,3321,2,118,"3321-118",1,6,1100,1,800,2,,1,600
3,33,3323,2,92,"3323-92",1,1,,1,800,2,,1,500
3,33,3323,2,92,"3323-92",1,2,,1,800,2,,1,500
3,33,3323,2,92,"3323-92",1,3,,1,700,2,,1,400
3,33,3323,2,92,"3323-92",1,4,,1,800,2,,1,500
3,33,3323,2,92,"3323-92",1,5,1100,1,700,2,,1,500
3,33,3323,2,92,"3323-92",1,6,1100,1,700,2,,1,500
3,33,3323,2,92,"3323-92",1,7,1100,2,,1,500,2,
3,33,3323,2,92,"3323-92",2,2,,1,800,2,,1,600
3,33,3323,2,92,"3323-92",2,4,,1,800,2,,1,500
3,33,3323,2,92,"3323-92",2,6,1100,1,700,2,,1,500
3,33,3323,2,92,"3323-92",2,7,1100,2,,1,500,2,
2,34,3401,2,370,"3401-370",1,1,,1,800,2,,2,
2,34,3401,2,370,"3401-370",1,2,,1,800,2,,2,
2,34,3401,2,370,"3401-370",1,3,,1,800,1,500,1,500
2,34,3401,2,370,"3401-370",1,4,,1,800,2,,2,
2,34,3401,2,370,"3401-370",1,5,1080,1,800,1,500,1,500
2,34,3401,2,370,"3401-370",1,6,1080,1,800,2,,2,
2,34,3401,2,370,"3401-370",2,1,,1,800,2,,2,
2,34,3401,2,370,"3401-370",2,2,,1,800,2,,2,
2,34,3401,2,370,"3401-370",2,3,,1,800,1,500,1,500
2,34,3401,2,370,"3401-370",2,5,1060,1,800,1,500,1,500
2,34,3401,2,370,"3401-370",2,6,1060,1,800,2,,2,
2,34,3402,2,72,"3402-72",1,1,,1,1000,1,500,1,500
2,34,3402,2,72,"3402-72",1,2,,1,1000,1,500,1,500
2,34,3402,2,72,"3402-72",1,3,,1,1000,1,500,1,500
2,34,3402,2,72,"3402-72",1,4,,1,1000,1,500,1,500
2,34,3402,2,72,"3402-72",1,5,1070,1,1000,1,500,1,500
2,34,3402,2,72,"3402-72",1,6,1070,1,1000,1,500,1,500
2,34,3402,2,72,"3402-72",2,1,,1,1000,1,500,1,500
2,34,3402,2,72,"3402-72",2,2,,1,1000,1,500,1,500
2,34,3402,2,72,"3402-72",2,3,,1,1000,1,500,1,500
2,34,3402,2,72,"3402-72",2,4,,1,1000,1,500,1,500
2,34,3402,2,72,"3402-72",2,5,1060,1,1000,1,500,1,500
2,34,3402,2,72,"3402-72",2,6,1060,1,1000,1,500,1,500
2,34,3402,2,768,"3402-768",1,1,,1,1500,1,1200,1,1200
2,34,3402,2,768,"3402-768",1,2,,1,1500,1,1200,1,1200
2,34,3402,2,768,"3402-768",1,4,,1,1500,1,1200,1,1200
2,34,3402,2,768,"3402-768",1,5,1070,1,1500,1,1200,1,1200
2,34,3402,2,768,"3402-768",1,6,1070,1,1500,1,1200,1,1200
2,34,3402,2,768,"3402-768",1,7,1070,1,1500,1,1200,1,1200
2,34,3402,2,768,"3402-768",2,1,,1,1500,1,1200,1,1200
2,34,3402,2,768,"3402-768",2,2,,1,1500,1,1200,1,1200
2,34,3402,2,768,"3402-768",2,3,,1,1500,1,1200,1,1200
2,34,3402,2,768,"3402-768",2,4,,1,1500,1,1200,1,1200
2,34,3402,2,768,"3402-768",2,5,1060,1,1500,1,1200,1,1200
2,34,3402,2,768,"3402-768",2,6,1060,1,1500,1,1200,1,1200
2,34,3405,2,456,"3405-456",1,1,,1,1000,1,1000,1,600
2,34,3405,2,456,"3405-456",1,2,,1,1000,1,1000,1,600
2,34,3405,2,456,"3405-456",1,3,,1,800,1,800,1,400
2,34,3405,2,456,"3405-456",1,4,,1,1000,1,1000,1,600
2,34,3405,2,456,"3405-456",1,5,1080,1,1000,1,1000,1,600
2,34,3405,2,456,"3405-456",1,6,1080,1,1000,1,1000,1,600
2,34,3405,2,456,"3405-456",2,1,,1,1000,1,1000,1,600
2,34,3405,2,456,"3405-456",2,2,,1,1000,1,1000,1,600
2,34,3405,2,456,"3405-456",2,3,,1,800,1,800,1,400
2,34,3405,2,456,"3405-456",2,4,,1,1000,1,1000,1,600
2,34,3405,2,456,"3405-456",2,5,1060,1,1000,1,1000,1,600
2,34,3405,2,456,"3405-456",2,6,1060,1,1000,1,1000,1,600
2,34,3405,2,456,"3405-456",2,7,1060,2,,1,1000,2,
2,34,3406,2,728,"3406-728",1,1,,1,1000,1,800,1,800
2,34,3406,2,728,"3406-728",1,2,,1,1000,1,800,1,800
2,34,3406,2,728,"3406-728",1,3,,1,1000,1,800,1,800
2,34,3406,2,728,"3406-728",1,4,,1,1000,1,800,1,800
2,34,3406,2,728,"3406-728",1,5,1110,1,1000,1,800,1,800
2,34,3406,2,728,"3406-728",1,6,1110,1,1000,1,800,1,800
2,34,3406,2,728,"3406-728",2,1,,1,1000,1,800,1,800
2,34,3406,2,728,"3406-728",2,2,,1,1000,1,800,1,800
2,34,3406,2,728,"3406-728",2,3,,1,1000,1,800,1,800
2,34,3406,2,728,"3406-728",2,4,,1,1000,1,800,1,800
2,34,3406,2,728,"3406-728",2,5,1080,1,1000,1,800,1,800
2,34,3406,2,728,"3406-728",2,6,1080,1,1000,1,800,1,800
2,34,3407,1,64,"3407-64",1,1,,1,500,1,500,1,400
2,34,3407,1,64,"3407-64",1,2,,1,500,1,500,1,400
2,34,3407,1,64,"3407-64",1,3,,1,500,1,500,1,400
2,34,3407,1,64,"3407-64",1,4,,1,500,1,500,1,400
2,34,3407,1,64,"3407-64",1,5,1110,1,500,1,500,1,400
2,34,3407,1,64,"3407-64",1,6,1110,1,500,1,500,1,400
2,34,3407,1,64,"3407-64",2,1,,1,500,1,500,1,400
2,34,3407,1,64,"3407-64",2,2,,1,500,1,500,1,400
2,34,3407,1,64,"3407-64",2,3,,1,500,1,500,1,400
2,34,3407,1,64,"3407-64",2,4,,1,500,1,500,1,400
2,34,3407,1,64,"3407-64",2,5,1110,1,500,1,500,1,400
2,34,3407,1,64,"3407-64",2,6,1110,1,500,1,500,1,400
2,34,3408,2,870,"3408-870",1,1,,1,1500,1,1300,1,1000
2,34,3408,2,870,"3408-870",1,2,,1,1500,1,1300,1,1000
2,34,3408,2,870,"3408-870",1,3,,1,1500,1,1300,1,1000
2,34,3408,2,870,"3408-870",1,4,,1,1500,1,1300,1,1000
2,34,3408,2,870,"3408-870",1,5,1110,1,1500,1,1300,1,1000
2,34,3408,2,870,"3408-870",1,6,1110,1,1500,1,1300,1,1000
2,34,3408,2,870,"3408-870",2,1,,1,1500,1,1300,1,1000
2,34,3408,2,870,"3408-870",2,2,,1,1500,1,1300,1,1000
2,34,3408,2,870,"3408-870",2,3,,1,1500,1,1300,1,1000
2,34,3408,2,870,"3408-870",2,4,,1,1500,1,1300,1,1000
2,34,3408,2,870,"3408-870",2,5,1080,1,1500,1,1300,1,1000
2,34,3408,2,870,"3408-870",2,6,1080,1,1500,1,1300,1,1000
2,34,3409,2,500,"3409-500",1,1,,1,1500,1,2000,1,1000
2,34,3409,2,500,"3409-500",1,2,,1,1500,1,2000,1,1000
2,34,3409,2,500,"3409-500",1,3,,1,1500,1,2000,1,1000
2,34,3409,2,500,"3409-500",1,4,,1,1500,1,2000,1,1000
2,34,3409,2,500,"3409-500",1,5,1080,1,1500,1,2000,1,1000
2,34,3409,2,500,"3409-500",1,6,1080,1,1500,1,2000,1,1000
2,34,3409,2,500,"3409-500",2,1,,1,1500,1,2000,1,1000
2,34,3409,2,500,"3409-500",2,2,,1,1500,1,2000,1,1000
2,34,3409,2,500,"3409-500",2,3,,1,1500,1,2000,1,1000
2,34,3409,2,500,"3409-500",2,4,,1,1500,1,2000,1,1000
2,34,3409,2,500,"3409-500",2,5,1060,1,1500,1,2000,1,1000
2,34,3409,2,500,"3409-500",2,6,1060,1,1500,1,2000,1,1000
2,34,3409,2,500,"3409-500",2,7,1060,2,,1,1000,2,
2,34,3411,2,1034,"3411-1034",1,1,,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",1,2,,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",1,3,,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",1,4,,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",1,5,1080,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",1,6,1080,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",1,7,1080,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",2,1,,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",2,2,,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",2,3,,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",2,4,,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",2,5,1080,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",2,6,1080,1,1000,1,1000,1,500
2,34,3411,2,1034,"3411-1034",2,7,1080,1,1000,1,1000,1,500
2,34,3412,2,156,"3412-156",1,1,,1,1200,1,1000,1,800
2,34,3412,2,156,"3412-156",1,2,,1,1200,1,1000,1,800
2,34,3412,2,156,"3412-156",1,3,,1,1000,1,1000,1,800
2,34,3412,2,156,"3412-156",1,4,,1,1200,1,1000,1,800
2,34,3412,2,156,"3412-156",1,5,1080,1,1200,1,1000,1,800
2,34,3412,2,156,"3412-156",1,6,1080,1,1200,1,1000,1,800
2,34,3412,2,156,"3412-156",2,1,,1,1200,1,1000,1,800
2,34,3412,2,156,"3412-156",2,2,,1,1200,1,1000,1,800
2,34,3412,2,156,"3412-156",2,3,,1,1200,1,1000,1,800
2,34,3412,2,156,"3412-156",2,4,,1,1200,1,1000,1,800
2,34,3412,2,156,"3412-156",2,5,1060,1,1200,1,1000,1,800
2,34,3412,2,156,"3412-156",2,6,1060,1,1200,1,1000,1,800
2,34,3412,2,156,"3412-156",2,7,1060,2,,1,1000,2,
2,34,3416,2,620,"3416-620",1,1,,1,800,1,700,1,500
2,34,3416,2,620,"3416-620",1,2,,1,800,1,700,1,500
2,34,3416,2,620,"3416-620",1,3,,1,800,1,700,1,500
2,34,3416,2,620,"3416-620",1,4,,1,800,1,700,1,500
2,34,3416,2,620,"3416-620",1,5,1110,1,800,1,700,1,500
2,34,3416,2,620,"3416-620",1,6,1110,1,800,1,700,1,500
2,34,3416,2,620,"3416-620",2,1,,1,800,1,700,1,500
2,34,3416,2,620,"3416-620",2,2,,1,1200,2,,1,600
2,34,3416,2,620,"3416-620",2,3,,1,800,1,700,1,500
2,34,3416,2,620,"3416-620",2,4,,1,800,1,700,1,500
2,34,3416,2,620,"3416-620",2,5,1060,1,800,1,700,1,500
2,34,3416,2,620,"3416-620",2,6,1060,1,800,1,700,1,500
2,34,3416,2,620,"3416-620",2,7,1060,2,,1,700,2,
2,35,3505,2,1726,"3505-1726",1,1,,1,500,2,,1,250
2,35,3505,2,1726,"3505-1726",1,2,,1,700,2,,1,300
2,35,3505,2,1726,"3505-1726",1,3,,1,400,2,,1,250
2,35,3505,2,1726,"3505-1726",1,4,,1,650,2,,1,350
2,35,3505,2,1726,"3505-1726",1,6,1100,1,700,2,,1,400
2,35,3506,2,2404,"3506-2404",1,1,,1,700,1,500,1,300
2,35,3506,2,2404,"3506-2404",1,3,,1,500,1,450,1,250
2,35,3506,2,2404,"3506-2404",1,4,,1,700,1,600,1,350
2,35,3506,2,2404,"3506-2404",1,5,1100,1,450,1,300,1,300
2,35,3506,2,2404,"3506-2404",1,6,1100,1,700,2,,1,250
2,35,3506,2,2404,"3506-2404",1,7,1100,1,650,1,600,1,300
2,35,3506,2,2404,"3506-2404",2,1,,1,800,1,600,1,300
2,35,3506,2,2404,"3506-2404",2,3,,1,600,1,600,1,400
2,35,3506,2,2404,"3506-2404",2,4,,1,800,1,600,1,300
2,35,3506,2,2404,"3506-2404",2,6,1110,1,1000,2,,2,
2,35,3507,2,596,"3507-596",1,1,,1,700,1,500,1,300
2,35,3507,2,596,"3507-596",1,2,,1,1000,1,600,1,450
2,35,3507,2,596,"3507-596",1,3,,1,500,1,400,1,200
2,35,3507,2,596,"3507-596",1,4,,1,700,1,600,1,300
2,35,3507,2,596,"3507-596",1,5,1070,1,700,1,600,1,350
2,35,3507,2,596,"3507-596",1,6,1070,1,700,1,600,1,300
2,35,3507,2,596,"3507-596",1,7,1070,1,700,1,600,1,300
2,35,3507,2,596,"3507-596",2,1,,1,500,1,400,1,300
2,35,3507,2,596,"3507-596",2,4,,1,600,1,500,1,350
2,35,3507,2,596,"3507-596",2,5,1010,1,700,1,500,1,300
2,35,3507,2,596,"3507-596",2,6,1010,1,600,1,500,1,300
2,35,3507,2,596,"3507-596",2,7,1010,1,600,1,500,1,400
2,35,3510,2,550,"3510-550",1,2,,1,800,2,,1,300
2,35,3510,2,550,"3510-550",1,3,,1,700,2,,1,250
2,35,3510,2,550,"3510-550",1,4,,1,750,2,,1,300
2,35,3510,2,550,"3510-550",1,6,1100,1,800,2,,1,400
2,35,3510,2,550,"3510-550",1,7,1100,1,750,2,,1,400
2,35,3512,2,478,"3512-478",1,1,,1,400,2,,2,
2,35,3512,2,478,"3512-478",1,3,,1,350,2,,1,150
2,35,3512,2,478,"3512-478",1,4,,1,700,2,,1,300
2,35,3512,2,478,"3512-478",1,6,1100,1,500,2,,2,
2,35,3512,2,478,"3512-478",1,7,1100,2,,1,400,2,
2,35,3512,2,478,"3512-478",2,6,1100,1,500,2,,1,250
2,35,3513,2,576,"3513-576",1,1,,1,700,2,,1,200
2,35,3513,2,576,"3513-576",1,2,,1,700,2,,1,150
2,35,3513,2,576,"3513-576",1,4,,1,800,2,,1,200
2,35,3513,2,576,"3513-576",1,5,1100,1,500,2,,1,200
2,35,3513,2,576,"3513-576",1,6,1100,1,700,2,,1,250
2,35,3514,1,1050,"3514-1050",1,1,,1,800,1,800,2,
2,35,3514,1,1050,"3514-1050",1,4,,1,800,1,750,1,350
2,35,3514,1,1050,"3514-1050",1,5,1100,1,800,1,750,1,350
2,35,3514,1,1050,"3514-1050",1,6,1100,1,800,1,800,2,
2,35,3514,1,1050,"3514-1050",2,2,,1,800,1,600,1,350
2,35,3514,1,1050,"3514-1050",2,4,,1,800,1,600,1,350
2,35,3514,1,1050,"3514-1050",2,5,1100,1,650,1,550,1,300
2,35,3514,1,1050,"3514-1050",2,6,1100,1,750,1,650,2,
3,36,3606,2,1956,"3606-1956",1,1,,1,700,2,,2,
3,36,3606,2,1956,"3606-1956",1,2,,1,1000,2,,2,
3,36,3606,2,1956,"3606-1956",1,3,,1,500,1,500,2,
3,36,3606,2,1956,"3606-1956",1,5,1070,1,700,1,500,1,300
3,36,3606,2,1956,"3606-1956",1,6,1070,1,1000,2,,2,
3,36,3608,2,1300,"3608-1300",1,1,,1,1000,2,,2,
3,36,3608,2,1300,"3608-1300",1,2,,1,1000,2,,2,
3,36,3608,2,1300,"3608-1300",1,3,,1,800,1,500,1,300
3,36,3608,2,1300,"3608-1300",1,4,,1,1000,2,,2,
3,36,3608,2,1300,"3608-1300",1,5,1070,1,1000,1,800,1,600
3,36,3608,2,1300,"3608-1300",1,6,1070,1,700,2,,2,
3,36,3608,2,2078,"3608-2078",1,1,,1,1200,2,,2,
3,36,3608,2,2078,"3608-2078",1,2,,1,1200,2,,2,
3,36,3608,2,2078,"3608-2078",1,3,,1,1000,1,800,1,500
3,36,3608,2,2078,"3608-2078",1,5,1080,1,1200,1,1000,1,600
3,36,3608,2,2078,"3608-2078",1,6,1080,1,1500,2,,2,
3,36,3611,1,10,"3611-10",1,1,,1,1000,1,1000,1,600
3,36,3611,1,10,"3611-10",1,3,,1,800,1,500,1,300
3,36,3611,1,10,"3611-10",1,5,1100,1,1000,1,700,1,500
3,36,3611,1,10,"3611-10",1,6,1100,1,1000,2,,2,
3,36,3611,1,10,"3611-10",2,3,,1,700,1,500,1,300
3,36,3611,1,10,"3611-10",2,5,1100,1,800,1,700,1,500
3,36,3611,1,10,"3611-10",2,7,1100,1,1000,1,800,2,
3,36,3613,2,1066,"3613-1066",1,1,,1,7000,2,,1,1000
3,36,3613,2,1066,"3613-1066",1,2,,1,800,2,,2,
3,36,3613,2,1066,"3613-1066",1,3,,1,700,1,600,1,500
3,36,3613,2,1066,"3613-1066",1,4,,1,1000,2,,1,4
3,36,3613,2,1066,"3613-1066",1,5,1080,1,800,1,600,1,300
3,36,3613,2,1066,"3613-1066",1,6,1080,1,1000,2,,2,
3,36,3613,2,1808,"3613-1808",1,1,,1,800,2,,2,
3,36,3613,2,1808,"3613-1808",1,2,,1,1000,2,,2,
3,36,3613,2,1808,"3613-1808",1,3,,1,700,1,500,1,300
3,36,3613,2,1808,"3613-1808",1,5,1080,1,800,1,600,1,400
3,36,3613,2,1808,"3613-1808",1,6,1080,1,1000,2,,2,
1,37,3701,1,308,"3701-308",1,1,,1,1500,1,1000,1,1000
1,37,3701,1,308,"3701-308",1,2,,1,2000,2,,1,1000
1,37,3701,1,308,"3701-308",1,4,,1,1500,1,1000,1,1000
1,37,3701,1,308,"3701-308",1,5,1080,2,,1,1000,1,500
1,37,3701,1,308,"3701-308",1,6,1080,1,1000,1,1000,1,500
1,37,3701,1,308,"3701-308",1,7,1080,2,,1,1000,2,
1,37,3702,1,1102,"3702-1102",1,1,,1,1500,2,,1,1000
1,37,3702,1,1102,"3702-1102",1,2,,1,2000,2,,1,1000
1,37,3702,1,1102,"3702-1102",1,4,,1,1500,2,,1,1000
1,37,3702,1,1102,"3702-1102",1,5,1080,2,,1,1000,1,500
1,37,3702,1,1102,"3702-1102",1,6,1080,2,,1,700,1,500
1,37,3702,1,1102,"3702-1102",2,1,,1,1500,2,,1,1000
1,37,3702,1,1102,"3702-1102",2,2,,1,2000,2,,1,1500
1,37,3702,1,1102,"3702-1102",2,3,,2,,2,,1,500
1,37,3702,1,1102,"3702-1102",2,4,,1,1500,2,,1,1000
1,37,3702,1,1102,"3702-1102",2,5,1010,2,,1,1000,1,700
1,37,3702,1,1102,"3702-1102",2,6,1010,2,,1,1000,1,700
1,37,3702,1,158,"3702-158",1,1,,1,1500,2,,1,100
1,37,3702,1,158,"3702-158",1,2,,1,2000,2,,1,1500
1,37,3702,1,158,"3702-158",1,4,,1,1500,2,,1,1000
1,37,3702,1,158,"3702-158",1,6,1121,1,1000,2,,1,700
1,37,3702,1,158,"3702-158",2,1,,1,1500,2,,1,1000
1,37,3702,1,158,"3702-158",2,2,,1,2000,2,,1,1000
1,37,3702,1,158,"3702-158",2,3,,1,1000,2,,1,500
1,37,3702,1,158,"3702-158",2,4,,1,1500,2,,1,1000
1,37,3702,1,158,"3702-158",2,5,1080,2,,1,700,1,500
1,37,3702,1,158,"3702-158",2,6,1080,1,1500,1,1000,1,1000
1,37,3702,1,972,"3702-972",1,1,,1,1500,2,,1,1000
1,37,3702,1,972,"3702-972",1,2,,1,2000,2,,1,1000
1,37,3702,1,972,"3702-972",1,4,,1,1500,2,,1,1000
1,37,3702,1,972,"3702-972",1,5,1080,2,,1,1000,1,500
1,37,3702,1,972,"3702-972",1,6,1080,1,1500,1,1000,1,500
1,37,3702,1,972,"3702-972",2,1,,1,1500,2,,1,1000
1,37,3702,1,972,"3702-972",2,2,,1,2000,2,,1,1000
1,37,3702,1,972,"3702-972",2,3,,1,1000,2,,1,500
1,37,3702,1,972,"3702-972",2,4,,1,1500,2,,1,500
1,37,3702,1,972,"3702-972",2,5,1010,2,,1,1000,1,500
1,37,3702,1,972,"3702-972",2,6,1010,2,,1,1000,1,500
1,37,3703,1,202,"3703-202",1,1,,1,1500,2,,1,1000
1,37,3703,1,202,"3703-202",1,2,,1,2000,2,,1,1500
1,37,3703,1,202,"3703-202",1,4,,1,1500,2,,1,1000
1,37,3703,1,202,"3703-202",1,5,1080,2,,1,1000,1,700
1,37,3703,1,202,"3703-202",1,6,1080,1,1000,1,1000,1,700
1,37,3703,1,202,"3703-202",2,1,,1,1500,2,,1,1000
1,37,3703,1,202,"3703-202",2,2,,1,2000,2,,1,1500
1,37,3703,1,202,"3703-202",2,3,,1,1000,2,,1,700
1,37,3703,1,202,"3703-202",2,4,,1,1500,2,,1,1000
1,37,3703,1,202,"3703-202",2,5,1080,2,,1,700,1,700
1,37,3703,1,202,"3703-202",2,6,1080,1,10,1,1000,1,700
1,37,3703,1,236,"3703-236",1,1,,1,1500,2,,1,1000
1,37,3703,1,236,"3703-236",1,2,,1,2000,2,,1,1500
1,37,3703,1,236,"3703-236",1,4,,1,1500,2,,1,1000
1,37,3703,1,236,"3703-236",1,5,1080,2,,1,1000,1,700
1,37,3703,1,236,"3703-236",1,6,1080,1,1000,1,700,1,500
1,37,3703,1,236,"3703-236",2,1,,1,1500,2,,1,1000
1,37,3703,1,236,"3703-236",2,2,,1,2000,2,,1,1000
1,37,3703,1,236,"3703-236",2,3,,1,1000,2,,1,500
1,37,3703,1,236,"3703-236",2,4,,1,1500,2,,1,700
1,37,3703,1,236,"3703-236",2,5,1010,2,,1,700,1,500
1,37,3703,1,236,"3703-236",2,6,1010,2,,1,1000,1,700
1,37,3704,2,214,"3704-214",1,1,,1,1000,2,,1,500
1,37,3704,2,214,"3704-214",1,2,,1,2000,2,,1,1000
1,37,3704,2,214,"3704-214",1,4,,1,1500,2,,1,700
1,37,3704,2,214,"3704-214",1,5,1121,1,1000,2,,2,
1,37,3704,2,214,"3704-214",1,6,1121,1,1000,2,,2,
1,37,3704,2,214,"3704-214",2,1,,1,1000,2,,1,500
1,37,3704,2,214,"3704-214",2,2,,1,2000,2,,1,1000
1,37,3704,2,214,"3704-214",2,4,,2,,2,,1,700
1,37,3704,2,214,"3704-214",2,6,1090,2,,1,500,1,500
1,37,3705,2,254,"3705-254",1,2,,1,2000,2,,1,500
1,37,3705,2,254,"3705-254",1,4,,1,2500,2,,1,100
1,37,3705,2,254,"3705-254",1,6,1080,1,1000,2,,2,
1,37,3705,2,254,"3705-254",2,4,,2,,2,,1,500
1,37,3705,2,254,"3705-254",2,6,1080,2,,1,1000,2,
1,37,3705,2,32,"3705-32",1,1,,1,1500,2,,1,1000
1,37,3705,2,32,"3705-32",1,2,,1,2000,2,,1,1000
1,37,3705,2,32,"3705-32",1,3,,1,700,2,,2,
1,37,3705,2,32,"3705-32",1,4,,1,1500,2,,1,1000
1,37,3705,2,32,"3705-32",1,6,1070,1,1000,2,,1,700
1,37,3705,2,32,"3705-32",2,1,,1,1500,2,,1,1000
1,37,3705,2,32,"3705-32",2,2,,1,2000,2,,1,1000
