"zone","state","lga","sector","ea","hhid","cropcode","phl_q02_1","phl_q03_1","phl_q04_1","phl_q05_1","phl_q06_1","phl_q07__1_1","phl_q07__2_1","phl_q07__3_1","phl_q07__4_1","phl_q02_2","phl_q03_2","phl_q04_2","phl_q05_2","phl_q06_2","phl_q07__1_2","phl_q07__2_2","phl_q07__3_2","phl_q07__4_2","phl_q02_3","phl_q03_3","phl_q04_3","phl_q05_3","phl_q06_3","phl_q07__1_3","phl_q07__2_3","phl_q07__3_3","phl_q07__4_3","phl_q08__1","phl_q09_1","phl_q10_1","phl_q11_1","phl_q12__1_1","phl_q12__2_1","phl_q12__3_1","phl_q12__4_1","phl_q08__2","phl_q09_2","phl_q10_2","phl_q11_2","phl_q12__1_2","phl_q12__2_2","phl_q12__3_2","phl_q12__4_2","phl_q08__3","phl_q09_3","phl_q10_3","phl_q11_3","phl_q12__1_3","phl_q12__2_3","phl_q12__3_3","phl_q12__4_3"
1,23,2303,2,68,239012,1100,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,4,6,5,0,0,1,0,2,,,,,,,
1,23,2303,2,828,239013,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,6,1,3,1,0,0,0,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239013,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239013,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,5,1,3,1,0,0,0,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239013,1090,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239014,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239014,1070,1,4,3,5,1200,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239014,1080,1,3,2,4,1200,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239014,1090,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239014,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,12,2,2,1,0,0,0,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239015,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,2,2,3,0,1,1,0,2,,,,,,,
1,23,2303,2,828,239015,1090,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,2,4,5,0,1,1,0,2,,,,,,,
1,23,2303,2,828,239015,2020,1,2,2,3,1500,1,0,1,0,2,,,,,,,,,2,,,,,,,,,1,2,2,3,1,0,0,0,1,4,2,3,1,0,1,0,2,,,,,,,
1,23,2303,2,828,239016,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239016,1070,1,2,4,4,1000,1,0,0,0,2,,,,,,,,,2,,,,,,,,,1,4,4,3,1,0,0,0,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239016,1090,1,2,2,3,1000,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,4,2,3,1,1,0,0,2,,,,,,,
1,23,2303,2,828,239016,2020,1,2,2,3,1000,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239017,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239017,1090,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239017,2020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239018,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239018,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239022,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239022,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239022,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239023,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239023,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,2,1,6,1,0,0,0,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239023,1090,2,,,,,,,,,1,2,2,4,800,0,1,1,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239023,1100,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,2,1,5,1,0,0,0,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239023,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,5,4,4,1,1,0,0,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239023,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239024,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2303,2,828,239024,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,6,4,6,1,0,0,0,2,,,,,,,,2,,,,,,,
1,23,2304,2,432,239025,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2304,2,432,239025,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2304,2,432,239025,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2304,2,432,239025,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2304,2,432,239026,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2304,2,432,239026,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2304,2,432,239029,2030,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2304,2,432,239029,2170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2304,2,432,239032,3020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2305,2,174,239037,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2305,2,174,239037,1080,2,,,,,,,,,1,8,2,6,1000,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2305,2,174,239045,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2305,2,174,239045,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2305,2,174,239047,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2305,2,174,239047,1090,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2305,2,174,239048,1010,1,2,2,6,1200,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2305,2,174,239048,1080,1,2,2,8,1500,1,0,0,1,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239049,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239049,1080,2,,,,,,,,,1,3,5,6,1200,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239050,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239050,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239050,2180,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239051,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239051,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239051,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239052,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239052,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239052,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239053,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239053,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239053,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239053,2142,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239053,2220,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239054,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,2,4,1,0,0,0
1,23,2306,1,78,239054,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,5,1,1,0,0
1,23,2306,1,78,239054,3020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239055,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239055,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239057,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239057,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2306,1,78,239057,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,88,239062,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,88,239062,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,88,239062,1100,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,88,239062,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,88,239062,2120,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,88,239062,2181,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,88,239062,2260,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,88,239064,1020,1,1,5,6,1500,0,0,1,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,88,239064,1080,1,1,3,4,1200,1,0,1,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,88,239065,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,88,239065,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,5126,239075,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,239075,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,5126,239077,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2308,1,5126,239077,3210,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239085,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239085,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239085,2181,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239086,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239086,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239086,2030,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239086,2181,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239087,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239088,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239088,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239089,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239089,1080,2,,,,,,,,,1,1,3,5,1000,1,0,1,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239089,2180,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239090,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239090,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239092,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239092,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239093,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239093,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239093,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239093,2120,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239095,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239095,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239095,2181,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239096,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,2,740,239096,2181,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239097,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239099,2260,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239100,2030,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239100,3040,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239101,1020,2,,,,,,,,,1,2,4,3,500,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239104,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239104,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239104,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239104,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239104,2030,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239104,2170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239106,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239106,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2309,1,1224,239107,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239121,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239122,3020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239123,3020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239124,1080,1,2,1,6,1500,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239125,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239125,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239125,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239125,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239127,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239127,3020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239128,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239128,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239129,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239129,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239129,2260,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239129,3020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239130,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239130,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239131,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239131,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239131,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,30,239131,3020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,496,239136,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,496,239137,2170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,496,239142,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,496,239142,1080,1,2,2,6,1500,0,1,1,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,496,239142,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2310,2,496,239143,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239144,1080,2,,,,,,,,,1,2,4,5,1000,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239144,2181,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239146,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239149,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239149,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239149,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239150,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239150,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239150,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239151,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239151,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239151,1121,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2313,1,382,239151,2181,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2314,2,354,239156,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2314,2,354,239158,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2314,2,354,239161,1020,1,5,5,6,1500,1,1,1,1,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2314,2,354,239161,1070,1,5,5,6,1200,0,1,1,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2314,2,354,239161,1080,1,4,6,5,1200,1,1,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2314,2,354,239164,1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2314,2,354,239164,1080,1,2,2,4,1000,1,0,0,0,1,2,4,4,1000,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,23,2314,2,354,239165,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
