"zone","state","lga","sector","ea","hhid","s12q8a","s12q8b","s12q8c","s12q8d","s12q8e","s12q8f","s12q8g","s12q8h","s12q8i","s12q8j","s12q2a","s12q2b1","s12q2b","s12q5","s12q6__1","s12q6__2","s12q6__3","s12q6__4","s12q6__5","s12q6__6","s12q6__7","s12q6__8","s12q6__9","s12q6__10","s12q6__11","s12q6__12","s12q6__13","s12q6__14","s12q6__15","s12q7_1","s12q7_2","s12q7_3","s12q7_os","Sec12_resp"
4,11,1104,2,1610,119013,1,1,1,2,1,1,1,2,1,2,3,4,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,,,,2
4,11,1104,2,1610,119014,1,1,1,1,1,1,1,1,1,1,2,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,,,,2
4,11,1104,2,1610,119015,1,1,1,1,1,1,1,2,1,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,2
4,11,1104,2,1610,119016,1,1,1,1,1,1,2,2,1,2,2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,,,1
4,11,1104,2,1610,119017,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
4,11,1104,2,1610,119019,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
4,11,1104,2,1610,119020,1,1,1,2,1,2,2,2,2,2,3,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,1
4,11,1104,2,1610,119021,1,1,1,1,1,2,1,2,1,2,3,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,1
4,11,1104,2,1610,119022,2,2,2,2,2,2,2,2,2,2,3,3,5,2,,,,,,,,,,,,,,,,,,,,2
4,11,1104,2,1610,119023,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,11,1105,2,1092,119025,1,1,1,1,1,1,1,2,1,2,3,3,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,2,,,2
4,11,1105,2,1092,119026,1,1,1,1,1,1,1,2,1,1,2,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,,,,1
4,11,1105,2,1092,119027,1,1,1,1,1,1,1,2,1,1,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,1
4,11,1105,2,1092,119028,1,1,1,1,1,1,1,2,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,2
4,11,1105,2,1092,119029,1,1,1,1,1,1,1,2,1,2,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,2
4,11,1105,2,1092,119030,1,1,1,2,2,2,2,2,1,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
4,11,1105,2,1092,119031,1,1,2,2,2,2,2,2,2,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,,,,2
4,11,1105,2,1092,119032,1,1,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,,,,4
4,11,1105,2,1092,119033,1,1,1,1,1,1,1,1,1,1,2,2,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,1
4,11,1105,2,1092,119034,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
4,11,1106,2,1366,119035,1,1,1,2,1,1,2,2,2,2,3,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,2
4,11,1106,2,1366,119036,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,11,1106,2,1366,119037,1,1,1,2,2,2,2,2,2,2,3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,5,,1
4,11,1106,2,1366,119038,1,1,1,1,1,1,2,2,1,1,3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,,,2
4,11,1106,2,1366,119040,2,2,2,2,2,2,2,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,1
4,11,1106,2,1366,119041,2,2,2,2,2,2,2,2,2,2,3,4,3,2,,,,,,,,,,,,,,,,,,,,1
4,11,1106,2,1366,119043,1,1,1,1,1,1,1,2,2,1,3,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,1
4,11,1106,2,1366,119044,1,1,1,1,1,2,2,2,1,2,3,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,2
4,11,1106,2,1366,119045,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,3
4,11,1106,2,1366,119046,2,2,2,2,2,2,2,2,2,1,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,11,1109,2,1556,119047,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,4
4,11,1109,2,1556,119048,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,11,1109,2,1556,119049,2,2,2,2,2,2,2,2,2,2,4,5,,2,,,,,,,,,,,,,,,,,,,,2
4,11,1109,2,1556,119050,1,1,1,1,2,2,2,2,1,2,3,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,2
4,11,1109,2,1556,119052,1,1,1,2,2,2,2,2,2,2,3,3,6,2,,,,,,,,,,,,,,,,,,,,4
4,11,1109,2,1556,119053,1,1,1,2,1,1,1,2,2,2,3,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,,,,1
4,11,1109,2,1556,119054,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
4,11,1109,2,1556,119055,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,11,1109,2,1556,119057,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,8
4,11,1109,2,1556,119058,2,2,2,2,2,2,2,2,2,2,3,5,6,2,,,,,,,,,,,,,,,,,,,,1
5,12,1211,1,2856,120001,2,1,1,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1211,1,2856,120002,1,1,1,1,1,1,1,2,1,1,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,12,,,,2
5,12,1211,1,2856,120003,1,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1211,1,2856,120004,1,1,1,1,1,1,2,2,1,2,3,3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,,,,2
5,12,1211,1,2856,120005,1,1,1,1,1,1,1,2,1,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1211,1,2856,120006,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1211,1,2856,120007,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,5
5,12,1211,1,0,120008,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
5,12,1211,1,2856,120010,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,17
5,12,1208,2,526,120041,1,1,1,1,1,2,1,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1208,2,526,120042,1,1,1,1,2,1,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1208,2,526,120043,1,1,1,1,1,1,1,1,2,2,3,5,6,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,12,,,,1
5,12,1208,2,526,120044,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1208,2,526,120045,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,7
5,12,1208,2,526,120046,1,1,1,1,1,1,1,2,2,2,3,3,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,12,,3
5,12,1208,2,526,120047,1,1,1,1,1,1,1,2,1,2,3,,,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,12,,,,2
5,12,1208,2,526,120048,1,1,1,1,1,1,1,2,1,2,3,5,,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,12,,,,1
5,12,1208,2,526,120049,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1208,2,526,120050,2,2,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,2
5,12,1216,2,618,120051,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,4
5,12,1216,2,618,120052,2,2,1,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1216,2,618,120053,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,8
5,12,1216,2,618,120054,2,1,1,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
5,12,1216,2,618,120055,2,1,1,2,2,2,2,2,2,2,3,2,2,2,,,,,,,,,,,,,,,,,,,,7
5,12,1216,2,618,120056,2,1,1,2,2,2,2,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,1
5,12,1216,2,618,120057,1,1,1,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,7
5,12,1216,2,618,120058,2,1,1,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1216,2,618,120059,2,1,1,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1216,2,0,120060,2,1,1,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1214,2,452,120091,2,1,1,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,10,1019,1,0,120092,1,1,1,1,1,1,1,2,1,1,3,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,,,,1
5,12,1214,2,452,120093,2,1,1,2,1,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1214,2,452,120094,1,1,1,1,1,1,1,1,1,1,3,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,,,,1
5,12,1214,2,452,120099,1,1,1,2,1,1,1,2,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1214,2,452,120100,1,1,1,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1201,2,320,129001,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1201,2,320,129002,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1201,2,320,129003,1,1,1,1,1,1,2,2,2,2,3,,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,12,,,2
5,12,1201,2,320,129005,1,2,1,1,1,1,1,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1201,2,320,129006,1,1,1,1,1,1,2,2,1,2,3,3,,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,12,5,,,2
5,12,1201,2,320,129007,1,1,1,1,1,1,1,1,1,1,2,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,5,12,,1
5,12,1201,2,320,129009,1,1,1,1,1,1,1,2,2,2,3,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,12,6,,2
5,12,1201,2,320,129010,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,5
5,12,1201,2,320,129011,1,1,1,1,1,1,1,1,1,2,3,4,,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,12,,,,1
5,12,1201,2,320,129012,1,1,1,1,1,1,1,1,1,2,3,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,12,,,,2
5,12,1203,1,334,129013,1,1,1,1,1,1,1,2,1,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1203,1,334,129014,1,1,1,1,1,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1203,1,334,129015,1,1,1,1,1,1,1,1,1,1,3,3,,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,12,,,,1
5,12,1203,1,334,129016,1,1,1,1,1,1,1,2,1,1,3,3,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,1
5,12,1203,1,334,129017,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1203,1,334,129020,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,2
5,12,1203,1,334,129021,1,1,1,2,1,2,2,2,2,2,4,,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,12,,,,2
5,12,1203,1,334,129022,1,1,1,1,1,1,1,2,1,2,3,,5,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,12,,,,2
5,12,1203,1,334,129023,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1203,1,334,129024,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1207,1,144,129025,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,2
5,12,1207,1,144,129026,1,1,1,1,1,1,2,2,1,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1207,1,144,129027,2,2,2,2,2,2,2,2,2,2,4,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1207,1,144,129028,1,1,1,1,1,1,1,2,1,2,3,4,6,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,12,,,,10
5,12,1207,1,144,129029,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1207,1,144,129030,1,1,1,1,1,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1207,1,144,129031,1,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,9
5,12,1207,1,144,129032,1,1,1,1,1,2,2,2,1,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,2
5,12,1207,1,144,129033,2,2,2,2,2,2,2,1,2,2,3,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,,,1
5,12,1207,1,144,129034,1,1,2,1,1,1,1,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,4
5,12,1208,2,76,129038,2,2,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,4
5,12,1208,2,76,129039,1,2,1,1,1,1,2,2,1,2,3,,,2,,,,,,,,,,,,,,,,,,,,6
5,12,1208,2,76,129040,1,1,1,1,1,1,1,2,1,2,3,4,6,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,12,,,,1
5,12,1208,2,76,129041,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1208,2,76,129042,1,1,1,1,1,1,1,1,1,1,3,,,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,12,,,,1
5,12,1208,2,76,129043,1,1,1,2,1,1,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1208,2,76,129044,2,2,2,2,2,2,1,2,2,2,4,6,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,,,,2
5,12,1208,2,76,129046,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1208,2,76,129047,1,1,1,1,1,1,1,2,1,2,3,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,,1
5,12,1208,2,76,129048,1,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,10
5,12,1208,2,630,129050,1,2,2,2,2,2,2,2,2,2,4,3,6,2,,,,,,,,,,,,,,,,,,,,1
5,12,1208,2,630,129051,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,5
5,12,1208,2,630,129052,1,1,1,1,1,1,1,2,1,2,3,3,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,5,,,2
5,12,1208,2,630,129053,1,1,1,1,1,1,1,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1208,2,630,129054,1,1,1,2,1,1,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,6
5,12,1208,2,630,129055,1,1,1,1,1,1,1,2,1,2,3,4,,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,12,,,,3
5,12,1208,2,630,129056,1,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1208,2,630,129057,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,12,,,,1
5,12,1208,2,630,129059,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1208,2,630,129060,2,2,2,2,2,2,2,2,2,2,4,3,5,2,,,,,,,,,,,,,,,,,,,,1
5,12,1209,1,226,129061,1,1,1,2,1,1,1,2,1,2,3,4,,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,12,,,,2
5,12,1209,1,226,129062,1,1,1,1,1,1,1,2,1,2,3,4,6,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,12,,,,2
5,12,1209,1,226,129063,1,1,1,1,1,1,1,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1209,1,226,129064,1,1,1,1,1,1,1,2,2,1,3,3,,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,5,12,,1
5,12,1209,1,226,129067,1,1,1,1,1,1,1,2,2,1,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1209,1,226,129068,1,1,1,1,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1209,1,226,129069,1,1,1,1,1,1,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1209,1,226,129070,2,2,2,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,2
5,12,1209,1,226,129072,2,2,2,2,2,2,2,2,2,2,2,4,5,2,,,,,,,,,,,,,,,,,,,,2
5,12,1209,1,566,129073,1,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1209,1,566,129074,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1209,1,566,129076,1,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
5,12,1209,1,566,129077,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
5,12,1209,1,566,129079,1,1,1,1,1,1,1,2,2,2,3,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,,,1
5,12,1209,1,566,129080,1,1,1,1,1,1,1,1,1,1,3,5,6,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,12,,,,2
5,12,1209,1,566,129081,1,1,1,1,1,1,1,2,2,1,3,5,,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,12,,,,2
5,12,1209,1,566,129083,1,1,1,1,1,1,1,2,2,2,3,4,4,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,12,,,,1
5,12,1209,1,566,129084,2,2,2,2,2,2,2,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,1
5,12,1211,1,446,129086,1,1,2,1,1,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,3
5,12,1211,1,446,129087,1,1,2,2,2,2,2,1,2,2,3,,5,2,,,,,,,,,,,,,,,,,,,,2
5,12,1211,1,446,129088,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,4
5,12,1211,1,446,129089,2,1,1,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1211,1,446,129090,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1211,1,446,129091,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1211,1,446,129092,1,1,1,2,1,1,2,2,1,2,3,3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,,,,1
5,12,1211,1,446,129094,1,1,2,2,2,2,2,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,1
5,12,1211,1,446,129095,2,1,1,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1211,1,446,129096,2,1,1,2,1,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1211,1,1250,129098,1,1,1,2,2,2,2,2,1,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,2
5,12,1211,1,1250,129099,1,1,1,1,1,1,1,2,1,2,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,2
5,12,1211,1,1250,129101,2,1,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1211,1,1250,129104,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,3
5,12,1211,1,1250,129105,1,1,1,1,1,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,2
5,12,1211,1,1250,129106,2,1,1,1,2,1,1,2,1,2,2,,5,2,,,,,,,,,,,,,,,,,,,,2
5,12,1211,1,1250,129108,1,1,1,1,1,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1212,1,2598,129109,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1212,1,2598,129110,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1212,1,2598,129111,1,1,1,1,1,1,1,2,2,2,3,,6,2,,,,,,,,,,,,,,,,,,,,2
5,12,1212,1,2598,129112,1,1,2,2,1,2,1,2,1,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1212,1,2598,129113,1,1,1,1,1,1,1,2,2,1,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1212,1,2598,129114,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,2
5,12,1212,1,2598,129116,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,2
5,12,1212,1,2598,129117,2,1,1,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,2
5,12,1212,1,2598,129120,1,1,1,1,1,1,1,2,1,1,2,,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,12,5,,,2
5,12,1215,2,810,129122,1,1,1,2,1,2,2,2,1,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1215,2,810,129123,1,1,1,1,1,1,1,2,1,2,2,2,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,,,,2
5,12,1215,2,810,129124,2,1,1,2,1,1,2,2,2,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,1
5,12,1215,2,810,129125,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1215,2,810,129127,1,1,1,2,1,2,2,2,2,2,3,2,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1215,2,810,129128,1,1,1,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,2
5,12,1215,2,810,129129,2,1,1,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,2
5,12,1215,2,810,129130,2,2,1,1,1,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1215,2,810,129131,1,1,1,1,1,1,2,2,2,2,2,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,12,,,1
5,12,1215,2,810,129132,2,2,2,2,2,1,2,2,2,2,2,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,1
5,12,1216,1,694,129134,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1216,1,694,129135,1,1,1,1,1,1,1,1,2,1,3,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,5,,,1
5,12,1216,1,694,129136,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,3
5,12,1216,1,694,129137,1,1,1,1,1,2,2,2,1,2,3,,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,,,,1
5,12,1216,1,694,129139,2,2,1,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
5,12,1216,1,694,129140,1,1,1,1,1,1,1,2,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,12,,,2
5,12,1216,1,694,129141,1,1,1,2,1,1,2,2,1,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1216,1,694,129142,2,1,1,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1216,1,694,129143,1,1,1,1,1,2,2,2,2,2,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,,,,1
5,12,1218,1,196,129145,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1218,1,196,129146,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1218,1,196,129147,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,2
5,12,1218,1,196,129148,1,1,1,1,1,1,1,2,2,2,2,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,,,,1
5,12,1218,1,196,129152,1,1,1,1,1,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1218,1,196,129153,1,1,1,2,2,2,2,2,2,2,3,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,1
5,12,1218,1,196,129154,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,2
5,12,1218,1,196,129155,1,1,1,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1218,1,196,129156,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,12,1209,1,226,129168,2,2,2,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
5,12,1209,1,566,129170,2,2,2,2,2,2,2,2,2,2,4,3,,2,,,,,,,,,,,,,,,,,,,,4
5,12,1211,1,1250,129173,2,2,2,2,2,2,2,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,2
5,12,1211,1,1250,129174,2,1,1,2,1,1,2,2,1,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
5,12,1212,1,2598,129176,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
