"zone","state","lga","sector","ea","hhid","inputid","s11c3q2","s11c3q3_1","s11c3q3_2","s11c3q3_3","s11c3q4a","s11c3q4b","s11c3q4_conv","s11c3q5","s11c3q6","s11c3q6b","s11c3q6b_os","s11c3q7","s11c3q8a","s11c3q8b","s11c2q29","s11c3q10"
2,5,516,2,134,59153,3,1,1,,,1.5,12,50,12000,1.5,6,,0,,,,
2,5,516,2,134,59154,1,2,,,,,,,,,,,,35,12,,
2,5,516,2,134,59154,2,1,1,,,5,12,50,37500,5,6,,0,,,,
2,5,516,2,134,59154,3,1,1,,,1,12,50,7000,1,6,,0,,,,
2,5,516,2,134,59154,5,1,1,,,2,3,1,3700,2,6,,0,,,,
2,5,516,2,134,59154,6,1,1,,,4,3,1,8000,4,6,,0,,,,
2,5,516,2,134,59155,1,2,,,,,,,,,,,,91,13,,
2,5,516,2,134,59155,2,1,1,,,9.5,12,50,76000,7.5,6,,0,,,,
2,5,516,2,134,59155,3,1,1,,,7.5,12,50,56250,7.5,6,,0,,,,
2,5,516,2,134,59155,5,1,1,,,1,3,1,1500,1,6,,0,,,,
2,5,516,2,134,59156,2,1,1,,,2,12,50,15000,2,6,,0,,,,
2,5,516,2,134,59156,3,1,1,,,2,12,50,16000,2,6,,0,,,,
2,5,517,2,1424,59157,3,1,1,,,2,12,50,13000,2,6,,6,,,,
2,5,517,2,1424,59157,5,1,1,,,2,3,1,3800,2,6,,6,,,,
2,5,517,2,1424,59157,6,1,1,,,8,3,1,6400,8,6,,6,,,,
2,5,517,2,1424,59159,2,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59159,3,1,1,,,5,12,50,37500,5,1,,0,,,,
2,5,517,2,1424,59159,5,1,1,,,6,3,1,26000,6,2,,0,,,,
2,5,517,2,1424,59159,6,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59160,2,1,1,,,10,12,50,90000,10,1,,25,,,,
2,5,517,2,1424,59160,3,1,1,,,10,12,50,86000,10,1,,25,,,,
2,5,517,2,1424,59160,5,1,1,,,6,3,1,12000,6,1,,25,,,,
2,5,517,2,1424,59160,6,1,1,,,57,3,1,116000,57,1,,25,,,,
2,5,517,2,1424,59160,7,,,,,,,,,,,,,,,1,25000
2,5,517,2,1424,59160,8,,,,,,,,,,,,,,,2,
2,5,517,2,1424,59161,2,1,1,,,1,12,50,8000,1,1,,0,,,,
2,5,517,2,1424,59161,5,1,1,,,1,3,1,1700,1,4,,1,,,,
2,5,517,2,1424,59161,6,1,1,,,8,3,1,8000,8,2,,0,,,,
2,5,517,2,1424,59162,2,1,1,,,2,12,50,11000,2,1,,0,,,,
2,5,517,2,1424,59162,3,1,1,,,2,12,50,13000,2,1,,4,,,,
2,5,517,2,1424,59162,5,1,1,,,2,3,1,3600,2,6,,4,,,,
2,5,517,2,1424,59162,6,1,1,,,2,3,1,1600,2,1,,4,,,,
2,5,517,2,1424,59163,2,1,1,,,10,10,10,18000,3,6,,0,,,,
2,5,517,2,1424,59163,3,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59163,6,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59164,3,1,1,,,52,31,1.79999995231628,10400,52,3,,0,,,,
2,5,517,2,1424,59164,6,1,1,,,6.5,3,1,11050,6.5,6,,0,,,,
2,5,517,2,1424,59165,2,1,1,,,1,12,50,5500,1,1,,1,,,,
2,5,517,2,1424,59165,3,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59165,5,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59165,6,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59168,1,2,,,,,,,,,,,,20,13,,
2,5,517,2,1424,59168,2,1,1,,,33,31,2.20000004768372,8910,33,6,,0,,,,
2,5,517,2,1424,59168,3,1,1,,,40,31,1.79999995231628,8000,40,6,,0,,,,
2,5,517,2,1424,59168,6,1,1,,,9.5,3,1,16150,9.5,6,,20,,,,
2,5,518,2,1788,59169,1,2,,,,,,,,,,,,1000,1,,
2,5,518,2,1788,59169,6,1,1,,,1,3,1,1500,1,6,,5,,,,
2,5,518,2,1788,59170,2,1,1,,,1,12,50,6500,1,6,,4,,,,
2,5,518,2,1788,59170,6,1,1,,,4,3,1,6000,4,6,,4,,,,
2,5,518,2,1788,59171,1,2,,,,,,,,,,,,3000,1,,
2,5,518,2,1788,59171,3,1,2,,,1,12,50,8000,1,6,,4,,,,
2,5,518,2,1788,59171,6,1,2,,,5,3,1,7500,5,6,,4,,,,
2,5,518,2,1788,59172,1,2,,,,,,,,,,,,700,1,,
2,5,518,2,1788,59172,3,1,1,,,6,12,50,48000,6,6,,4,,,,
2,5,518,2,1788,59172,6,1,1,,,5,3,1,7500,5,6,,4,,,,
2,5,518,2,1788,59173,1,2,,,,,,,,,,,,1,11,,
2,5,518,2,1788,59173,2,1,1,,,2,12,50,18000,2,6,,3,,,,
2,5,518,2,1788,59173,6,1,1,,,3,3,1,4500,2,6,,3,,,,
2,5,518,2,1788,59174,2,1,1,,,2,12,50,17000,2,6,,3,,,,
2,5,518,2,1788,59174,3,1,1,,,1,12,50,7500,1,6,,3,,,,
2,5,518,2,1788,59174,6,1,1,,,4,3,1,8000,4,6,,3,,,,
2,5,518,2,1788,59175,1,2,,,,,,,,,,,,1,11,,
2,5,518,2,1788,59175,2,1,1,,,2.5,12,50,22500,2.5,6,,3,,,,
2,5,518,2,1788,59175,6,1,1,,,4,3,1,6000,4,6,,3,,,,
2,5,518,2,1788,59176,1,2,,,,,,,,,,,,120,13,,
2,5,518,2,1788,59176,2,1,1,,,2,12,50,17000,2,6,,4,,,,
2,5,518,2,1788,59176,6,1,1,,,14,3,1,21000,14,6,,4,,,,
2,5,518,2,1788,59179,2,1,1,,,1,12,50,8500,1,6,,4,,,,
2,5,518,2,1788,59179,3,1,1,,,1,12,50,7500,1,6,,4,,,,
2,5,518,2,1788,59179,5,1,1,,,1,3,1,2000,1,6,,4,,,,
2,5,518,2,1788,59179,6,1,1,,,11,3,1,16200,11,6,,4,,,,
2,5,518,2,1788,59180,2,1,1,,,4,12,50,32000,4,6,,3,,,,
2,5,518,2,1788,59180,3,1,1,,,4,12,50,30000,4,6,,3,,,,
2,5,518,2,1788,59180,6,1,1,,,10,3,1,20000,10,6,,3,,,,
2,5,518,2,2802,59182,2,1,1,,,7.5,12,50,57000,7.5,1,,0,,,,
2,5,518,2,2802,59182,3,1,1,,,7.5,12,50,54750,7.5,1,,0,,,,
2,5,518,2,2802,59182,6,1,1,,,17,3,1,47600,17,1,,0,,,,
2,5,518,2,2802,59184,1,2,,,,,,,,,,,,5000,1,,
2,5,518,2,2802,59184,2,1,1,,,2,12,50,13000,2,6,,2,,,,
2,5,518,2,2802,59184,3,1,1,,,3,12,50,21000,3,6,,2,,,,
2,5,518,2,2802,59184,6,1,1,,,8,3,1,12000,8,6,,2,,,,
2,5,518,2,2802,59185,1,2,,,,,,,,,,,,700,1,,
2,5,518,2,2802,59185,2,1,1,,,1,12,50,7500,1,6,,2,,,,
2,5,518,2,2802,59185,3,1,1,,,1,12,50,6400,1,6,,2,,,,
2,5,518,2,2802,59185,6,1,1,,,4,3,1,6000,4,6,,2,,,,
2,5,518,2,2802,59186,2,1,1,,,5,12,50,38000,5,6,,2,,,,
2,5,518,2,2802,59186,3,1,1,,,5,12,50,32500,5,6,,2,,,,
2,5,518,2,2802,59186,5,1,1,,,1,3,1,2000,1,6,,2,,,,
2,5,518,2,2802,59186,6,1,1,,,11,3,1,16500,11,6,,2,,,,
2,5,518,2,2802,59187,1,2,,,,,,,,,,,,5,12,,
2,5,518,2,2802,59187,2,1,1,,,1,12,50,8500,1,6,,5,,,,
2,5,518,2,2802,59187,6,1,1,,,1,3,1,2000,1,6,,5,,,,
2,5,518,2,2802,59188,1,2,,,,,,,,,,,,30,4,,
2,5,518,2,2802,59188,2,1,1,,,2,12,50,10000,1,6,,0,,,,
2,5,518,2,2802,59188,3,1,1,,,2,12,50,17000,2,6,,0,,,,
2,5,518,2,2802,59188,6,1,1,,,2,3,1,4000,2,6,,0,,,,
2,5,518,2,2802,59188,7,,,,,,,,,,,,,,,1,25000
2,5,518,2,2802,59188,8,,,,,,,,,,,,,,,1,5000
2,5,518,2,2802,59189,2,1,1,7,,14,11,25,42000,10,6,,0,,,,
2,5,518,2,2802,59189,5,2,,,,,,,,,,,,,,,
2,5,518,2,2802,59189,6,1,7,,,9,3,1,13500,9,6,,0,,,,
2,5,518,2,2802,59189,7,,,,,,,,,,,,,,,1,45000
2,5,518,2,2802,59189,8,,,,,,,,,,,,,,,2,
2,5,518,2,2802,59190,1,2,,,,,,,,,,,,5,13,,
2,5,518,2,2802,59190,2,1,1,2,,5.33,12,50,42640,5.33,6,,5,,,,
2,5,518,2,2802,59190,3,1,1,2,,5.25,12,50,36750,5.25,6,,5,,,,
2,5,518,2,2802,59190,6,1,1,,,11,3,1,16500,11,6,,3,,,,
2,5,518,2,2802,59190,7,,,,,,,,,,,,,,,1,25000
2,5,518,2,2802,59190,8,,,,,,,,,,,,,,,2,
2,5,518,2,2802,59191,2,1,1,,,17,12,50,144500,17,1,,0,,,,
2,5,518,2,2802,59191,3,1,1,,,9,12,50,72000,9,1,,0,,,,
2,5,518,2,2802,59191,6,1,1,,,18,3,1,30600,18,6,,0,,,,
2,5,518,2,2802,59191,7,,,,,,,,,,,,,,,2,
2,5,518,2,2802,59191,8,,,,,,,,,,,,,,,1,130000
2,5,518,2,2802,59192,1,1,1,3,4,14,12,50,22400,7,2,,2,0,,,
2,5,518,2,2802,59192,2,1,1,3,4,3,12,50,21000,3,6,,5,,,,
2,5,518,2,2802,59192,3,1,1,3,4,2,12,50,11400,2,6,,5,,,,
2,5,518,2,2802,59192,6,1,1,3,4,2,3,1,3000,2,6,,5,,,,
2,5,511,2,796,59212,3,1,1,,,20,52,3.47000002861023,4500,20,6,,7,,,,
2,5,511,2,796,59212,5,1,1,,,1,3,1,1000,1,6,,7,,,,
2,5,511,2,796,59212,6,1,1,,,1,3,1,1500,1,6,,7,,,,
2,5,514,2,1964,59214,1,2,,,,,,,,,,,,20,13,,
5,6,602,2,1356,60005,7,,,,,,,,,,,,,,,2,
5,6,602,2,1356,60005,8,,,,,,,,,,,,,,,2,
5,6,602,2,0,60006,7,,,,,,,,,,,,,,,2,
5,6,602,2,0,60006,8,,,,,,,,,,,,,,,2,
5,6,607,2,1892,60035,6,1,1,,,3,3,1,5100,3,6,,0,,,,
5,3,313,2,0,60054,1,2,,,,,,,,,,,,3,10,,
5,3,313,2,0,60054,2,1,6,,,3.6,1,1,1600,3.6,6,,0,,,,
5,3,313,2,0,60054,3,1,6,,,3.6,1,1,1600,3.6,6,,0,,,,
5,6,605,2,0,60058,6,1,1,,,1,3,1,1300,1,6,,8,,,,
5,6,606,2,790,69025,6,1,1,,,12,3,1,18000,7,6,,3,,,,
5,6,606,2,790,69026,6,1,1,,,10,3,1,15000,10,6,,0,,,,
5,6,606,2,790,69033,7,,,,,,,,,,,,,,,2,
5,6,606,2,790,69033,8,,,,,,,,,,,,,,,2,
5,6,606,2,790,69034,7,,,,,,,,,,,,,,,2,
5,6,606,2,790,69034,8,,,,,,,,,,,,,,,2,
5,6,606,2,790,69036,7,,,,,,,,,,,,,,,2,
5,6,606,2,790,69036,8,,,,,,,,,,,,,,,2,
5,6,608,2,1288,69037,6,2,,,,,,,,,,,,,,,
5,6,608,2,1288,69041,5,2,,,,,,,,,,,,,,,
5,6,608,2,1288,69041,7,,,,,,,,,,,,,,,2,
5,6,608,2,1288,69041,8,,,,,,,,,,,,,,,2,
5,6,608,2,1288,69042,7,,,,,,,,,,,,,,,2,
5,6,608,2,1288,69042,8,,,,,,,,,,,,,,,2,
5,6,608,2,1288,69043,7,,,,,,,,,,,,,,,2,
5,6,608,2,1288,69043,8,,,,,,,,,,,,,,,2,
5,6,608,2,1288,69045,7,,,,,,,,,,,,,,,2,
5,6,608,2,1288,69045,8,,,,,,,,,,,,,,,2,
5,6,608,2,1288,69048,6,1,5,,,6,1,1,8500,5.5,6,,2,,,,
1,7,708,2,754,70011,6,1,1,,,8,3,1,8000,8,6,,4,,2,,
1,7,708,2,754,70011,7,,,,,,,,,,,,,,2,2,
1,7,708,2,754,70011,8,,,,,,,,,,,,,,2,2,
1,7,708,2,754,70012,5,2,,,,,,,,,,,,,2,,
1,7,708,2,754,70012,6,2,,,,,,,,,,,,,2,,
1,7,708,2,754,70013,2,1,1,,,1,10,10,2500,0,6,,5,,,,
1,7,708,2,754,70013,3,1,1,,,1,11,25,6000,0,6,,5,,1,,
1,7,708,2,754,70013,5,2,,,,,,,,,,,,,2,,
1,7,708,2,754,70013,6,2,,,,,,,,,,,,,2,,
1,7,708,2,754,70015,2,1,1,,,2,12,50,12000,2,6,,8,,12,,
1,7,708,2,754,70015,6,1,1,,,14,3,1,16000,12,6,,0,,,,
1,7,708,2,754,70016,6,1,2,,,1,3,1,2000,1,6,,3,,2,,
1,7,708,2,754,70017,2,1,1,,,1,12,50,6000,1,6,,10,,1,,
1,7,708,2,754,70017,6,1,1,,,11,3,1,13200,11,6,,10,,1,,
1,7,708,2,754,70018,5,2,,,,,,,,,,,,,1,,
1,7,708,2,754,70018,6,1,8,,,4,3,1,4800,4,6,,3,,1,,
1,7,708,2,754,70019,6,1,1,,,3,3,1,3600,3,6,,3,,2,,
1,7,708,2,754,70020,6,1,1,,,15,3,1,15000,15,6,,4,,2,,
1,7,711,2,2532,70062,2,1,2,,,1,11,25,3500,1,6,,25,,,,
1,7,711,2,2532,70062,6,1,2,,,6,3,1,6000,6,6,,25,,,,
1,7,711,2,2532,70063,2,1,2,,,2,12,50,14000,2,6,,25,,,,
1,7,711,2,2532,70063,6,1,2,,,6.5,3,1,6500,6.5,6,,25,,,,
1,7,711,2,2532,70064,6,1,1,,,2,3,1,2400,2,6,,10,,,,
1,7,711,2,2532,70067,6,1,1,,,4,3,1,4600,4,6,,20,,,,
1,7,711,2,2532,70068,6,1,2,,,5,3,1,6000,5,6,,20,,,,
1,7,711,2,2532,70069,6,1,1,,,3,3,1,3600,0,6,,5,,,,
1,7,709,2,1226,70071,2,1,1,,,2,12,50,15000,2,6,,10,,,,
1,7,709,2,1226,70071,6,1,1,,,12,3,1,12000,12,6,,10,,,,
1,7,709,2,1226,70072,5,2,,,,,,,,,,,,,,,
1,7,709,2,1226,70072,6,1,1,,,2,3,1,1400,2,6,,10,,,,
1,7,709,2,1226,70073,6,1,1,,,4,3,1,4000,4,6,,10,,,,
1,7,709,2,1226,70074,2,1,2,,,2,12,50,15000,2,6,,10,,,,
1,7,709,2,1226,70074,6,1,2,,,7,3,1,9100,7,6,,10,,,,
1,7,709,2,1226,70075,3,1,2,,,2,12,50,15000,2,6,,10,,,,
1,7,709,2,1226,70075,6,1,2,,,4,3,1,5200,4,6,,10,,,,
1,7,709,2,1226,70076,6,1,2,,,2,3,1,2600,2,6,,10,,,,
1,7,709,2,1226,70077,3,1,1,,,2,12,50,14000,2,6,,12,,,,
1,7,709,2,1226,70077,6,1,1,,,4,3,1,4600,4,6,,12,,,,
1,7,709,2,1226,70078,3,1,1,,,4,12,50,28000,4,6,,12,,,,
1,7,709,2,1226,70078,6,1,1,,,7,3,1,7000,7,6,,12,,,,
1,7,709,2,1226,70079,1,2,,,,,,,,,,,,0,,,
1,7,709,2,1226,70079,6,2,,,,,,,,,,,,,,,
1,7,709,2,1226,70080,2,1,3,,,1,12,50,8000,0,6,,5,,,,
1,7,709,2,1226,70080,3,1,3,,,1,12,50,7500,0,6,,6,,,,
1,7,709,2,1226,70080,6,1,3,,,12,3,1,14400,0,6,,6,,,,
1,7,718,2,1640,70121,6,1,1,,,1,3,1,1400,1,6,,6,,,,
1,7,718,2,1640,70123,6,1,3,,,2,3,1,2400,0,6,,3,,,,
1,7,718,2,1640,70124,6,1,1,,,5,3,1,6700,5,6,,10,,,,
1,7,718,2,1640,70125,6,1,1,,,9,3,1,10800,9,6,,6,,,,
1,7,718,2,1640,70126,6,1,1,,,8,3,1,9600,8,6,,5,,,,
1,7,718,2,1640,70129,6,1,3,,,2,3,1,3000,1.5,6,,6,,,,
1,7,718,2,1640,70130,6,1,10,,,5,3,1,7500,5,6,,10,,,,
1,7,715,2,780,70131,6,1,1,,,6,3,1,7200,6,6,,4,,,,
1,7,715,2,780,70132,6,1,2,,,2,3,1,2400,2,6,,4,,,,
1,7,715,2,780,70133,6,1,3,,,8,3,1,12000,8,6,,4,,,,
1,7,715,2,780,70134,6,1,1,,,7,3,1,9800,7,6,,4,,,,
1,7,715,2,780,70136,6,1,1,,,3,3,1,3600,3,6,,4,,,,
1,7,715,2,780,70137,6,1,1,,,9,3,1,11700,9,6,,4,,,,
1,7,715,2,780,70139,6,1,1,,,3,3,1,4200,3,6,,5,,,,
1,7,715,2,780,70140,6,1,1,,,1,3,1,1400,1,6,,6,,,,
1,7,713,2,304,70151,6,1,7,,,4,3,1,4000,4,6,,1,,,,
1,7,713,2,304,70154,2,1,1,,,1,11,25,3000,1,6,,1,,,,
1,7,713,2,304,70154,6,1,1,,,6,3,1,6000,6,6,,1,,,,
1,7,713,2,304,70157,2,1,1,,,3,12,50,15000,3,6,,15,,,,
1,7,713,2,304,70157,6,1,1,,,6,3,1,7200,6,6,,15,,,,
1,7,701,2,104,79005,6,1,1,,,2,3,1,2400,2,6,,0,,,,
1,7,701,2,104,79006,6,1,1,,,10,3,1,15000,10,6,,5,,,,
1,7,701,2,104,79007,6,1,1,,,5,3,1,7500,5,6,,4,,,,
1,7,701,2,104,79008,3,1,1,,,50,1,1,5500,50,6,,3,,,,
1,7,701,2,104,79008,6,1,1,,,3,3,1,4500,3,6,,3,,,,
1,7,701,2,104,79010,6,1,1,,,16,3,1,25600,16,6,,0,,,,
1,7,701,2,104,79011,2,1,1,,,2,12,50,12000,2,6,,45,,,,
1,7,701,2,104,79011,3,1,1,,,2,12,50,13000,2,6,,45,,,,
1,7,701,2,104,79011,6,1,1,,,9,3,1,17700,9,6,,45,,,,
1,7,702,2,954,79014,6,1,1,,,4,3,1,4800,2,6,,3,,,,
1,7,702,2,954,79016,6,1,1,,,7,3,1,9800,7,6,,5,,,,
1,7,702,2,954,79017,2,1,1,,,3,12,50,24000,3,6,,100,,,,
1,7,702,2,954,79017,6,1,1,,,12,3,1,14400,12,6,,100,,,,
1,7,702,2,954,79018,2,1,1,,,4,12,50,32000,4,6,,100,,,,
1,7,702,2,954,79018,6,1,1,,,12,3,1,14400,12,6,,100,,,,
1,7,702,2,954,79019,2,1,1,,,1,11,1,5000,1,6,,3,,,,
1,7,702,2,954,79019,6,1,1,,,11,3,1,13200,11,6,,3,,,,
1,7,702,2,954,79020,6,1,1,,,5,3,1,7500,5,6,,3,,,,
1,7,702,2,954,79021,2,1,1,,,50,1,1,6800,50,6,,6,,,,
1,7,702,2,954,79021,6,1,1,,,5,3,1,7750,5,6,,6,,,,
1,7,702,2,954,79023,6,1,1,,,15,3,1,19000,15,6,,4,,,,
1,7,702,2,954,79024,6,1,1,,,7,3,1,9100,7,6,,2,,,,
1,7,704,2,10,79028,6,1,1,,,20,3,1,35000,20,6,,15,,,,
1,7,704,2,10,79029,2,1,1,,,2,12,50,12000,2,6,,4,,,,
1,7,704,2,10,79029,6,1,1,,,12,3,1,12000,9,6,,4,,,,
1,7,704,2,10,79030,2,1,1,,,6,12,50,36000,6,6,,6,,,,
1,7,704,2,10,79030,6,1,1,,,12,3,1,12000,12,6,,6,,,,
1,7,704,2,10,79032,4,1,1,,,3,12,50,19500,3,6,,7,,,,
1,7,704,2,10,79032,6,1,1,,,12,3,1,16000,12,6,,7,,,,
1,7,704,2,10,79033,4,1,1,,,2,12,50,11000,2,6,,7,,,,
1,7,704,2,10,79033,6,1,1,,,12,3,1,16000,12,6,,7,,,,
1,7,704,2,10,79034,1,2,,,,,,,,,,,,1,11,,
1,7,704,2,10,79034,3,1,1,,,1,11,25,12000,0.5,6,,2,,,,
1,7,704,2,10,79034,6,1,1,,,12,3,1,18000,12,6,,0,,,,
1,7,704,2,10,79034,7,,,,,,,,,,,,,,,2,
1,7,704,2,10,79034,8,,,,,,,,,,,,,,,2,
1,7,704,2,10,79035,6,1,1,,,72,3,1,72000,72,6,,4,,,,
1,7,704,2,10,79035,7,,,,,,,,,,,,,,,1,100000
1,7,704,2,10,79035,8,,,,,,,,,,,,,,,2,
1,7,704,2,10,79036,3,1,1,,,7,12,50,56000,7,6,,10,,,,
1,7,704,2,10,79036,4,2,,,,,,,,,,,,,,,
1,7,704,2,10,79036,6,1,1,,,16,3,1,17000,16,6,,10,,,,
1,7,705,1,3834,79038,2,1,1,,,4,12,50,32000,4,6,,0,,,,
1,7,705,1,3834,79038,4,2,,,,,,,,,,,,,,,
1,7,705,1,3834,79038,6,1,1,,,8,3,1,10000,8,6,,0,,,,
1,7,705,1,3834,79039,3,1,1,,,4,12,50,32000,4,6,,4,,,,
1,7,705,1,3834,79039,5,2,,,,,,,,,,,,,,,
1,7,705,1,3834,79039,6,1,1,,,12,3,1,12000,12,6,,4,,,,
1,7,705,1,3834,79043,2,1,1,,,1,12,50,5000,1,6,,0,,,,
1,7,705,1,3834,79043,6,1,1,,,4,3,1,4800,4,6,,0,,,,
1,7,705,1,3834,79047,3,1,2,,,1,10,10,2000,1,6,,2,,,,
1,7,716,2,458,79061,1,1,1,,,2,11,25,3600,2,6,,4,0,,,
1,7,716,2,458,79061,6,1,1,,,1,1,1,1200,1,6,,4,,,,
1,7,716,2,458,79062,6,1,1,,,3,3,1,3600,3,6,,4,,,,
1,7,716,2,458,79065,6,1,1,,,12,3,1,14400,12,6,,14,,,,
1,7,716,2,458,79066,6,1,1,,,8,3,1,9600,8,6,,14,,,,
1,7,716,2,458,79068,6,1,1,,,5,3,1,5500,5,6,,5,,,,
1,7,716,2,458,79069,2,1,1,,,50,1,1,5600,50,6,,4,,,,
1,7,716,2,458,79069,6,1,1,,,8,3,1,11200,8,6,,4,,,,
1,7,716,2,458,79070,2,1,1,,,2,12,50,12000,2,6,,5,,,,
1,7,716,2,458,79070,3,1,1,,,2,12,50,13400,2,6,,5,,,,
1,7,716,2,458,79070,6,1,1,,,7,3,1,10500,7,1,,7,,,,
1,7,716,2,458,79072,6,1,1,,,5,3,1,7000,5,6,,4,,,,
1,7,717,2,478,79075,6,1,1,,,20,3,1,28000,20,6,,0,,,,
1,7,717,2,478,79078,6,1,1,,,2,3,1,3000,2,6,,1,,,,
1,7,717,2,478,79080,6,1,1,,,10,3,1,15000,10,6,,1,,,,
1,7,717,2,478,79081,6,1,1,,,5,3,1,7500,5,6,,0,,,,
1,7,718,2,504,79085,6,1,1,,,6,3,1,8400,5,6,,2,,,,
1,7,718,2,504,79090,6,1,1,,,5,3,1,6500,5,6,,0,,,,
1,7,718,2,504,79091,6,1,1,,,5,3,1,6500,5,6,,0,,,,
1,7,718,2,504,79092,6,1,1,,,1,3,1,1300,1,6,,4,,,,
1,7,718,2,504,79093,6,1,2,,,1,3,1,1300,1,6,,4,,,,
1,7,718,2,504,79095,6,1,1,,,3,3,1,4200,3,6,,4,,,,
1,7,718,2,504,79096,2,1,1,,,2,12,50,10800,2,6,,5,,,,
1,7,718,2,504,79096,6,1,1,,,6,3,1,8400,6,6,,4,,,,
1,7,718,2,1228,79097,6,1,1,,,2,3,1,3000,2,6,,5,,,,
1,7,718,2,1228,79099,6,1,1,,,4,3,1,6000,4,6,,5,,,,
1,7,718,2,1228,79101,6,1,1,,,4,3,1,4400,4,6,,5,,,,
1,7,718,2,1228,79102,6,1,1,,,3,3,1,3900,3,6,,5,,,,
1,7,718,2,1228,79104,6,1,1,,,1,3,1,1400,1,6,,5,,,,
1,7,718,2,1228,79105,6,1,1,,,3,3,1,4500,3,6,,5,,,,
1,7,718,2,1228,79106,6,1,2,,,1,3,1,1300,1,6,,4,,,,
1,7,718,2,1228,79108,6,1,6,,,5,3,1,6500,5,6,,5,,,,
1,7,719,2,270,79109,6,1,1,,,5,3,1,6000,5,6,,0,,,,
1,7,719,2,270,79110,6,1,4,,,7,3,1,9100,7,6,,4,,,,
1,7,719,2,270,79111,6,1,1,,,18,3,1,21600,18,6,,50,,,,
1,7,719,2,270,79112,6,1,1,,,8,3,1,12000,8,6,,0,,,,
1,7,719,2,270,79113,2,1,1,,,4,12,50,28000,4,6,,40,,,,
1,7,719,2,270,79113,6,1,1,,,45,3,1,67500,45,6,,40,,,,
1,7,719,2,270,79114,6,1,1,,,6,3,1,9000,6,6,,2,,,,
1,7,719,2,270,79116,6,1,1,,,9,3,1,13500,9,6,,2,,,,
1,7,719,2,270,79117,6,1,1,,,6,3,1,9000,6,6,,0,,,,
1,7,719,2,270,79119,2,1,1,,,2,12,50,13000,2,6,,3,,,,
1,7,719,2,270,79119,6,1,1,,,6,3,1,9000,6,6,,3,,,,
1,7,719,2,270,79120,6,1,8,,,5,3,1,7500,5,6,,3,,,,
1,7,721,2,2400,79121,2,1,1,,,1,12,50,7000,1,6,,10,,,,
1,7,721,2,2400,79121,6,1,1,,,6,3,1,6000,6,6,,10,,,,
1,7,721,2,2400,79122,2,1,1,,,2,12,50,10000,2,6,,12,,,,
1,7,721,2,2400,79122,3,1,1,,,1,12,50,8000,1,6,,12,,,,
1,7,721,2,2400,79122,6,1,1,,,7,3,1,9400,7,6,,12,,,,
1,7,721,2,2400,79123,2,1,1,,,1,12,50,7000,1,6,,10,,,,
1,7,721,2,2400,79123,6,1,1,,,3,3,1,3000,3,6,,10,,,,
1,7,721,2,2400,79124,3,1,1,,,2,12,50,14000,2,6,,20,,,,
1,7,721,2,2400,79124,6,1,1,,,5,3,1,6000,5,6,,20,,,,
1,7,721,2,2400,79125,3,1,8,,,2,12,50,14000,2,6,,20,,,,
1,7,721,2,2400,79125,6,1,8,,,7,3,1,8400,7,6,,20,,,,
1,7,721,2,2400,79127,3,1,1,2,,10,12,50,70000,10,6,,20,,,,
1,7,721,2,2400,79127,6,1,1,2,,25,3,1,30000,25,6,,20,,,,
1,7,721,2,2400,79128,3,1,1,,,1,12,50,7500,1,6,,12,,,,
1,7,721,2,2400,79129,6,1,1,,,1,3,1,1600,0,6,,6,,,,
1,7,721,2,2400,79131,6,1,1,,,12,3,1,19200,3,6,,6,,,,
1,7,721,2,2400,79132,3,1,1,,,2,12,50,20000,0,6,,5,,,,
1,7,721,2,2400,79132,6,1,1,,,6,3,1,9600,3,6,,6,,,,
1,7,723,2,1088,79133,2,1,1,,,2,12,50,15000,2,6,,7,,,,
1,7,723,2,1088,79133,6,1,1,,,12,3,1,18000,12,6,,7,,,,
1,7,723,2,1088,79134,2,1,1,,,1,12,50,7000,1,6,,7,,,,
1,7,723,2,1088,79134,6,1,1,,,1,3,1,1000,1,6,,7,,,,
1,7,723,2,1088,79136,2,1,1,,,1,12,50,10000,1,6,,15,,,,
1,7,723,2,1088,79138,3,1,1,,,1,11,25,4500,1,6,,10,,,,
1,7,723,2,1088,79138,6,1,1,,,2,3,1,2600,2,6,,10,,,,
1,7,723,2,1088,79139,6,1,6,,,6,3,1,6000,6,6,,20,,,,
1,7,723,2,1088,79140,6,1,1,,,2,3,1,2000,2,6,,20,,,,
1,7,723,2,1088,79141,3,1,1,,,2,12,50,14000,2,6,,25,,,,
1,7,723,2,1088,79141,6,1,1,,,11,3,1,12200,11,6,,25,,,,
1,7,723,2,1088,79142,6,1,1,,,6,3,1,7000,6,6,,3,,,,
1,7,723,2,1088,79143,1,1,1,2,,50,1,1,7200,0,6,,2,0,,,
1,7,723,2,1088,79143,2,1,2,,,50,1,1,8000,4,6,,2,,,,
1,7,723,2,1088,79143,3,2,,,,,,,,,,,,,,,
1,7,723,2,1088,79143,6,2,,,,,,,,,,,,,,,
2,8,821,1,1448,80013,5,2,,,,,,,,,,,,,,,
