"zone","state","lga","sector","ea","hhid","cropcode","indiv","phl_q01b","phl_q01c","phl_q01d__1","phl_q01d__2","phl_q01d__3","phl_q01d__4"
6,28,2808,2,1494,289025,3040,1,5,4,0,0,1,0
6,28,2808,2,1494,289025,3180,1,3,10,1,1,1,0
6,28,2808,2,1494,289025,3180,2,3,10,1,0,1,1
6,28,2808,2,1494,289026,1020,2,6,3,1,0,1,0
6,28,2808,2,1494,289026,1080,2,8,4,0,1,1,0
6,28,2808,2,1494,289027,1020,2,3,4,0,0,1,0
6,28,2808,2,1494,289028,3040,1,12,8,1,1,0,0
6,28,2808,2,1494,289028,3040,2,8,8,1,1,0,0
6,28,2808,2,1494,289030,1020,1,2,3,0,0,1,0
6,28,2808,2,1494,289032,3180,5,3,8,0,1,1,1
6,28,2808,2,1494,289032,3180,6,3,8,0,1,1,1
6,28,2808,2,1494,289032,3180,3,3,8,0,0,1,1
6,28,2808,2,1494,289032,3180,2,3,8,0,0,1,1
6,28,2808,2,1494,289035,1121,1,11,6,0,0,1,0
6,28,2808,2,1494,289035,2170,1,11,6,0,0,1,0
6,28,2808,2,1494,289035,3040,1,11,6,0,0,1,0
6,28,2811,2,390,289037,3040,1,15,4,1,1,0,0
6,29,2901,1,0,289040,3040,4,6,4,1,1,1,0
6,29,2901,1,0,289040,3040,1,6,4,1,0,0,0
6,28,2811,2,390,289042,3040,1,35,4,1,1,0,0
6,28,2811,2,390,289042,3040,10,35,3,1,1,0,0
6,28,2811,2,390,289042,3110,1,24,3,1,0,1,0
6,28,2811,2,390,289042,3110,10,24,3,1,0,1,0
6,28,2811,2,390,289042,3180,10,2,8,0,1,1,0
6,28,2811,2,390,289042,3180,9,2,8,0,1,1,0
6,28,2811,2,390,289042,3180,2,8,10,0,1,1,1
6,28,2811,2,390,289042,3180,5,2,8,0,1,1,0
6,28,2811,2,390,289042,3180,3,2,8,0,1,1,0
6,28,2811,2,390,289042,3180,1,8,10,0,1,1,1
6,28,2811,2,390,289042,3180,6,2,8,0,1,1,0
6,28,2811,2,390,289042,3180,4,2,8,0,1,1,0
6,28,2811,2,390,289042,3180,7,2,8,0,1,1,0
6,28,2811,2,390,289042,3180,8,2,8,0,1,1,0
6,28,2811,2,390,289043,1020,4,10,4,1,1,0,1
6,28,2811,2,390,289043,1020,2,5,6,1,1,0,1
6,28,2811,2,390,289043,1020,3,10,4,1,1,0,1
6,28,2811,2,390,289043,3040,2,6,4,1,1,0,0
6,28,2811,2,390,289043,3040,4,8,4,1,1,0,0
6,28,2811,2,390,289043,3040,1,10,6,1,1,0,0
6,28,2811,2,390,289043,3040,3,8,4,1,1,0,0
6,28,2811,2,390,289043,3180,3,2,8,0,1,1,1
6,28,2811,2,390,289043,3180,4,2,8,0,1,1,1
6,28,2811,2,390,289043,3180,1,7,9,0,1,1,1
6,28,2811,2,390,289043,3180,2,7,9,0,1,1,1
6,28,2811,2,390,289043,3180,5,2,8,0,1,1,1
6,28,2811,2,390,289044,1080,1,40,4,0,0,1,0
6,28,2811,2,390,289044,1080,2,10,4,0,0,1,0
6,28,2811,2,390,289044,3040,1,50,4,0,0,1,0
6,28,2811,2,390,289044,3110,2,10,4,0,0,1,0
6,28,2811,2,390,289044,3110,1,40,4,0,0,1,0
6,28,2811,2,390,289046,1020,1,40,4,0,0,1,0
6,28,2811,2,390,289046,1020,2,40,4,0,0,1,0
6,28,2811,2,390,289046,1080,2,10,2,0,0,1,0
6,28,2811,2,390,289046,1080,1,10,2,0,0,1,0
6,28,2811,2,390,289046,3040,1,40,4,0,0,1,0
6,28,2811,2,390,289046,3040,2,40,4,0,0,1,0
6,28,2811,2,390,289046,3110,2,40,6,0,0,1,0
6,28,2811,2,390,289046,3110,1,40,4,0,0,1,0
6,28,2811,2,390,289047,1121,1,6,2,0,0,1,0
6,28,2811,2,390,289048,1020,1,14,4,1,1,1,0
6,28,2811,2,390,289048,1020,2,10,3,1,1,1,1
6,28,2811,2,390,289048,3040,2,10,4,1,1,1,0
6,28,2811,2,390,289048,3040,1,10,5,1,1,1,0
6,28,2811,2,390,289048,3110,1,8,3,0,0,1,0
6,28,2811,2,390,289048,3110,2,6,2,0,0,1,0
6,28,2811,2,390,289048,3180,1,4,9,1,1,1,0
6,28,2811,2,390,289048,3180,2,4,9,0,0,1,1
6,28,2814,1,662,289054,1020,2,6,5,1,1,1,0
6,28,2814,1,662,289054,1020,1,6,5,1,1,1,0
6,28,2814,1,662,289054,3180,2,3,9,0,1,1,1
6,28,2814,1,662,289054,3180,1,3,9,1,1,1,1
6,28,2814,1,662,289059,1020,3,2,2,1,0,1,1
6,28,2814,1,662,289059,1020,2,6,3,1,0,1,1
6,28,2814,1,662,289059,1121,2,4,3,0,0,1,0
6,28,2815,2,10,289062,1080,2,10,3,1,0,1,0
6,28,2815,2,10,289062,1080,1,10,3,1,0,1,0
6,28,2815,2,10,289062,2170,1,7,2,0,0,1,0
6,28,2815,2,10,289062,3040,2,8,4,1,1,1,0
6,28,2815,2,10,289062,3040,1,12,4,1,1,1,0
6,28,2815,2,10,289062,3110,2,8,3,1,0,1,0
6,28,2815,2,10,289062,3110,1,10,5,1,1,1,0
6,28,2815,2,10,289062,3180,3,2,7,0,0,1,1
6,28,2815,2,10,289062,3180,1,4,7,1,1,1,1
6,28,2815,2,10,289062,3180,2,4,7,1,0,1,1
6,28,2815,2,10,289062,3180,4,2,7,0,0,1,1
6,28,2815,2,10,289065,3040,1,20,3,0,1,0,0
6,28,2815,2,10,289066,3040,3,6,4,1,1,0,0
6,28,2815,2,10,289066,3040,1,8,7,1,1,1,0
6,28,2815,2,10,289066,3040,2,8,4,1,1,1,0
6,28,2815,2,10,289066,3110,2,8,5,1,1,1,0
6,28,2815,2,10,289066,3110,1,8,5,1,0,1,0
6,28,2815,2,10,289067,1080,1,10,2,1,0,0,0
6,28,2815,2,10,289067,1080,4,8,2,1,0,0,0
6,28,2815,2,10,289067,1080,2,10,2,1,0,0,0
6,28,2815,2,10,289068,3040,1,4,8,1,1,0,0
4,11,1105,2,0,289071,3040,1,14,8,1,1,1,0
6,28,2815,2,10,289072,1080,1,25,4,1,1,1,0
6,28,2815,2,10,289072,1080,2,25,4,1,1,1,0
6,28,2815,2,10,289072,3040,2,25,4,0,0,1,0
6,28,2815,2,10,289072,3040,1,25,4,0,0,1,0
6,28,2815,2,10,289072,3110,2,20,4,0,0,1,0
6,28,2815,2,10,289072,3110,1,20,4,0,0,1,0
6,28,2816,1,2146,289084,1040,1,3,3,0,0,1,0
6,28,2805,2,498,289088,1020,2,4,4,1,0,0,1
6,28,2805,2,498,289088,1020,1,4,4,1,0,0,1
6,28,2805,2,498,289102,1020,1,6,12,1,0,0,0
6,29,2930,1,530,290003,1020,1,2,3,1,0,1,0
6,29,2930,1,530,290003,2181,1,3,3,1,0,1,0
6,29,2930,1,530,290007,3040,1,3,3,1,1,0,0
6,29,2930,1,0,290009,1020,2,4,3,1,1,0,1
6,29,2930,1,0,290009,1020,3,3,3,1,1,0,0
6,29,2930,1,0,290009,1020,1,3,1,1,0,0,0
6,29,2930,1,0,290009,1080,3,3,2,1,0,0,0
6,29,2930,1,0,290009,1080,2,3,2,1,0,0,1
6,29,2930,1,1300,290031,1080,1,2,5,1,0,1,0
6,29,2930,1,1300,290031,2260,1,2,4,1,0,1,0
6,29,2930,1,1300,290034,1080,5,3,2,1,0,0,0
6,29,2930,1,1300,290034,1080,10,3,2,1,0,0,0
6,29,2930,1,1300,290034,1080,3,3,2,1,0,0,0
6,29,2930,1,1300,290034,3040,10,2,3,1,1,0,0
6,29,2930,1,1300,290039,2181,2,5,1,1,0,0,1
6,29,2909,2,220,290042,1040,1,3,4,1,0,1,0
6,29,2909,2,220,290042,2170,1,3,3,1,0,1,0
6,29,2909,2,220,290046,3040,1,6,2,1,1,0,0
6,29,2909,2,220,290046,3110,1,6,3,1,0,0,0
6,29,2905,1,1096,290080,1020,2,10,5,1,0,0,0
6,29,2905,1,1096,290080,1020,8,5,4,1,1,0,0
6,29,2905,1,1096,290080,3040,8,6,4,1,1,0,0
6,29,2905,1,1096,290080,3180,2,5,6,0,0,0,1
6,29,2905,1,1096,290080,3180,9,5,3,0,0,1,0
6,29,2905,1,1096,290080,3180,8,5,6,1,0,0,0
6,29,2905,1,1096,290080,3180,10,5,3,0,0,1,0
6,29,2920,2,1628,290173,1020,1,2,3,1,1,1,0
6,29,2920,2,1628,290173,1020,2,3,4,1,1,1,0
6,29,2920,2,1628,290173,1040,1,2,4,1,0,1,0
6,29,2920,2,1628,290173,1040,2,2,3,1,0,1,0
6,29,2920,2,1628,290173,1080,2,3,5,1,0,1,0
6,29,2920,2,1628,290173,2142,1,2,3,1,0,1,0
6,29,2920,2,1628,290173,2142,2,3,3,1,0,1,0
6,29,2920,2,1628,290173,2170,1,3,4,0,0,1,0
6,29,2920,2,1628,290173,2170,2,2,3,0,0,1,0
6,29,2920,2,1628,290173,3040,1,4,3,1,1,1,0
6,29,2920,2,1628,290173,3040,2,3,3,1,1,1,0
6,29,2920,2,1628,290173,3110,1,2,2,1,1,1,0
6,29,2920,2,1628,290173,3110,2,2,3,1,1,1,0
6,29,2920,2,1628,290173,3170,2,2,3,0,0,1,0
6,29,2920,2,1628,290173,3170,1,3,3,0,0,1,0
6,29,2920,2,1628,290173,3180,2,6,8,1,0,1,1
6,29,2920,2,1628,290173,3180,6,4,8,1,0,1,1
6,29,2920,2,1628,290173,3180,5,4,8,1,0,1,1
6,29,2920,2,1628,290173,3180,7,4,8,1,0,1,1
6,29,2920,2,1628,290173,3180,1,6,8,1,0,1,1
6,29,2920,2,1628,290173,3180,8,4,8,1,0,1,1
6,29,2920,2,1628,290173,3180,4,6,8,1,0,1,1
6,29,2920,2,1628,290176,1020,1,3,2.5,1,0,1,0
6,29,2920,2,1628,290176,1020,5,3,2.5,0,0,1,0
6,29,2920,2,1628,290176,1080,1,3,2,0,0,1,0
6,29,2920,2,1628,290176,1080,5,3,2.5,1,0,1,0
6,29,2920,2,1628,290176,3040,1,3,2,1,0,1,0
6,29,2920,2,1628,290176,3040,5,4,4,1,0,1,0
6,29,2920,2,1628,290177,1020,1,5,5,1,0,0,0
6,29,2920,2,1628,290177,1020,2,7,3,1,1,0,0
6,29,2920,2,1628,290177,1020,8,4,4,1,1,0,0
6,29,2920,2,1628,290177,1080,8,2,2,1,0,0,0
6,29,2920,2,1628,290177,1080,2,3,2,1,0,0,0
6,29,2920,2,1628,290177,2170,2,4,2,1,1,0,0
6,29,2920,2,1628,290177,3040,1,5,4,1,1,0,0
6,29,2920,2,1628,290177,3040,2,2,3,1,0,0,0
6,29,2920,2,1628,290178,1080,3,5,3,1,0,0,0
6,29,2920,2,1628,290178,2170,3,6,4,1,1,0,0
6,29,2920,2,1628,290178,3040,1,4,5,1,1,0,0
6,29,2920,2,1628,290178,3040,3,2,4,1,0,0,0
6,29,2920,2,1628,290178,3110,1,2,2,1,0,0,0
6,29,2920,2,1628,290178,3180,1,8,5,1,0,1,1
6,29,2920,2,1628,290178,3180,2,6,5,1,0,1,1
6,29,2920,2,1628,290178,3180,3,5,5,1,0,1,1
6,29,2920,2,1628,290179,1020,2,5,6,1,0,0,0
6,29,2920,2,1628,290179,1020,1,5,1,1,0,0,0
6,29,2920,2,1628,290179,2170,2,10,2,1,1,0,1
6,29,2920,2,1628,290179,2170,1,2,1,0,1,0,0
6,29,2920,2,1628,290179,3040,1,5,1,0,1,0,0
6,29,2920,2,1628,290179,3040,2,5,2,1,1,0,0
6,29,2920,2,1628,290179,3180,2,5,7,1,0,1,1
6,29,2920,2,1628,290179,3180,5,5,7,1,0,1,1
6,29,2920,2,1628,290179,3180,4,5,7,1,0,1,1
6,29,2920,2,1628,290179,3180,6,5,7,1,0,1,1
6,29,2920,2,1628,290179,3180,1,5,7,1,0,1,1
6,29,2920,2,1628,290180,1020,8,3,2,1,0,1,0
6,29,2920,2,1628,290180,1020,1,3,2,1,0,1,0
6,29,2920,2,1628,290180,3040,8,4,4,1,1,1,0
6,29,2920,2,1628,290180,3040,1,4,4,1,1,1,0
6,29,2920,2,1628,290180,3180,8,2,4,1,0,1,1
6,29,2920,2,1628,290180,3180,7,2,4,1,0,1,1
6,29,2920,2,1628,290180,3180,2,2,4,1,0,1,1
6,29,2920,2,1628,290180,3180,1,2,4,1,0,1,1
6,29,2920,2,1628,290180,3180,6,2,4,1,0,1,1
6,29,2920,2,1628,290180,3180,4,2,4,1,0,1,1
6,29,2920,2,1628,290180,3180,5,2,4,1,0,1,1
6,29,2920,2,1628,290180,3190,7,6,6,1,1,1,0
6,29,2920,2,1628,290180,3190,2,6,6,1,1,1,0
6,29,2915,1,622,299001,1020,4,3,2,1,0,0,0
6,29,2915,1,622,299001,1020,3,3,3,1,0,0,1
6,29,2915,1,622,299001,1020,2,3,3,1,0,0,1
6,29,2915,1,622,299001,1080,3,4,2,1,0,0,1
6,29,2915,1,622,299001,1080,2,10,3,1,0,0,0
6,29,2915,1,622,299001,1080,4,4,2,1,0,0,0
6,29,2915,1,622,299001,1080,1,5,1,1,0,0,0
6,29,2915,1,622,299001,3040,2,6,2,0,1,0,0
6,29,2915,1,622,299001,3040,3,5,2,0,1,0,0
6,29,2915,1,622,299001,3040,1,5,2,0,1,0,0
6,29,2915,1,622,299005,1020,1,6,4,1,1,0,1
6,29,2915,1,622,299005,1080,1,3,8,1,0,0,0
6,29,2915,1,622,299005,3040,1,15,5,0,1,0,0
6,29,2915,1,622,299006,1020,2,5,4,1,0,0,0
6,29,2915,1,622,299006,1020,1,5,3,1,0,0,0
6,29,2915,1,622,299006,1080,2,4,2,1,0,0,0
6,29,2915,1,622,299006,1080,1,5,3,1,0,0,0
6,29,2915,1,622,299006,3040,2,10,4,0,1,0,0
6,29,2915,1,622,299006,3040,1,10,3,0,1,0,0
6,29,2915,1,622,299006,3110,1,6,3,1,0,1,0
6,29,2915,1,622,299006,3110,2,6,4,1,0,1,0
6,29,2915,1,622,299008,1020,1,2,5,1,0,0,0
6,29,2915,1,622,299008,1020,2,7,6,1,0,0,1
6,29,2915,1,622,299008,1080,1,2,2,1,0,0,0
6,29,2915,1,622,299008,1080,2,3,2,1,0,0,0
6,29,2915,1,622,299008,2170,2,8,5,1,1,0,1
6,29,2915,1,622,299008,3040,1,8,5,1,1,0,0
6,29,2915,1,622,299008,3040,2,6,5,0,1,0,0
6,29,2915,1,622,299012,1080,1,1,2,0,0,1,0
6,29,2918,1,454,299013,1080,1,3,3,0,0,1,0
6,29,2918,1,454,299014,1040,1,3,3,0,1,1,0
6,29,2918,1,454,299014,2030,1,3,4,0,0,1,0
6,29,2918,1,454,299014,2170,1,6,8,0,0,1,0
6,29,2918,1,454,299014,2270,1,3,5,0,0,1,0
6,29,2918,1,454,299014,3040,1,2,3,0,1,1,0
6,29,2918,1,454,299014,3110,1,2,2,0,0,1,0
6,29,2918,1,454,299018,1080,1,4,4,1,0,0,0
6,29,2918,1,454,299018,1124,1,4,5,0,0,0,1
6,29,2918,1,454,299018,2030,1,1,1,1,0,0,0
6,29,2918,1,454,299018,2170,1,5,3,1,0,0,0
6,29,2918,1,454,299018,3040,1,3,5,0,1,0,0
6,29,2918,1,454,299018,3110,1,4,2,1,0,0,0
6,29,2918,1,454,299020,1020,1,1,6,1,0,0,0
6,29,2918,1,454,299020,3040,1,5,3,0,1,0,0
6,29,2918,1,454,299022,1080,5,1,2,1,0,0,0
6,29,2918,1,454,299022,1080,4,2,2,1,0,0,0
6,29,2918,1,454,299022,1080,7,2,1,1,0,0,0
6,29,2928,1,322,299027,1020,3,5,4,1,0,0,1
6,29,2928,1,322,299027,1020,2,10,5,1,1,0,1
6,29,2928,1,322,299027,1020,4,5,2,1,0,0,0
6,29,2928,1,322,299027,1080,2,1,2,1,0,0,0
6,29,2928,1,322,299027,3040,2,5,3,1,0,0,0
6,29,2928,1,322,299027,3110,2,3,2,1,0,0,0
6,29,2928,1,322,299027,3110,3,2,2,1,0,0,0
6,29,2928,1,322,299028,1020,1,5,4,1,1,1,0
6,29,2928,1,322,299028,1080,1,2,4,0,1,1,0
6,29,2928,1,322,299030,3020,1,5,4,1,0,0,0
6,29,2928,1,322,299030,3020,2,4,2,1,0,0,0
6,29,2928,1,322,299032,1020,5,5,6,1,0,0,0
6,29,2928,1,322,299032,1020,4,3,5,1,1,0,0
6,29,2928,1,322,299032,1080,5,3,6,1,0,0,0
6,29,2928,1,322,299033,1020,2,5,5,1,1,0,0
6,29,2928,1,322,299033,1080,2,2,2,1,0,0,0
6,29,2928,1,322,299033,1080,7,2,2,1,0,0,0
6,29,2928,1,322,299033,3040,2,5,3,0,1,0,0
6,29,2928,1,322,299033,3180,2,2,4,1,0,0,0
6,29,2928,1,322,299035,1020,2,10,3,1,0,0,1
6,29,2928,1,322,299035,1020,1,10,3,1,0,1,0
6,29,2928,1,322,299035,1080,2,5,1.5,0,0,1,1
6,29,2928,1,322,299035,1080,1,5,1,0,0,1,0
6,29,2928,1,322,299035,3040,2,3,3,0,1,1,0
6,29,2928,1,322,299035,3040,1,4,2,0,1,1,0
6,29,2928,1,322,299035,3180,1,7,6,1,0,1,0
6,29,2928,1,322,299036,1080,1,2,2,0,0,1,0
6,30,3012,2,334,300036,2120,1,3,2,0,1,0,0
6,30,3012,2,334,300036,2120,2,3,2,0,1,0,0
6,30,3012,1,0,300040,1080,1,5,3,1,0,0,0
6,30,3002,2,0,300136,1020,2,2,4,1,0,0,1
6,30,3002,1,1264,300146,1080,1,2,3,1,0,0,0
6,30,3002,1,1264,300146,1080,2,3,3,1,0,1,0
6,30,3023,2,622,300175,1020,3,3,4,1,0,0,0
6,30,3023,2,622,300178,1020,6,8,6,1,1,1,0
6,30,3023,2,622,300178,1020,2,8,5,1,1,1,0
6,30,3023,2,622,300180,1020,1,2,5,0,0,0,1
6,30,3023,2,622,300180,3040,1,5,5,1,1,0,0
6,30,3011,2,306,309025,1080,1,2,3,1,0,0,0
6,30,3011,2,306,309027,1080,1,5,6,1,0,0,0
6,30,3011,2,306,309028,1080,1,4,5,1,0,0,0
6,30,3011,2,306,309029,1020,1,5,3,1,0,0,0
6,30,3013,1,282,309037,1080,4,2,3,1,0,0,0
6,30,3013,1,282,309037,1080,1,2,5,1,0,0,0
6,30,3013,1,282,309037,1080,5,2,3,1,0,0,0
6,30,3013,1,0,309042,1020,3,7,2,1,0,0,0
6,30,3013,1,0,309042,1080,3,3,1,1,0,0,0
6,30,3013,1,0,309042,1121,3,7,2,1,1,0,0
6,30,3013,1,282,309043,1080,1,8,3,1,0,0,0
6,30,3015,2,260,309049,1080,1,2,5,1,0,0,0
6,30,3015,2,260,309052,1070,2,25,3,1,1,0,0
6,30,3015,2,260,309052,1070,1,20,4,1,0,0,0
6,30,3015,2,260,309052,2220,1,5,4,1,0,0,0
6,30,3015,2,260,309052,2220,2,15,4,1,0,0,0
6,30,3015,2,260,309053,1080,4,20,4,1,0,0,0
6,30,3015,2,260,309053,1080,5,20,4,1,1,0,0
6,30,3015,2,260,309053,1080,6,30,6,0,1,1,0
6,30,3015,2,260,309053,1080,2,30,6,1,1,0,1
6,30,3015,2,260,309056,1080,7,10,8,1,0,1,1
6,30,3015,2,260,309056,1080,5,10,8,1,0,1,0
6,30,3015,2,260,309057,1080,2,15,4,1,0,0,0
6,30,3015,2,260,309058,1070,5,10,7,1,1,0,0
6,30,3015,2,260,309058,1070,7,10,5,0,1,0,0
6,30,3015,2,260,309058,1070,2,10,7,1,0,0,0
6,30,3015,2,260,309058,1080,2,25,8,1,0,0,0
6,30,3015,2,260,309058,1080,5,25,10,1,1,0,0
6,30,3015,2,260,309059,1080,2,5,3,1,0,0,0
6,30,3015,2,260,309059,1080,1,5,4,1,0,0,0
6,30,3015,2,260,309060,1070,3,5,4,1,0,0,0
6,30,3015,2,260,309060,1070,1,2,2,1,0,0,0
6,30,3015,2,260,309060,1070,2,5,4,1,0,1,0
6,30,3015,2,260,309060,1080,3,5,4,1,0,1,0
6,30,3015,2,260,309060,1080,2,5,4,1,0,1,0
6,30,3016,2,198,309061,1020,2,3,3,1,0,0,0
6,30,3016,2,198,309061,1020,1,3,2,1,0,0,0
6,30,3016,2,198,309061,1080,2,3,2,1,0,0,0
6,30,3016,2,198,309061,1121,2,5,3,1,0,0,0
6,30,3016,2,198,309062,1020,1,3,2,1,0,0,0
6,30,3016,2,198,309062,1121,1,5,2,1,0,0,0
6,30,3016,2,0,309063,1020,1,7,5,1,1,0,0
6,30,3016,2,198,309064,1020,2,5,2,1,0,0,0
6,30,3016,2,198,309064,1080,2,8,2,1,0,0,0
6,30,3016,2,198,309065,1020,1,3,3,1,0,0,1
6,30,3016,2,198,309067,1080,1,4,8,1,0,0,0
6,30,3016,2,198,309068,1080,2,8,6,1,0,1,0
6,30,3016,2,198,309070,1020,2,3,3,1,0,0,1
6,30,3016,2,198,309070,1080,2,2,2,1,1,0,0
6,30,3016,2,198,309071,1020,2,4,4,1,1,0,1
6,30,3016,2,198,309071,1080,2,2,4,1,1,0,0
6,30,3020,2,1092,309084,1080,2,10,1,1,0,1,1
6,30,3020,2,1092,309084,1080,3,8,1,1,0,0,0
6,30,3020,2,1092,309084,1080,6,5,1,1,0,0,0
6,30,3020,2,1092,309084,1080,4,2,1,1,0,0,0
6,30,3020,2,1092,309084,1080,1,7,1,1,0,0,0
6,30,3021,2,628,309093,1020,1,10,4,1,0,0,1
6,30,3021,2,628,309096,1080,2,7,5,1,0,1,0
6,30,3021,2,628,309096,1080,4,5,5,1,1,0,0
6,30,3026,1,72,309103,1020,1,15,6,1,0,0,1
6,30,3028,2,136,309113,1020,2,5,3,1,0,0,0
6,30,3028,2,136,309113,1121,2,4,3,1,0,0,0
6,30,3028,2,136,309113,1121,6,3,2,1,1,0,0
6,30,3028,2,136,309117,1080,2,10,6,1,0,0,0
1,31,3109,2,1026,310071,1070,12,2,6,1,0,0,0
1,31,3109,2,1026,310071,1070,2,2,8,1,0,0,0
1,31,3109,2,1026,310071,1070,7,2,8,1,0,0,0
1,31,3109,2,1026,310071,1070,5,2,8,1,0,0,0
1,31,3109,2,1026,310071,1070,9,2,8,1,0,0,0
1,31,3109,2,1026,310071,1100,2,2,6,1,0,0,0
1,31,3109,2,1026,310071,1100,9,2,6,1,0,0,0
1,31,3109,2,1026,310071,1100,7,2,6,1,0,0,0
1,31,3109,2,1026,310072,1070,5,2,8,1,0,0,0
1,31,3109,2,1026,310072,1070,4,2,8,1,0,0,0
1,31,3109,2,1026,310072,1070,1,2,5,1,0,0,0
1,31,3109,2,1026,310072,1070,2,2,8,1,0,0,0
1,31,3109,2,1026,310072,1080,5,3,6,1,0,0,0
1,31,3109,2,1026,310072,1080,4,3,6,1,0,0,0
1,31,3109,2,1026,310072,1080,2,3,6,1,0,0,0
1,31,3109,2,1026,310072,1100,5,2,6,1,0,0,0
1,31,3109,2,1026,310072,1100,2,2,5,1,0,0,0
1,31,3109,2,1026,310072,1100,4,2,6,1,0,0,0
1,31,3109,2,1026,310073,1070,2,3,5,1,0,0,0
1,31,3109,2,1026,310073,1070,6,3,5,1,0,0,0
1,31,3109,2,1026,310073,1080,7,2,3,1,0,0,0
1,31,3109,2,1026,310073,1080,3,2,4,1,0,0,0
1,31,3109,2,1026,310073,1080,5,2,4,1,0,0,0
1,31,3109,2,1026,310073,1080,6,2,4,1,0,0,0
1,31,3109,2,1026,310073,1080,2,2,4,1,0,0,0
1,31,3109,2,1026,310073,1110,6,1,4,1,0,0,0
1,31,3109,2,1026,310073,1110,2,1,5,1,0,0,0
1,31,3109,2,1026,310073,1110,5,1,5,1,0,0,0
1,31,3109,2,1026,310073,1110,3,1,5,1,0,0,0
1,31,3109,2,1026,310073,1110,1,1,6,1,0,0,0
1,31,3109,2,1026,310073,1110,13,1,5,1,0,0,0
1,31,3109,2,1026,310074,1080,9,7,5,1,1,0,0
1,31,3109,2,1026,310074,1080,14,6,5,1,1,1,1
1,31,3109,2,1026,310074,1080,6,5,4,1,1,1,1
1,31,3109,2,1026,310074,1080,11,8,5,1,1,0,0
1,31,3109,2,1026,310074,1080,7,6,4,1,1,1,0
1,31,3109,2,1026,310074,1080,15,6,5,1,1,1,1
1,31,3109,2,1026,310074,1080,12,4,3,1,1,1,1
1,31,3109,2,1026,310074,1100,15,8,5,1,1,1,1
1,31,3109,2,1026,310074,1100,7,4,3,1,1,1,1
1,31,3109,2,1026,310074,1100,14,8,5,1,1,1,1
1,31,3109,2,1026,310074,1100,5,3,3,0,1,0,0
1,31,3109,2,1026,310074,1100,9,6,5,0,1,1,0
1,31,3109,2,1026,310074,1100,11,7,5,0,1,1,0
1,31,3109,2,1026,310074,1100,6,6,4,1,1,1,1
1,31,3109,2,1026,310074,1110,14,6,4,1,0,0,0
1,31,3109,2,1026,310074,1110,9,6,4,0,1,1,0
1,31,3109,2,1026,310074,1110,12,4,3,1,1,0,0
1,31,3109,2,1026,310074,1110,6,5,4,1,1,1,0
1,31,3109,2,1026,310074,1110,7,5,4,1,1,1,0
1,31,3109,2,1026,310074,1110,15,6,4,1,0,0,0
1,31,3109,2,1026,310074,1110,11,5,3,0,1,1,0
1,31,3109,2,1026,310075,1080,31,4,3,0,1,1,0
1,31,3109,2,1026,310075,1080,19,5,5,0,1,1,0
1,31,3109,2,1026,310075,1080,23,5,4,1,1,1,1
1,31,3109,2,1026,310075,1080,20,8,3,1,1,1,1
1,31,3109,2,1026,310075,1080,22,5,4,1,1,1,0
1,31,3109,2,1026,310075,1080,26,4,3,1,0,1,0
1,31,3109,2,1026,310075,1080,18,5,4,1,0,1,0
1,31,3109,2,1026,310075,1110,22,5,3,1,1,0,0
1,31,3109,2,1026,310075,1110,31,5,4,1,1,0,0
1,31,3109,2,1026,310075,1110,23,8,4,1,1,1,0
1,31,3109,2,1026,310075,1110,20,8,4,1,1,1,0
1,31,3109,2,1026,310075,1110,18,6,4,1,0,1,0
1,31,3109,2,1026,310075,1110,1,8,4,0,1,0,0
1,31,3109,2,1026,310075,1110,26,6,5,1,1,1,0
1,31,3109,2,1026,310076,1070,9,2,4,1,1,0,0
1,31,3109,2,1026,310076,1070,11,3,4,1,1,1,1
1,31,3109,2,1026,310076,1070,3,4,5,1,1,1,1
1,31,3109,2,1026,310076,1070,5,4,3,1,1,1,0
1,31,3109,2,1026,310076,1070,8,4,6,1,1,1,1
1,31,3109,2,1026,310076,1070,1,5,5,1,0,0,0
1,31,3109,2,1026,310076,1070,6,4,5,1,0,1,0
1,31,3109,2,1026,310076,1070,7,5,4,1,1,1,1
1,31,3109,2,1026,310076,1070,2,4,4,1,1,1,1
1,31,3109,2,1026,310076,1080,8,3,3,1,1,1,1
1,31,3109,2,1026,310076,1080,7,3,2,1,1,1,1
1,31,3109,2,1026,310076,1080,9,4,3,1,0,1,0
1,31,3109,2,1026,310076,1080,1,4,3,1,1,1,0
1,31,3109,2,1026,310076,1080,6,4,2,1,1,1,0
1,31,3109,2,1026,310076,1080,3,3,4,1,1,1,1
1,31,3109,2,1026,310076,1080,2,4,3,1,1,1,1
1,31,3109,2,1026,310076,1080,5,3,3,1,1,1,1
1,31,3109,2,1026,310076,1080,11,4,3,1,1,1,1
1,31,3109,2,1026,310076,1100,3,5,4,1,1,1,0
1,31,3109,2,1026,310076,1100,7,5,4,1,1,1,1
1,31,3109,2,1026,310076,1100,11,5,4,1,1,1,0
1,31,3109,2,1026,310076,1100,8,4,3,1,1,1,0
1,31,3109,2,1026,310076,1100,6,3,2,1,1,1,0
1,31,3109,2,1026,310076,1100,2,5,3,1,1,1,1
1,31,3109,2,1026,310076,1100,5,4,3,1,1,1,1
1,31,3109,2,1026,310077,1060,5,2,3,0,1,1,0
1,31,3109,2,1026,310077,1060,2,2,3,1,1,1,0
