"zone","state","lga","sector","ea","hhid","plotid","s11b1q2","s11b1q3","s11b1q4","s11b1q5","s11b1q6_1","s11b1q6_2","s11b1q6_3","s11b1q6_4","s11b1q6_5","s11b1q6_6","s11b1q6_7","s11b1q6_8","s11b1q6_9","s11b1q6_10","s11b1q6_11","s11b1q6_12","s11b1q6_13","s11b1q7","s11b1q8_1","s11b1q8_2","s11b1q8_3","s11b1q8_5","s11b1q8b1_1","s11b1q8b1_2","s11b1q8b1_3","s11b1q8b1_4","s11b1q8b1_5","s11b1q8b1_6","s11b1q8b1_7","s11b1q8b1_8","s11b1q8b1_9","s11b1q8b1_10","s11b1q8b1_11","s11b1q8b1_12","s11b1q8b1_13","s11b1q8b2_1","s11b1q8b2_2","s11b1q8b2_3","s11b1q8b2_4","s11b1q8b2_5","s11b1q8b2_6","s11b1q8b3_1","s11b1q8b3_2","s11b1q8b3_3","s11b1q8b3_4","s11b1q8b3_5","s11b1q8b3_6","s11b1q8b4_1","s11b1q8b4_2","s11b1q8b4_3","s11b1q8b4_4","s11b1q8b4_5","s11b1q8b4_6","s11b1q8b4_7","s11b1q8a","s11b1q9_1","s11b1q9_2","s11b1q9_4","s11b1q9_5","s11b1q9_6","s11b1q9_3","s11b1q9_os","s11b1q9a","s11b1q10_1","s11b1q10_2","s11b1q10_3","s11b1q10_4","s11b1q10_5","s11b1q10_6","s11b1q10_7","s11b1q10_8","s11b1q10_os","s11b1q10cc","s11b1q10dd","s11b1q10e_1","s11b1q10e_2","s11b1q10e_3","s11b1q13","s11b1q13a","s11b1q13a_os","s11b1q14","s11b1q14a","s11b1q17","s11b1q16a_1","s11b1q16a_2","s11b1q16_1","s11b1q16_2","s11b1q16_3","s11b1q16_4","s11b1q16_5","s11b1q16_6","s11b1q16_7","s11b1q16_8","s11b1q14a1","s11b1q14b1","s11b1q19","s11b1q19a","s11b1q20","s11b1q21","s11b1q22_1","s11b1q22_2","s11b1q22_3","s11b1q22_4","s11b1q22_5","s11b1q22_6","s11b1q22_7","s11b1q22_8","s11b1q22_9","s11b1q23a","s11b1q23b_1","s11b1q23b_2","s11b1q23b_3","s11b1q23b_4","s11b1q23b_5","s11b1q23b_6","s11b1q23b_7","s11b1q23b_8","s11b1q23b_9","s11b1q23b_10","s11b1q23b_11","s11b1q23b_12","s11b1q23b_13","s11b1q23b_14","s11b1q23b_15","s11b1q23b_16","s11b1q23b_17","s11b1q23b_18","s11b1q23b_19","s11b1q23b_20","s11b1q23b_21","s11b1q23c_1","s11b1q23c_2","s11b1q23c_3","s11b1q23c_4","s11b1q23c_5","s11b1q23c_6","s11b1q23c_7","s11b1q23c_8","s11b1q23c_9","s11b1q23c_n999","s11b1q23c_os","s11b1q24","s11b1q25a_1","s11b1q25a_2","s11b1q25a_3","s11b1q25a_4","s11b1q25a_5","s11b1q25a_6","s11b1q25a_7","s11b1q25a_8","s11b1q25a_9","s11b1q25a_10","s11b1q25a_11","s11b1q25a_12","s11b1q25a_13","s11b1q25","s11b1q25_os","s11b1q26a","s11b1q26","s11b1q28","s11b1q28_os","s11b1q28a","s11b1q29a","s11b1q31","s11b1q32","s11b1q32_os","s11b1q33","s11b1q34","s11b1q34_os","s11b1q35a","s11b1q35b","s11b1q35","s11b1q37a","s11b1q37b","s11b1q39","s11b1q40","s11b1q40_os","s11b1q41_1","s11b1q41_2","s11b1q41_3","s11b1q41_4","s11b1q41_5","s11b1q41_6","s11b1q41_7","s11b1q41_8","s11b1q41_9","s11b1q41_os","s11b1q42","s11b1q43","s11b1q43_os","s11b1q44","s11b1q44_os","s11b1q45","s11b1q46","s11b1q47","s11b1q48_1","s11b1q48_2","s11b1q48_7","s11b1q48_3","s11b1q48_4","s11b1q48_5","s11b1q48_6","s11b1q48_os","s11b1q49","s11b1q50_1","s11b1q50_2","s11b1q50_3","s11b1q50_4","s11b1q50_5","s11b1q50_6","s11b1q50_7","s11b1q50_8","s11b1q50_9","s11b1q50_10","s11b1q50_os","s11b1q51","s11b1q27","s11b1q11a","s11b1q11b","s11b1q11b_os"
5,12,1214,2,452,120099,2,1,9999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1,,0,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
5,12,1214,2,452,120100,1,1,9999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1,,0,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,3,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1214,2,452,120100,2,1,9999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1,,0,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1201,2,320,129001,1,1,2014,1,120000,1,,,,,,,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2500,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,1,300000,1,,4,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,2,,,
5,12,1201,2,320,129002,1,1,1990,5,,1,,,,,,,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,500,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,1,100000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
5,12,1201,2,320,129002,2,1,2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,1,50000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,1,2,2,
5,12,1201,2,320,129003,1,1,1992,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,1,2000000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1201,2,320,129003,2,1,1995,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,1,2500000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1201,2,320,129006,1,1,2010,5,,1,,,,,,,,,,,,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50000,,,,,,,,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,,,,,,,,,,,,,,1,600000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,1,1,,
5,12,1201,2,320,129006,2,1,1999,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,,,,,,,,,,,,,,1,1500000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1201,2,320,129006,3,1,2005,4,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,,,,,,,,,,,,,,1,500000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1201,2,320,129006,4,1,2010,4,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,,,,,,,,,,,,,,1,450000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1201,2,320,129009,1,3,1984,5,,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,3,2,3,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,1,310000,1,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,2,,,
5,12,1201,2,320,129010,1,4,9999,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,3,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,1,4,,,,,,,,,,,,,,,1,420000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1201,2,320,129010,2,1,1979,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,1,420000,1,,7,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,2,2,,,,,,,,,2,,,,,,,,,,,,,2,,,
5,12,1201,2,320,129011,1,1,1974,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,3,,,,,,,,,3,2,3,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,1,3,,,,,,,,,,,,,,,1,550000,1,,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,2,,,
5,12,1203,1,334,129014,1,1,1984,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,1,10000000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
5,12,1203,1,334,129017,1,2,2005,1,350000,2,,,,,,,,,,,,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,10000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,1,1,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,900000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1203,1,334,129020,1,1,2018,1,300000,1,,,,,,,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,20000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,800000,1,,0,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,2,1,2,,,,,,,,,2,,,,,,,,,,,,,2,,,
5,12,1203,1,334,129021,1,1,2008,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,1,600000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,1,3,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1203,1,334,129021,2,1,2015,1,450000,1,,,,,,,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,80000,,,,,,,,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,3,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,750000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,1,3,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1203,1,334,129021,3,1,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,57,,1,550000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,1,3,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1203,1,334,129023,1,1,2009,5,,1,,,,,,,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,5000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,1,7000000,1,,9,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,2,,,
5,12,1203,1,334,129023,2,1,2018,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,5,"3 YEARS",0,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
5,12,1207,1,144,129025,1,2,2018,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,3,2,3,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,1,1000000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1207,1,144,129025,2,2,2018,5,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,,,,,,,,,1,800000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1207,1,144,129026,1,1,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,15000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1207,1,144,129027,1,1,2012,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,1,,800,1,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1207,1,144,129027,2,1,2010,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,1,250000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1207,1,144,129027,3,1,1986,1,0,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,4,,,,,,,,3,2,4,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,1,2,4,,,,,,,,,,,,,,2,1500000,1,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,2,,,
5,12,1207,1,144,129028,3,1,2015,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,1,50000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1207,1,144,129028,4,1,9999,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,,,,,,,,,,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,2,250000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,2,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1207,1,144,129028,5,1,9999,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,53,,5,300000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1207,1,144,129028,6,1,2000,5,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,2,200000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1207,1,144,129028,8,1,9999,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,51,,3,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
5,12,1207,1,144,129028,9,1,9999,4,,1,,,,,,,,,,,,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,10,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,52,,3,600000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
5,12,1207,1,144,129028,10,1,9999,5,,1,10,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,2,,,,,,,,,1,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,3,450000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1207,1,144,129028,11,1,2004,1,70000,1,,,,,,,,,,,,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2500,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,10,,,,,,,,,3,7,8,10,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,1,10,,,,,,,,,,,,,,,1,200,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1207,1,144,129028,12,1,9999,5,,4,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,10,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,2,800000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,
5,12,1207,1,144,129029,1,3,9999,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,52,,1,100000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,2,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
5,12,1207,1,144,129029,2,3,9999,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,52,,1,100000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,2,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
5,12,1207,1,144,129030,1,2,2015,1,350000,2,,,,,,,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,15000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,3,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,1,400000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
5,12,1207,1,144,129030,2,2,2003,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,,2,,,,,,,,,,,,,,52,,1,100000,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,1,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
5,12,1207,1,144,129031,1,7,2018,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,1,,0,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,2,1,2,,,,,,,,,2,,,,,,,,,,,,,1,2,3,
