"zone","state","lga","sector","ea","hhid","livestock_cd","animal_cd","s11k2q1","s11k2q4","s11k2q2","s11k2q3","s11k2q5","s11k2q6_1","s11k2q6_2","s11k2q6_3","s11k2q6_4","s11k2q7_1","s11k2q7_2","s11k2q7_3","s11k2q7_4","s11k2q7_99","s11k2q8","s11k2q10","s11k2q11","s11k2q12","s11k2q13","s11k2q14"
3,17,1716,2,1452,170082,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170083,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170084,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170084,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170085,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170085,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1715,1,0,170086,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170087,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170088,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170089,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170090,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170090,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1701,2,10,179001,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1701,2,10,179001,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1701,2,10,179002,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1701,2,10,179002,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1701,2,10,179003,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1701,2,10,179004,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1701,2,10,179004,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1701,2,10,179005,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1701,2,10,179006,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1701,2,10,179006,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1701,2,10,179008,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1701,2,10,179010,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179013,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179013,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179017,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179017,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179018,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179018,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179019,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179019,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179020,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179020,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179021,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179021,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179023,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179025,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179026,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179028,1,105,1,2,3,14,1.3,2,,,,1,1,1,1,0,0.5,2.5,1500,0.6,3,3000
3,17,1712,2,126,179028,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179028,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179030,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179030,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179031,1,105,1,1,3,15,2,2,7,,,1,0,1,1,0,4,,,2,3,1000
3,17,1712,2,126,179031,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179032,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179032,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179033,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179033,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179033,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179034,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179035,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179036,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179037,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179039,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179039,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179041,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179041,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179042,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179042,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179044,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179047,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179048,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179050,1,105,1,2,3,14,0.5,2,,,,0,0,0,0,0,,,,,,
3,17,1716,2,1344,179050,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179052,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179052,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179053,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179055,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179055,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179056,1,105,1,5,10,30,3,1,2,3,4,1,1,0,0,0,15,20,4000,,,
3,17,1716,2,1344,179056,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179056,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179058,1,105,1,5,5,22,6,1,2,,,1,1,1,1,0,5,40,14000,6,40,14000
3,17,1716,2,1344,179058,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179059,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179061,1,105,1,7,3,20,0.5,14,,,,1,1,0,0,0,1,2.5,500,,,
3,17,1717,2,378,179061,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179061,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179062,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179062,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179063,1,105,1,2,5,25,8,1,,,,,,0,1,,,,,,50,9000
3,17,1717,2,378,179063,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179063,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179064,1,105,1,1,3,14,0.5,2,,,,1,1,1,0,0,1.5,2,1000,0,,
3,17,1717,2,378,179064,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179064,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179065,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179067,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179067,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179069,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179069,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179070,1,105,1,10,8,20,8,2,,,,1,1,1,1,0,7,55,8500,3,10,2000
3,17,1717,2,378,179070,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179072,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179073,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179074,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179077,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179077,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179079,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179079,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179085,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179086,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179086,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179089,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179089,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179097,1,105,1,2,3,20,0.5,4,,,,0,0,0,0,0,,,,,,
3,17,1725,2,200,179097,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179098,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179098,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179100,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179100,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179101,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179101,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179101,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179102,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179103,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179103,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179105,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179105,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179106,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179106,3,110,,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179108,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180031,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180032,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180032,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180036,1,105,2,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180036,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180037,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180037,3,111,,,,,,,,,,,,,,,,,,,,
3,18,1816,1,378,180041,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1816,1,378,180045,1,105,2,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180091,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180093,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180097,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180100,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1040,189006,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189017,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189018,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189019,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189020,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189021,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189037,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189040,1,105,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189041,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189045,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189045,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189051,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189052,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189053,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189054,1,105,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189055,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189057,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189058,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189060,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189060,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189062,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189064,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189064,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189071,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189077,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189109,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189110,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189112,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189121,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189122,1,105,2,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189122,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189125,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189126,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189130,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189132,1,105,2,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189132,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189133,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189137,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189139,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189141,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189143,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189150,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189156,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189157,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189157,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189170,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189175,1,105,2,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189175,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189178,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189181,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189184,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189192,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189193,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189193,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189194,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189194,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189195,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189197,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189200,1,105,2,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189204,3,111,2,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189235,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189242,3,110,2,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189242,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1921,1,842,190011,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190081,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190082,1,105,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190082,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190082,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190083,1,105,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190084,1,105,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190084,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190085,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190085,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190086,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190086,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190087,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190088,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190089,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190090,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190090,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190114,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190114,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190115,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190115,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190116,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190116,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190117,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190117,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190119,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190131,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190131,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190132,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190136,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190137,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190137,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190138,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190138,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190139,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190140,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190161,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190161,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190162,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190162,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190163,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190164,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190165,1,105,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190165,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190166,1,105,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190166,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190168,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190168,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190169,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190169,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190170,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190170,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190171,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190172,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190173,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190174,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190175,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190175,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190177,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190177,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1928,2,0,190178,1,105,2,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190179,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190180,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1923,2,284,190192,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1923,2,284,190196,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1923,2,284,190196,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1923,2,284,190198,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1923,2,284,190199,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1923,2,284,190200,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1923,2,284,190200,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199001,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199001,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199002,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199004,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199005,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199005,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199006,1,105,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199006,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199007,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199007,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199008,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199008,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,596,199014,1,105,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,596,199015,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,596,199015,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,596,199019,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,596,199021,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,596,199021,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,596,199022,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1919,2,596,199024,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1924,2,356,199025,1,105,2,,,,,,,,,,,,,,,,,,,
3,19,1924,2,356,199027,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1924,2,356,199030,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1924,2,356,199030,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1924,2,356,199031,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1924,2,356,199032,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1924,2,356,199032,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1924,2,356,199033,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1924,2,356,199034,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1924,2,356,199034,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1924,2,356,199035,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1924,2,356,199036,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1927,2,622,199038,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1927,2,622,199040,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1927,2,622,199042,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1927,2,622,199042,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1927,2,622,199046,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1927,2,622,199047,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1927,2,622,199048,1,105,2,,,,,,,,,,,,,,,,,,,
3,19,1927,2,622,199048,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199051,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199053,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199054,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199054,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199055,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199055,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199056,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199057,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199057,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199058,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199058,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199059,1,105,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199060,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1929,2,108,199060,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199061,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199061,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199062,1,105,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199062,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199062,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199064,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199064,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199065,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199065,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199067,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199067,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199068,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199068,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199069,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199071,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199071,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199072,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1933,2,330,199072,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1940,2,648,199074,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1940,2,648,199077,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1940,2,648,199078,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1940,2,648,199080,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1940,2,648,199081,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1940,2,648,199081,3,111,2,,,,,,,,,,,,,,,,,,,
