"zone","state","lga","sector","ea","cluster_id","resource_cd","c4q1","c4q1_os","c4q2","c4q3","c4q4a","c4q4b","c4q4c","c4q4_os","c4q5a","c4q5b","c4q5c","c4q5_os"
3,19,1921,1,842,"1921-842",403,2,,,,,,,,,,,
3,19,1921,1,842,"1921-842",405,2,,,,,,,,,,,
3,19,1921,1,842,"1921-842",406,2,,,,,,,,,,,
3,19,1921,1,842,"1921-842",407,2,,,,,,,,,,,
3,19,1921,1,842,"1921-842",408,2,,,,,,,,,,,
3,19,1923,2,284,"1923-284",401,1,,1,1,4,,,,8,,,
3,19,1923,2,284,"1923-284",402,1,,1,1,4,,,,8,,,
3,19,1923,2,284,"1923-284",403,2,,,,,,,,,,,
3,19,1923,2,284,"1923-284",405,2,,,,,,,,,,,
3,19,1923,2,284,"1923-284",406,2,,,,,,,,,,,
3,19,1923,2,284,"1923-284",407,1,,1,1,4,,,,8,,,
3,19,1923,2,284,"1923-284",408,2,,,,,,,,,,,
3,19,1924,2,356,"1924-356",401,1,,1,1,4,,,,8,,,
3,19,1924,2,356,"1924-356",402,1,,1,1,4,,,,8,,,
3,19,1924,2,356,"1924-356",403,1,,1,1,4,,,,8,,,
3,19,1924,2,356,"1924-356",405,2,,,,,,,,,,,
3,19,1924,2,356,"1924-356",406,2,,,,,,,,,,,
3,19,1924,2,356,"1924-356",407,1,,1,1,4,,,,8,,,
3,19,1924,2,356,"1924-356",408,2,,,,,,,,,,,
3,19,1927,2,622,"1927-622",401,1,,2,1,4,,,,8,,,
3,19,1927,2,622,"1927-622",402,2,,,,,,,,,,,
3,19,1927,2,622,"1927-622",403,2,,,,,,,,,,,
3,19,1927,2,622,"1927-622",405,2,,,,,,,,,,,
3,19,1927,2,622,"1927-622",406,2,,,,,,,,,,,
3,19,1927,2,622,"1927-622",407,1,,1,1,4,,,,8,,,
3,19,1927,2,622,"1927-622",408,2,,,,,,,,,,,
3,19,1928,2,526,"1928-526",401,1,,1,1,4,,,,8,,,
3,19,1928,2,526,"1928-526",402,2,,,,,,,,,,,
3,19,1928,2,526,"1928-526",403,2,,,,,,,,,,,
3,19,1928,2,526,"1928-526",405,2,,,,,,,,,,,
3,19,1928,2,526,"1928-526",406,2,,,,,,,,,,,
3,19,1928,2,526,"1928-526",407,1,,1,1,4,,,,8,,,
3,19,1928,2,526,"1928-526",408,2,,,,,,,,,,,
3,19,1929,2,108,"1929-108",401,2,,,,,,,,,,,
3,19,1929,2,108,"1929-108",402,2,,,,,,,,,,,
3,19,1929,2,108,"1929-108",403,1,,1,1,2,,,,3,,,
3,19,1929,2,108,"1929-108",405,2,,,,,,,,,,,
3,19,1929,2,108,"1929-108",406,2,,,,,,,,,,,
3,19,1929,2,108,"1929-108",407,2,,,,,,,,,,,
3,19,1929,2,108,"1929-108",408,2,,,,,,,,,,,
3,19,1933,2,330,"1933-330",401,2,,,,,,,,,,,
3,19,1933,2,330,"1933-330",402,2,,,,,,,,,,,
3,19,1933,2,330,"1933-330",403,1,,1,1,2,,,,1,,,
3,19,1933,2,330,"1933-330",405,2,,,,,,,,,,,
3,19,1933,2,330,"1933-330",406,2,,,,,,,,,,,
3,19,1933,2,330,"1933-330",407,2,,,,,,,,,,,
3,19,1933,2,330,"1933-330",408,2,,,,,,,,,,,
3,19,1940,2,648,"1940-648",401,2,,,,,,,,,,,
3,19,1940,2,648,"1940-648",402,1,,1,1,2,,,,3,1,6,
3,19,1940,2,648,"1940-648",403,1,,1,1,4,,,,1,6,5,
3,19,1940,2,648,"1940-648",405,2,,,,,,,,,,,
3,19,1940,2,648,"1940-648",406,2,,,,,,,,,,,
3,19,1940,2,648,"1940-648",407,2,,,,,,,,,,,
3,19,1940,2,648,"1940-648",408,2,,,,,,,,,,,
3,19,1941,2,1112,"1941-1112",401,2,,,,,,,,,,,
3,19,1941,2,1112,"1941-1112",402,1,,1,1,1,,,,1,,,
3,19,1941,2,1112,"1941-1112",403,2,,,,,,,,,,,
3,19,1941,2,1112,"1941-1112",405,2,,,,,,,,,,,
3,19,1941,2,1112,"1941-1112",406,2,,,,,,,,,,,
3,19,1941,2,1112,"1941-1112",407,2,,,,,,,,,,,
3,19,1941,2,1112,"1941-1112",408,2,,,,,,,,,,,
3,20,2003,2,1390,"2003-1390",401,2,,,,,,,,,,,
3,20,2003,2,1390,"2003-1390",402,2,,,,,,,,,,,
3,20,2003,2,1390,"2003-1390",403,2,,,,,,,,,,,
3,20,2003,2,1390,"2003-1390",405,2,,,,,,,,,,,
3,20,2003,2,1390,"2003-1390",406,2,,,,,,,,,,,
3,20,2003,2,1390,"2003-1390",407,1,,1,1,4,,,,1,,,
3,20,2003,2,1390,"2003-1390",408,2,,,,,,,,,,,
3,20,2009,2,144,"2009-144",401,2,,,,,,,,,,,
3,20,2009,2,144,"2009-144",402,2,,,,,,,,,,,
3,20,2009,2,144,"2009-144",403,2,,,,,,,,,,,
3,20,2009,2,144,"2009-144",405,2,,,,,,,,,,,
3,20,2009,2,144,"2009-144",406,2,,,,,,,,,,,
3,20,2009,2,144,"2009-144",407,1,,1,1,4,,,,1,,,
3,20,2009,2,144,"2009-144",408,1,,1,1,4,,,,1,,,
3,20,2010,2,946,"2010-946",401,2,,,,,,,,,,,
3,20,2010,2,946,"2010-946",402,2,,,,,,,,,,,
3,20,2010,2,946,"2010-946",403,2,,,,,,,,,,,
3,20,2010,2,946,"2010-946",405,2,,,,,,,,,,,
3,20,2010,2,946,"2010-946",406,2,,,,,,,,,,,
3,20,2010,2,946,"2010-946",407,2,,,,,,,,,,,
3,20,2010,2,946,"2010-946",408,2,,,,,,,,,,,
3,20,2012,1,844,"2012-844",401,2,,,,,,,,,,,
3,20,2012,1,844,"2012-844",402,2,,,,,,,,,,,
3,20,2012,1,844,"2012-844",403,2,,,,,,,,,,,
3,20,2012,1,844,"2012-844",405,2,,,,,,,,,,,
3,20,2012,1,844,"2012-844",406,2,,,,,,,,,,,
3,20,2012,1,844,"2012-844",407,2,,,,,,,,,,,
3,20,2012,1,844,"2012-844",408,2,,,,,,,,,,,
3,20,2015,2,1746,"2015-1746",401,1,,1,1,4,,,,3,,,
3,20,2015,2,1746,"2015-1746",402,1,,2,1,4,,,,3,,,
3,20,2015,2,1746,"2015-1746",403,2,,,,,,,,,,,
3,20,2015,2,1746,"2015-1746",405,2,,,,,,,,,,,
3,20,2015,2,1746,"2015-1746",406,2,,,,,,,,,,,
3,20,2015,2,1746,"2015-1746",407,2,,,,,,,,,,,
3,20,2015,2,1746,"2015-1746",408,2,,,,,,,,,,,
3,20,2016,2,2102,"2016-2102",401,2,,,,,,,,,,,
3,20,2016,2,2102,"2016-2102",402,2,,,,,,,,,,,
3,20,2016,2,2102,"2016-2102",403,2,,,,,,,,,,,
3,20,2016,2,2102,"2016-2102",405,2,,,,,,,,,,,
3,20,2016,2,2102,"2016-2102",406,2,,,,,,,,,,,
3,20,2016,2,2102,"2016-2102",407,1,,1,1,4,,,,1,,,
3,20,2016,2,2102,"2016-2102",408,1,,1,1,4,,,,1,,,
3,20,2016,1,408,"2016-408",401,2,,,,,,,,,,,
3,20,2016,1,408,"2016-408",402,2,,,,,,,,,,,
3,20,2016,1,408,"2016-408",403,2,,,,,,,,,,,
3,20,2016,1,408,"2016-408",405,2,,,,,,,,,,,
3,20,2016,1,408,"2016-408",406,1,,1,1,4,,,,1,,,
3,20,2016,1,408,"2016-408",407,1,,1,1,4,,,,1,,,
3,20,2016,1,408,"2016-408",408,1,,1,1,4,,,,1,,,
3,20,2018,2,1134,"2018-1134",401,2,,,,,,,,,,,
3,20,2018,2,1134,"2018-1134",402,1,,1,1,2,3,,,3,,,
3,20,2018,2,1134,"2018-1134",403,2,,,,,,,,,,,
3,20,2018,2,1134,"2018-1134",405,2,,,,,,,,,,,
3,20,2018,2,1134,"2018-1134",406,2,,,,,,,,,,,
3,20,2018,2,1134,"2018-1134",407,2,,,,,,,,,,,
3,20,2018,2,1134,"2018-1134",408,2,,,,,,,,,,,
3,20,2021,1,2086,"2021-2086",401,2,,,,,,,,,,,
3,20,2021,1,2086,"2021-2086",402,2,,,,,,,,,,,
3,20,2021,1,2086,"2021-2086",403,2,,,,,,,,,,,
3,20,2021,1,2086,"2021-2086",405,2,,,,,,,,,,,
3,20,2021,1,2086,"2021-2086",406,2,,,,,,,,,,,
3,20,2021,1,2086,"2021-2086",407,2,,,,,,,,,,,
3,20,2021,1,2086,"2021-2086",408,2,,,,,,,,,,,
3,20,2021,1,2556,"2021-2556",401,2,,,,,,,,,,,
3,20,2021,1,2556,"2021-2556",402,2,,,,,,,,,,,
3,20,2021,1,2556,"2021-2556",403,2,,,,,,,,,,,
3,20,2021,1,2556,"2021-2556",405,2,,,,,,,,,,,
3,20,2021,1,2556,"2021-2556",406,2,,,,,,,,,,,
3,20,2021,1,2556,"2021-2556",407,2,,,,,,,,,,,
3,20,2021,1,2556,"2021-2556",408,2,,,,,,,,,,,
3,20,2025,2,2222,"2025-2222",401,2,,,,,,,,,,,
3,20,2025,2,2222,"2025-2222",402,1,,1,1,4,,,,1,,,
3,20,2025,2,2222,"2025-2222",403,2,,,,,,,,,,,
3,20,2025,2,2222,"2025-2222",405,2,,,,,,,,,,,
3,20,2025,2,2222,"2025-2222",406,2,,,,,,,,,,,
3,20,2025,2,2222,"2025-2222",407,2,,,,,,,,,,,
3,20,2025,2,2222,"2025-2222",408,2,,,,,,,,,,,
3,20,2025,2,760,"2025-760",401,2,,,,,,,,,,,
3,20,2025,2,760,"2025-760",402,2,,,,,,,,,,,
3,20,2025,2,760,"2025-760",403,2,,,,,,,,,,,
3,20,2025,2,760,"2025-760",405,2,,,,,,,,,,,
3,20,2025,2,760,"2025-760",406,1,,1,1,4,,,,1,,,
3,20,2025,2,760,"2025-760",407,1,,1,1,4,,,,1,,,
3,20,2025,2,760,"2025-760",408,2,,,,,,,,,,,
3,20,2026,2,1216,"2026-1216",401,2,,,,,,,,,,,
3,20,2026,2,1216,"2026-1216",402,2,,,,,,,,,,,
3,20,2026,2,1216,"2026-1216",403,2,,,,,,,,,,,
3,20,2026,2,1216,"2026-1216",405,2,,,,,,,,,,,
3,20,2026,2,1216,"2026-1216",406,2,,,,,,,,,,,
3,20,2026,2,1216,"2026-1216",407,2,,,,,,,,,,,
3,20,2026,2,1216,"2026-1216",408,2,,,,,,,,,,,
3,20,2028,2,498,"2028-498",401,2,,,,,,,,,,,
3,20,2028,2,498,"2028-498",402,1,,1,1,4,,,,1,,,
3,20,2028,2,498,"2028-498",403,1,,1,1,4,,,,1,,,
3,20,2028,2,498,"2028-498",405,2,,,,,,,,,,,
3,20,2028,2,498,"2028-498",406,2,,,,,,,,,,,
3,20,2028,2,498,"2028-498",407,1,,1,1,4,,,,1,,,
3,20,2028,2,498,"2028-498",408,1,,1,1,4,,,,1,,,
2,2,203,2,1224,"203-1224",401,1,,1,1,1,,,,1,,,
2,2,203,2,1224,"203-1224",402,1,,1,1,3,,,,5,,,
2,2,203,2,1224,"203-1224",403,1,,1,1,4,,,,8,,,
2,2,203,2,1224,"203-1224",405,2,,,,,,,,,,,
2,2,203,2,1224,"203-1224",406,2,,,,,,,,,,,
2,2,203,2,1224,"203-1224",407,1,,1,1,4,,,,8,,,
2,2,203,2,1224,"203-1224",408,2,,,,,,,,,,,
3,20,2032,2,50,"2032-50",401,2,,,,,,,,,,,
3,20,2032,2,50,"2032-50",402,2,,,,,,,,,,,
3,20,2032,2,50,"2032-50",403,2,,,,,,,,,,,
3,20,2032,2,50,"2032-50",405,2,,,,,,,,,,,
3,20,2032,2,50,"2032-50",406,2,,,,,,,,,,,
3,20,2032,2,50,"2032-50",407,1,,1,1,4,,,,1,,,
3,20,2032,2,50,"2032-50",408,1,,1,1,4,,,,1,,,
3,20,2034,2,908,"2034-908",401,1,,1,1,3,2,,,1,,,
3,20,2034,2,908,"2034-908",402,2,,,,,,,,,,,
3,20,2034,2,908,"2034-908",403,2,,,,,,,,,,,
3,20,2034,2,908,"2034-908",405,2,,,,,,,,,,,
3,20,2034,2,908,"2034-908",406,2,,,,,,,,,,,
3,20,2034,2,908,"2034-908",407,2,,,,,,,,,,,
3,20,2034,2,908,"2034-908",408,2,,,,,,,,,,,
2,2,204,2,144,"204-144",401,2,,,,,,,,,,,
2,2,204,2,144,"204-144",402,2,,,,,,,,,,,
2,2,204,2,144,"204-144",403,1,,2,1,1,,,,1,,,
2,2,204,2,144,"204-144",405,2,,,,,,,,,,,
2,2,204,2,144,"204-144",406,2,,,,,,,,,,,
2,2,204,2,144,"204-144",407,2,,,,,,,,,,,
2,2,204,2,144,"204-144",408,1,,2,1,1,,,,1,,,
2,2,205,2,206,"205-206",401,1,,1,1,1,2,,,8,,,
2,2,205,2,206,"205-206",402,2,,,,,,,,,,,
2,2,205,2,206,"205-206",403,2,,,,,,,,,,,
2,2,205,2,206,"205-206",405,2,,,,,,,,,,,
2,2,205,2,206,"205-206",406,2,,,,,,,,,,,
2,2,205,2,206,"205-206",407,1,,1,1,1,2,,,1,,,
2,2,205,2,206,"205-206",408,2,,,,,,,,,,,
2,2,205,2,712,"205-712",401,2,,,,,,,,,,,
2,2,205,2,712,"205-712",402,1,,1,1,1,,,,1,,,
2,2,205,2,712,"205-712",403,1,,2,1,4,,,,8,,,
2,2,205,2,712,"205-712",405,2,,,,,,,,,,,
2,2,205,2,712,"205-712",406,2,,,,,,,,,,,
2,2,205,2,712,"205-712",407,1,,2,1,4,,,,8,,,
2,2,205,2,712,"205-712",408,2,,,,,,,,,,,
2,2,207,2,1302,"207-1302",401,1,,1,1,4,,,,8,,,
2,2,207,2,1302,"207-1302",402,1,,1,1,4,,,,8,,,
2,2,207,2,1302,"207-1302",403,2,,,,,,,,,,,
2,2,207,2,1302,"207-1302",405,2,,,,,,,,,,,
2,2,207,2,1302,"207-1302",406,2,,,,,,,,,,,
2,2,207,2,1302,"207-1302",407,1,,1,1,4,,,,8,,,
2,2,207,2,1302,"207-1302",408,2,,,,,,,,,,,
2,2,207,2,158,"207-158",401,1,,1,1,4,,,,8,,,
2,2,207,2,158,"207-158",402,2,,,,,,,,,,,
2,2,207,2,158,"207-158",403,2,,,,,,,,,,,
2,2,207,2,158,"207-158",405,2,,,,,,,,,,,
2,2,207,2,158,"207-158",406,2,,,,,,,,,,,
2,2,207,2,158,"207-158",407,1,,1,1,4,,,,8,,,
2,2,207,2,158,"207-158",408,2,,,,,,,,,,,
2,2,208,2,300,"208-300",401,2,,,,,,,,,,,
2,2,208,2,300,"208-300",402,2,,,,,,,,,,,
2,2,208,2,300,"208-300",403,2,,,,,,,,,,,
2,2,208,2,300,"208-300",405,2,,,,,,,,,,,
2,2,208,2,300,"208-300",406,2,,,,,,,,,,,
2,2,208,2,300,"208-300",407,1,,1,1,4,,,,8,,,
2,2,208,2,300,"208-300",408,2,,,,,,,,,,,
2,2,209,2,10,"209-10",401,1,,1,1,4,,,,8,,,
2,2,209,2,10,"209-10",402,2,,,,,,,,,,,
2,2,209,2,10,"209-10",403,2,,,,,,,,,,,
2,2,209,2,10,"209-10",405,2,,,,,,,,,,,
2,2,209,2,10,"209-10",406,2,,,,,,,,,,,
2,2,209,2,10,"209-10",407,2,,,,,,,,,,,
2,2,209,2,10,"209-10",408,1,,1,1,1,,,,1,,,
2,2,209,2,1040,"209-1040",401,2,,,,,,,,,,,
2,2,209,2,1040,"209-1040",402,2,,,,,,,,,,,
2,2,209,2,1040,"209-1040",403,2,,,,,,,,,,,
2,2,209,2,1040,"209-1040",405,2,,,,,,,,,,,
2,2,209,2,1040,"209-1040",406,2,,,,,,,,,,,
2,2,209,2,1040,"209-1040",407,1,,1,1,4,,,,8,,,
2,2,209,2,1040,"209-1040",408,2,,,,,,,,,,,
2,2,210,2,1300,"210-1300",401,1,,1,1,4,,,,8,,,
2,2,210,2,1300,"210-1300",402,1,,1,1,4,,,,8,,,
2,2,210,2,1300,"210-1300",403,2,,,,,,,,,,,
2,2,210,2,1300,"210-1300",405,2,,,,,,,,,,,
2,2,210,2,1300,"210-1300",406,2,,,,,,,,,,,
2,2,210,2,1300,"210-1300",407,1,,1,1,4,,,,8,,,
2,2,210,2,1300,"210-1300",408,2,,,,,,,,,,,
2,2,210,2,924,"210-924",401,1,,2,1,4,,,,8,,,
2,2,210,2,924,"210-924",402,1,,1,1,4,,,,8,,,
2,2,210,2,924,"210-924",403,1,,1,1,4,,,,8,,,
2,2,210,2,924,"210-924",405,2,,,,,,,,,,,
2,2,210,2,924,"210-924",406,2,,,,,,,,,,,
2,2,210,2,924,"210-924",407,1,,1,1,4,,,,8,,,
2,2,210,2,924,"210-924",408,2,,,,,,,,,,,
3,21,2101,1,148,"2101-148",401,2,,,,,,,,,,,
3,21,2101,1,148,"2101-148",402,2,,,,,,,,,,,
3,21,2101,1,148,"2101-148",403,1,,2,1,4,,,,8,,,
3,21,2101,1,148,"2101-148",405,2,,,,,,,,,,,
3,21,2101,1,148,"2101-148",406,2,,,,,,,,,,,
3,21,2101,1,148,"2101-148",407,2,,,,,,,,,,,
3,21,2101,1,148,"2101-148",408,1,,2,1,1,,,,3,6,,
3,21,2105,2,1606,"2105-1606",401,2,,,,,,,,,,,
3,21,2105,2,1606,"2105-1606",402,2,,,,,,,,,,,
3,21,2105,2,1606,"2105-1606",403,2,,,,,,,,,,,
3,21,2105,2,1606,"2105-1606",405,2,,,,,,,,,,,
3,21,2105,2,1606,"2105-1606",406,2,,,,,,,,,,,
3,21,2105,2,1606,"2105-1606",407,1,,1,1,4,,,,8,,,
3,21,2105,2,1606,"2105-1606",408,2,,,,,,,,,,,
3,21,2106,2,2822,"2106-2822",401,2,,,,,,,,,,,
3,21,2106,2,2822,"2106-2822",402,2,,,,,,,,,,,
3,21,2106,2,2822,"2106-2822",403,2,,,,,,,,,,,
3,21,2106,2,2822,"2106-2822",405,2,,,,,,,,,,,
3,21,2106,2,2822,"2106-2822",406,2,,,,,,,,,,,
3,21,2106,2,2822,"2106-2822",407,1,,2,1,4,,,,8,,,
3,21,2106,2,2822,"2106-2822",408,2,,,,,,,,,,,
2,2,211,2,344,"211-344",401,1,,1,1,4,,,,8,,,
2,2,211,2,344,"211-344",402,2,,,,,,,,,,,
2,2,211,2,344,"211-344",403,2,,,,,,,,,,,
2,2,211,2,344,"211-344",405,2,,,,,,,,,,,
2,2,211,2,344,"211-344",406,2,,,,,,,,,,,
2,2,211,2,344,"211-344",407,1,,1,1,4,,,,8,,,
2,2,211,2,344,"211-344",408,2,,,,,,,,,,,
2,2,211,2,532,"211-532",401,1,,1,1,4,,,,8,,,
2,2,211,2,532,"211-532",402,1,,1,1,4,,,,8,,,
2,2,211,2,532,"211-532",403,1,,1,1,4,,,,8,,,
2,2,211,2,532,"211-532",405,2,,,,,,,,,,,
2,2,211,2,532,"211-532",406,2,,,,,,,,,,,
2,2,211,2,532,"211-532",407,1,,1,1,4,,,,8,,,
2,2,211,2,532,"211-532",408,2,,,,,,,,,,,
2,2,211,2,668,"211-668",401,1,,1,1,4,,,,8,,,
2,2,211,2,668,"211-668",402,1,,1,1,4,,,,8,,,
2,2,211,2,668,"211-668",403,1,,1,1,4,,,,8,,,
2,2,211,2,668,"211-668",405,2,,,,,,,,,,,
2,2,211,2,668,"211-668",406,2,,,,,,,,,,,
2,2,211,2,668,"211-668",407,1,,1,1,4,,,,8,,,
2,2,211,2,668,"211-668",408,2,,,,,,,,,,,
3,21,2111,2,260,"2111-260",401,1,,1,1,1,3,,,1,6,,
3,21,2111,2,260,"2111-260",402,2,,,,,,,,,,,
3,21,2111,2,260,"2111-260",403,2,,,,,,,,,,,
3,21,2111,2,260,"2111-260",405,2,,,,,,,,,,,
3,21,2111,2,260,"2111-260",406,2,,,,,,,,,,,
3,21,2111,2,260,"2111-260",407,1,,2,1,4,,,,8,,,
3,21,2111,2,260,"2111-260",408,2,,,,,,,,,,,
3,21,2112,2,442,"2112-442",401,1,,2,1,2,,,,3,,,
3,21,2112,2,442,"2112-442",402,2,,,,,,,,,,,
3,21,2112,2,442,"2112-442",403,2,,,,,,,,,,,
3,21,2112,2,442,"2112-442",405,2,,,,,,,,,,,
3,21,2112,2,442,"2112-442",406,2,,,,,,,,,,,
3,21,2112,2,442,"2112-442",407,2,,,,,,,,,,,
3,21,2112,2,442,"2112-442",408,2,,,,,,,,,,,
3,21,2115,2,548,"2115-548",401,2,,,,,,,,,,,
3,21,2115,2,548,"2115-548",402,2,,,,,,,,,,,
3,21,2115,2,548,"2115-548",403,2,,,,,,,,,,,
3,21,2115,2,548,"2115-548",405,2,,,,,,,,,,,
3,21,2115,2,548,"2115-548",406,2,,,,,,,,,,,
3,21,2115,2,548,"2115-548",407,1,,2,1,4,,,,8,,,
3,21,2115,2,548,"2115-548",408,2,,,,,,,,,,,
3,21,2115,2,926,"2115-926",401,2,,,,,,,,,,,
3,21,2115,2,926,"2115-926",402,2,,,,,,,,,,,
3,21,2115,2,926,"2115-926",403,2,,,,,,,,,,,
3,21,2115,2,926,"2115-926",405,2,,,,,,,,,,,
3,21,2115,2,926,"2115-926",406,2,,,,,,,,,,,
3,21,2115,2,926,"2115-926",407,1,,2,1,4,,,,8,,,
3,21,2115,2,926,"2115-926",408,2,,,,,,,,,,,
3,21,2119,2,3956,"2119-3956",401,2,,,,,,,,,,,
3,21,2119,2,3956,"2119-3956",402,2,,,,,,,,,,,
3,21,2119,2,3956,"2119-3956",403,2,,,,,,,,,,,
3,21,2119,2,3956,"2119-3956",405,2,,,,,,,,,,,
3,21,2119,2,3956,"2119-3956",406,2,,,,,,,,,,,
3,21,2119,2,3956,"2119-3956",407,2,,,,,,,,,,,
3,21,2119,2,3956,"2119-3956",408,2,,,,,,,,,,,
3,21,2119,2,3992,"2119-3992",401,2,,,,,,,,,,,
3,21,2119,2,3992,"2119-3992",402,2,,,,,,,,,,,
3,21,2119,2,3992,"2119-3992",403,2,,,,,,,,,,,
3,21,2119,2,3992,"2119-3992",405,2,,,,,,,,,,,
3,21,2119,2,3992,"2119-3992",406,2,,,,,,,,,,,
3,21,2119,2,3992,"2119-3992",407,1,,2,1,4,,,,8,,,
3,21,2119,2,3992,"2119-3992",408,2,,,,,,,,,,,
2,2,212,2,100,"212-100",401,1,,1,1,1,,,,1,,,
2,2,212,2,100,"212-100",402,2,,,,,,,,,,,
2,2,212,2,100,"212-100",403,2,,,,,,,,,,,
2,2,212,2,100,"212-100",405,2,,,,,,,,,,,
2,2,212,2,100,"212-100",406,2,,,,,,,,,,,
2,2,212,2,100,"212-100",407,2,,,,,,,,,,,
2,2,212,2,100,"212-100",408,1,,1,1,4,,,,1,,,
2,2,212,2,1254,"212-1254",401,1,,1,1,4,,,,1,,,
2,2,212,2,1254,"212-1254",402,2,,,,,,,,,,,
2,2,212,2,1254,"212-1254",403,2,,,,,,,,,,,
2,2,212,2,1254,"212-1254",405,2,,,,,,,,,,,
2,2,212,2,1254,"212-1254",406,2,,,,,,,,,,,
2,2,212,2,1254,"212-1254",407,2,,,,,,,,,,,
2,2,212,2,1254,"212-1254",408,2,,,,,,,,,,,
2,2,213,1,1010,"213-1010",401,2,,,,,,,,,,,
2,2,213,1,1010,"213-1010",402,2,,,,,,,,,,,
2,2,213,1,1010,"213-1010",403,2,,,,,,,,,,,
2,2,213,1,1010,"213-1010",405,2,,,,,,,,,,,
2,2,213,1,1010,"213-1010",406,2,,,,,,,,,,,
2,2,213,1,1010,"213-1010",407,2,,,,,,,,,,,
2,2,213,1,1010,"213-1010",408,2,,,,,,,,,,,
2,2,213,2,1282,"213-1282",401,1,,1,1,4,,,,8,,,
2,2,213,2,1282,"213-1282",402,1,,1,1,2,,,,1,6,,
2,2,213,2,1282,"213-1282",403,2,,,,,,,,,,,
2,2,213,2,1282,"213-1282",405,2,,,,,,,,,,,
2,2,213,2,1282,"213-1282",406,2,,,,,,,,,,,
2,2,213,2,1282,"213-1282",407,1,,1,1,4,,,,8,,,
2,2,213,2,1282,"213-1282",408,2,,,,,,,,,,,
2,2,213,2,1406,"213-1406",401,1,,1,1,4,,,,8,,,
2,2,213,2,1406,"213-1406",402,1,,1,1,4,,,,8,,,
2,2,213,2,1406,"213-1406",403,2,,,,,,,,,,,
2,2,213,2,1406,"213-1406",405,2,,,,,,,,,,,
2,2,213,2,1406,"213-1406",406,2,,,,,,,,,,,
2,2,213,2,1406,"213-1406",407,1,,1,1,4,,,,8,,,
2,2,213,2,1406,"213-1406",408,2,,,,,,,,,,,
2,2,215,2,814,"215-814",401,1,,1,1,4,,,,8,,,
2,2,215,2,814,"215-814",402,1,,1,1,4,,,,8,,,
2,2,215,2,814,"215-814",403,2,,,,,,,,,,,
2,2,215,2,814,"215-814",405,2,,,,,,,,,,,
2,2,215,2,814,"215-814",406,2,,,,,,,,,,,
2,2,215,2,814,"215-814",407,1,,1,1,4,,,,8,,,
2,2,215,2,814,"215-814",408,2,,,,,,,,,,,
2,2,218,2,1624,"218-1624",401,2,,,,,,,,,,,
2,2,218,2,1624,"218-1624",402,1,,1,1,4,,,,3,,,
2,2,218,2,1624,"218-1624",403,1,,1,1,4,,,,3,,,
2,2,218,2,1624,"218-1624",405,2,,,,,,,,,,,
2,2,218,2,1624,"218-1624",406,2,,,,,,,,,,,
2,2,218,2,1624,"218-1624",407,1,,1,1,1,,,,1,,,
2,2,218,2,1624,"218-1624",408,2,,,,,,,,,,,
2,2,219,2,124,"219-124",401,2,,,,,,,,,,,
2,2,219,2,124,"219-124",402,2,,,,,,,,,,,
2,2,219,2,124,"219-124",403,2,,,,,,,,,,,
2,2,219,2,124,"219-124",405,2,,,,,,,,,,,
2,2,219,2,124,"219-124",406,2,,,,,,,,,,,
2,2,219,2,124,"219-124",407,1,,1,1,4,,,,8,,,
2,2,219,2,124,"219-124",408,2,,,,,,,,,,,
2,2,220,2,112,"220-112",401,2,,,,,,,,,,,
2,2,220,2,112,"220-112",402,2,,,,,,,,,,,
2,2,220,2,112,"220-112",403,2,,,,,,,,,,,
2,2,220,2,112,"220-112",405,2,,,,,,,,,,,
2,2,220,2,112,"220-112",406,2,,,,,,,,,,,
2,2,220,2,112,"220-112",407,2,,,,,,,,,,,
2,2,220,2,112,"220-112",408,2,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",401,2,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",402,1,,1,1,1,2,,,1,6,,
1,22,2203,2,2578,"2203-2578",403,2,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",405,2,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",406,2,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",407,1,,1,1,4,,,,8,,,
1,22,2203,2,2578,"2203-2578",408,2,,,,,,,,,,,
1,22,2203,2,266,"2203-266",401,1,,1,1,2,,,,1,,,
1,22,2203,2,266,"2203-266",402,1,,1,1,1,,,,1,,,
1,22,2203,2,266,"2203-266",403,2,,,,,,,,,,,
1,22,2203,2,266,"2203-266",405,2,,,,,,,,,,,
1,22,2203,2,266,"2203-266",406,2,,,,,,,,,,,
1,22,2203,2,266,"2203-266",407,1,,1,1,4,,,,8,,,
1,22,2203,2,266,"2203-266",408,2,,,,,,,,,,,
1,22,2208,2,194,"2208-194",401,1,,1,1,3,1,,,3,1,,
1,22,2208,2,194,"2208-194",402,1,,1,1,1,2,,,1,,,
1,22,2208,2,194,"2208-194",403,2,,,,,,,,,,,
1,22,2208,2,194,"2208-194",405,2,,,,,,,,,,,
1,22,2208,2,194,"2208-194",406,2,,,,,,,,,,,
1,22,2208,2,194,"2208-194",407,1,,1,1,4,,,,8,,,
1,22,2208,2,194,"2208-194",408,2,,,,,,,,,,,
1,22,2208,2,642,"2208-642",401,1,,1,1,2,,,,1,,,
1,22,2208,2,642,"2208-642",402,2,,,,,,,,,,,
