"zone","state","lga","sector","ea","hhid","sec11_resp","s11q1b","s11q1b_os","s11q1","s11q2","s11q3a","s11q3b","s11q4a","s11q4b","s11q5a","s11q5a_os","s11q5b","s11q5c_1","s11q5c_2","s11q5c_3","s11q5c_4","s11q5c_5","s11q5c_6","s11q5c_7","s11q5c_8","s11q5c_9","s11q5","s11q6","s11q6_os","s11q7","s11q7b","s11q8","s11q8b","s11q9","s11q40","s11q40_os","s11q41","s11q41_os","s11q42","s11q43_1","s11q43_2","s11q43_os","s11q44_1","s11q44_2","s11q45","s11q46_1","s11q46_2","s11q46_3","s11q46_os","s11q47","s11q48__1","s11q48__2","s11q48__3","s11q48__4","s11q48__5","s11q48__6","s11q48__7","s11q48_os","s11q49","s11q50","s11q51","s11q52","s11q53","s11q54","s11q33b","s11q33b_os","s11q55","s11q55_os","s11q56","s11q57a","s11q57b","s11q58","s11q59","s11q60","s11q60_os","s11q61","s11q62","s11q63a","s11q63b","s11q64","s11q65","s11q66","s11q67__1","s11q67__2","s11q67__3","s11q67__4","s11q67__5","s11q67__6","s11q67__7","s11q67_os","s11q68","s11q68_os","s11q69","s11q36","s11q36_os","s11q70","s11q71","s11q71_os","s11q72","s11q73","s11q74","s11q38","s11q38b","s11q75a","s11q75b"
4,1,102,1,46,19008,1,1,,3,,15000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,3,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,4,3,7,9,2,5,,5,,3,25,1,10,2,,,,,,,,2,2,,,,,,,,,10,,400,2,,3,,,2,2,,5,,,
4,1,102,1,46,19009,2,1,,3,,3500,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,6,,3,,1,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,4,3,8,10,2,5,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,5,,1500,2,,1,1,,2,1,4,5,,,
4,1,102,1,46,19010,1,1,,5,,,,3500,1,5,,2,,,,,,,,,,9999,5,,2,,3,,1,6,,3,,1,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,4,3,8,11,2,5,,5,,3,30,1,11,2,,,,,,,,2,2,,,,,,,,,5,,1650,2,,1,1,,2,1,4,5,,,
4,1,102,1,46,19012,1,1,,5,,,,4000,1,5,,2,,,,,,,,,,9999,5,,2,,3,,1,6,,3,,1,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,4,2,8,11,2,5,,5,,3,30,1,13,2,,,,,,,,2,2,,,,,,,,,5,,4500,2,,1,1,,2,1,7,2,,200,2
4,1,102,1,806,19014,1,1,,1,12000000,,,,,8,,2,,,,,,,,,,9999,5,,2,,3,,6,5,,3,,1,14,,,5000,,2,,,,,1,1,0,1,0,0,0,0,,1,3,2,7,9,2,5,,5,,3,25,1,10,2,,,,,,,,2,2,,,,,,,,,5,,2800,2,,1,1,,2,2,,4,,,
4,1,102,1,806,19015,2,1,,5,,,,3000,1,5,,2,,,,,,,,,,9999,5,,2,,3,,1,6,,3,,1,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,4,2,7,10,2,5,,5,,3,30,1,10,2,,,,,,,,2,2,,,,,,,,,5,,1800,2,,1,1,,3,1,4,5,,,
4,1,102,1,806,19017,2,4,,5,,,,1500,1,4,,1,1,,,,,,,,,9999,5,,2,,3,,1,6,,3,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,4,3,7,9,2,5,,5,,3,20,1,20,2,,,,,,,,1,2,,,,,,,,,10,,800,2,,3,,,2,1,4,5,,,
4,1,102,1,806,19018,1,4,,5,,,,1500,1,4,,1,1,,,,,,,,,9999,5,,2,,3,,1,6,,3,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,10,8,2,5,,5,,3,20,1,15,2,,,,,,,,1,2,,,,,,,,,10,,600,2,,3,,,2,1,4,5,,,
4,1,102,1,806,19019,2,4,,5,,,,3000,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,6,,3,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,2,0,15,9,2,5,,5,,3,15,1,5,2,,,,,,,,2,2,,,,,,,,,5,,500,7,,2,,,2,1,1,4,,,
4,1,102,1,806,19020,1,4,,5,,,,72000,2,4,,1,1,,,,,,,,,9999,5,,2,,3,,2,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,8,10,2,5,,5,,3,20,1,25,2,,,,,,,,1,2,,,,,,,,,10,,1000,2,,3,,,2,1,3,5,,,
4,1,102,1,806,19023,2,1,,1,5000000,,,,,8,,1,3,5,6,,,,,,,9999,5,,2,,3,,4,6,,3,,1,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,8,9,2,5,,5,,3,25,1,9,2,,,,,,,,2,2,,,,,,,,,5,,2800,2,,1,1,,3,2,,2,,600,4
4,1,102,1,806,19024,2,4,,5,,,,4000,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,6,,3,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,2,0,15,9,2,5,,5,,3,15,1,4,2,,,,,,,,2,2,,,,,,,,,5,,500,3,,1,1,,2,1,7,5,,,
4,1,102,1,2486,19025,1,3,,5,,,,7500,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,6,,1,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,4,2,12,6,2,5,,5,,3,15,1,4,2,,,,,,,,2,2,,,,,,,,,5,,400,2,,1,1,,1,2,,2,,80,2
4,1,102,1,2486,19026,2,4,,5,,,,3000,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,6,,1,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,3,2,15,7,2,5,,5,,3,25,1,4,2,,,,,,,,2,2,,,,,,,,,5,,1200,3,,2,,,2,1,3,2,,80,2
4,1,102,1,2486,19029,1,4,,5,,,,5000,1,4,,1,1,,,,,,,,,9999,5,,2,,3,,2,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,8,10,2,5,,5,,3,10,1,20,2,,,,,,,,1,2,,,,,,,,,5,,800,2,,3,,,2,1,2,2,,100,2
4,1,102,1,2486,19031,2,1,,5,,,,10500,1,4,,1,1,,,,,,,,,9999,5,,2,,3,,3,6,,3,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,3,3,2,,,1,5,,5,,3,8,1,40,2,,,,,,,,1,2,,,,,,,,,5,,4000,2,,3,,,2,1,7,2,,100,2
4,1,102,1,2486,19032,2,4,,5,,,,6000,1,5,,2,,,,,,,,,,9999,5,,2,,3,,2,6,,3,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,4,3,15,4,2,5,,5,,3,15,1,5,2,,,,,,,,2,2,,,,,,,,,5,,1400,7,,1,1,,2,1,6,2,,100,2
4,1,102,1,2486,19033,4,1,,1,8000000,,,,,8,,1,1,2,3,4,,,,,,1995,5,,2,,3,,5,6,,3,,1,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,3,2,8,21,2,5,,5,,3,30,1,12,2,,,,,,,,2,2,,,,,,,,,5,,2500,2,,1,1,,1,2,,2,,500,4
4,1,102,1,2486,19034,1,1,,5,,,,4000,1,5,,2,,,,,,,,,,9999,5,,2,,3,,2,6,,3,,1,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,5,15,2,5,,5,,3,30,1,10,2,,,,,,,,2,2,,,,,,,,,5,,2500,2,,1,1,,3,1,2,2,,500,4
4,1,102,1,2486,19035,1,1,,1,1500000,,,,,8,,1,1,,,,,,,,,1965,5,,2,,3,,5,6,,3,,1,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,8,21,2,6,,5,,3,30,1,12,2,,,,,,,,2,2,,,,,,,,,5,,2800,2,,1,1,,2,1,1,2,,500,4
4,1,102,1,2486,19036,2,1,,1,5000000,,,,,6,,,,,,,,,,,,9999,5,,2,,3,,3,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,14,6,2,5,,5,,3,20,1,10,2,,,,,,,,2,2,,,,,,,,,5,,950,3,,2,,,2,1,3,2,,50,2
4,1,104,2,412,19037,1,9,,3,,6000,1,,,6,,,,,,,,,,,,9999,5,,9,,5,,2,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,0,0,0,0,2,5,,5,,3,30,1,5,1,5,,5,3,30,1,5,2,2,,,,,,,,,5,,500,2,,2,,,2,1,1,4,,,
4,1,104,2,412,19038,1,1,,1,3000000,,,,,7,"INHERITED FROM FAMILY",2,,,,,,,,,,1982,5,,2,,3,,7,1,"FIRE WOOD",3,,2,4,,,500,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,45,1,4,2,,,,,,,,2,2,,,,,,,,,5,,1000,7,,2,,,2,2,,4,,,
4,1,104,2,412,19039,1,4,,1,2000000,,,,,8,,1,1,,,,,,,,,2003,5,,2,,3,,4,6,,1,,2,1,,,,,2,,,,,1,0,0,1,0,0,0,0,,3,3,4,,,2,5,,5,,3,20,1,2,1,5,,5,3,20,1,2,2,2,,,,,,,,,5,,500,7,,1,3,,1,2,,4,,,
4,1,104,2,412,19040,1,4,,3,,2000,1,,,6,,,,,,,,,,,,1989,5,,2,,3,,1,2,,1,,2,4,,,200,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,20,1,2,2,,,,,,,,2,2,,,,,,,,,5,,200,7,,2,,,2,1,2,4,,,
4,1,104,2,412,19041,1,3,,3,,5000,1,,,6,,,,,,,,,,,,2009,5,,2,,5,,2,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,0,0,2,5,,2,,3,40,1,2,2,,,,,,,,2,2,,,,,,,,,5,,1200,2,,2,,,1,2,,5,,,
4,1,104,2,412,19043,1,4,,3,,1000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,3,,4,,,4,,,2000,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,30,1,1,1,5,,5,3,30,1,5,1,1,1,0,0,0,0,0,0,,5,,500,8,,2,,,3,1,2,5,,,
4,1,104,2,412,19044,1,4,,3,,1000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,2,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,5,,2,,3,30,1,1,2,,,,,,,,2,2,,,,,,,,,5,,500,2,,2,,,2,1,2,5,,,
4,1,104,2,412,19045,1,1,,3,,1500,1,,,6,,,,,,,,,,,,9999,5,,6,,3,,3,6,,3,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,2,3,1,2,2,5,,5,,3,30,1,4,1,5,,5,3,30,1,4,2,2,,,,,,,,,5,,800,7,,2,,,1,2,,5,,,
4,1,104,2,412,19047,2,4,,5,,,,2000,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,3,,5,,,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,3,3,1,2,2,5,,2,,3,30,1,8,2,,,,,,,,2,2,,,,,,,,,5,,1000,2,,3,,,2,1,99,5,,,
4,1,104,2,412,19048,1,1,,1,1000000,,,,,6,,,,,,,,,,,,9999,5,,6,,3,,1,3,,3,,2,4,,,1000,,2,,,,,1,1,0,0,0,0,0,0,,1,2,4,2,4,2,5,,5,,3,15,1,3,1,5,,5,3,15,1,3,2,1,1,0,0,0,0,0,0,,5,,600,12,,,,,3,,,4,,,
4,1,104,2,1020,19049,1,4,,3,,4000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,2,,1,,2,4,,,500,,2,,,,,1,1,0,1,0,0,0,0,,1,18,4,4,8,1,5,,5,,3,0.25,1,2,1,5,,5,3,15,1,5,2,2,,,,,,,,,5,,100,2,,2,,,1,2,,4,,,
4,1,104,2,1020,19050,2,4,,1,1000000,,,,,3,,1,1,,,,,,,,,1973,1,,1,,2,,2,2,,5,,,4,,,1000,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,0.5,1,8,2,,,,,,,,2,2,,,,,,,,,5,,500,7,,2,,,3,1,1,4,,,
4,1,104,2,1020,19051,1,4,,5,,,,1500,1,6,,,,,,,,,,,,9999,5,,2,,3,,1,1,"USE ONLY FIRE WOOD",3,,2,4,,,100,,2,,,,,1,1,0,0,0,0,0,0,,1,4,4,7,4,2,5,,5,,3,0.25,1,5,2,,,,,,,,2,2,,,,,,,,,5,,100,7,,1,3,,3,1,2,4,,,
4,1,104,2,1020,19052,1,1,,5,,,,6000,1,6,,,,,,,,,,,,9999,5,,2,,3,,6,3,,1,,2,4,,,300,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,0.5,1,6,1,5,,5,3,25,1,6,2,2,,,,,,,,,5,,300,7,,2,,,2,2,,5,,,
4,1,104,2,1020,19054,1,4,,1,1000000,,,,,3,,1,1,,,,,,,,,1986,5,,4,,3,,3,7,,2,,2,16,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,1,24,2,5,,4,,2,,,,2,,,,,,,,2,2,,,,,,,,,5,,600,2,,2,,,1,2,,5,,,
4,1,104,2,1020,19055,1,3,,1,300000,,,,,3,,1,1,,,,,,,,,1998,5,,2,,3,,3,2,,5,,,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,3,0,2,5,,5,,3,15,1,3,2,,,,,,,,2,2,,,,,,,,,5,,600,2,,2,,,1,2,,5,,,
4,1,104,2,1020,19056,1,1,,1,1000000,,,,,6,,,,,,,,,,,,9999,5,,6,,3,,1,2,,3,,2,4,,,500,,2,,,,,1,1,0,0,0,0,0,0,,1,5,3,2,4,2,5,,5,,3,15,1,3,2,,,,,,,,2,2,,,,,,,,,5,,300,2,,2,,,1,1,3,5,,,
4,1,104,2,1020,19058,1,4,,5,,,,2000,1,6,,,,,,,,,,,,1974,5,,2,,3,,1,6,,2,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,16,3,0,1,2,5,,5,,1,,,,2,,,,,,,,2,2,,,,,,,,,5,,0,2,,2,,,1,1,2,5,,,
4,1,104,2,1020,19060,1,5,,1,20000,,,,,6,,,,,,,,,,,,9999,1,,1,,2,,2,2,,4,,,4,,,1000,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,15,1,4,2,,,,,,,,2,2,,,,,,,,,5,,650,12,,,,,3,,,5,,,
4,1,107,2,10,19061,1,1,,1,800000,,,,,6,,,,,,,,,,,,1976,5,,2,,3,,2,6,,3,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,3,4,3,,,2,5,,5,,3,12,1,3,2,,,,,,,,2,2,,,,,,,,,5,,240,7,,2,,,3,2,,5,,,
4,1,107,2,10,19062,1,1,,1,500000,,,,,6,,,,,,,,,,,,1982,5,,2,,3,,6,1,,3,,2,4,,,3000,,2,,,,,1,1,0,1,0,0,0,0,,3,3,2,,,2,5,,5,,3,14,1,3,2,,,,,,,,2,2,,,,,,,,,5,,220,7,,2,,,3,2,,5,,,
4,1,107,2,10,19063,1,1,,1,650000,,,,,6,,,,,,,,,,,,1979,5,,2,,3,,3,6,,3,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,3,4,3,,,2,5,,5,,3,9,1,2,2,,,,,,,,2,2,,,,,,,,,5,,180,7,,2,,,3,2,,5,,,
4,1,107,2,10,19064,1,1,,1,500000,,,,,6,,,,,,,,,,,,1979,5,,2,,3,,5,2,,3,,1,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,1,2,25,5,2,5,,5,,3,0.6,2,18,2,,,,,,,,2,2,,,,,,,,,5,,5800,7,,2,,,3,2,,4,,,
4,1,107,2,10,19066,2,1,,1,1300000,,,,,6,,,,,,,,,,,,1980,5,,2,,3,,4,2,,3,,1,4,,,1000,,2,,,,,1,1,0,0,0,0,0,0,,1,2,3,25,7,2,5,,5,,3,0.3,2,15,2,,,,,,,,2,2,,,,,,,,,5,,1600,7,,2,,,3,2,,4,,,
4,1,107,2,10,19068,1,1,,3,,3000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,7,3,,3,,1,4,,,1200,,2,,,,,1,1,0,0,0,0,0,0,,1,1,2,25,7,2,5,,5,,3,0.3,2,21,2,,,,,,,,2,2,,,,,,,,,5,,3500,7,,2,,,3,1,1,4,,,
4,1,107,2,10,19069,1,1,,1,2000000,,,,,6,,,,,,,,,,,,1984,5,,2,,3,,4,1,,3,,2,4,,,600,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,10,1,20,2,,,,,,,,1,2,,,,,,,,,10,,800,8,,2,,,2,2,,4,,,
4,1,107,2,10,19070,2,1,,1,400000,,,,,6,,,,,,,,,,,,9999,5,,2,,3,,4,1,,3,,2,4,,,0,,2,,,,,1,1,0,1,0,0,0,0,,3,3,2,,,2,5,,2,,3,15,1,8,2,,,,,,,,2,2,,,,,,,,,10,,480,7,,2,,,2,2,,4,,,
4,1,107,2,10,19071,1,1,,1,2000000,,,,,6,,,,,,,,,,,,2007,5,,2,,2,,5,1,,3,,2,4,,,400,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,15,1,4,2,,,,,,,,1,2,,,,,,,,,10,,450,7,,2,,,2,2,,4,,,
4,1,107,2,10,19072,1,1,,1,1200000,,,,,6,,,,,,,,,,,,2010,5,,2,,5,,4,1,,3,,2,4,,,3000,,2,,,,,1,1,0,1,0,0,0,0,,3,3,3,,,2,5,,5,,3,12,1,2,2,,,,,,,,2,2,,,,,,,,,5,,300,3,,2,,,2,2,,5,,,
4,1,107,2,1322,19073,1,2,,1,300000,,,,,6,,,,,,,,,,,,1986,5,,2,,3,,3,1,,5,,,4,,,1000,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,30,1,5,2,,,,,,,,1,2,,,,,,,,,10,,1500,8,,2,,,2,2,,5,,,
4,1,107,2,1322,19075,1,1,,1,2000000,,,,,6,,,,,,,,,,,,1980,5,,2,,3,,5,1,,2,,2,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,4,3,3,24,2,5,,5,,3,15,1,20,2,,,,,,,,2,2,,,,,,,,,10,,1000,7,,2,,,2,2,,4,,,
4,1,107,2,1322,19076,2,1,,1,250000,,,,,6,,,,,,,,,,,,9999,5,,2,,3,,3,1,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,20,1,15,2,,,,,,,,1,2,,,,,,,,,10,,600,7,,2,,,2,2,,4,,,
4,1,107,2,1322,19077,1,1,,1,850000,,,,,6,,,,,,,,,,,,1979,5,,2,,3,,4,1,,3,,2,4,,,3200,,2,,,,,1,1,0,0,0,0,1,0,,1,2,1,6,12,2,5,,5,,3,10,1,4,2,,,,,,,,2,2,,,,,,,,,5,,300,7,,2,,,3,2,,5,,,
4,1,107,2,1322,19079,1,4,,1,100000,,,,,8,,2,,,,,,,,,,1990,5,,10,"ZNIC",3,,2,2,,1,,2,4,,,3000,,2,,,,,1,1,0,0,0,0,0,0,,1,24,3,5,6,2,5,,5,,3,1,2,3,2,,,,,,,,2,2,,,,,,,,,5,,200,7,,2,,,1,2,,5,,,
4,1,107,2,1322,19080,1,4,,1,500000,,,,,6,,,,,,,,,,,,1991,6,,1,,3,,3,2,,3,,2,4,,,500,,2,,,,,1,1,0,0,0,0,0,0,,1,2,1,7,4,2,5,,5,,3,5,1,6,2,,,,,,,,2,2,,,,,,,,,5,,300,7,,2,,,2,2,,5,,,
4,1,107,2,1322,19081,3,1,,1,500000,,,,,6,,,,,,,,,,,,1970,5,,2,,3,,3,3,,3,,1,4,,,1500,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,12,7.5,1,5,,5,,3,4,1,12,2,,,,,,,,2,2,,,,,,,,,5,,2500,7,,2,,,3,2,,4,,,
4,1,107,2,1322,19082,3,1,,1,1500000,,,,,6,,,,,,,,,,,,9999,5,,2,,3,,8,2,,3,,1,4,,,1200,,2,,,,,1,1,0,0,0,0,0,0,,1,2,2,15,7,2,5,,5,,3,30,1,15,2,,,,,,,,2,2,,,,,,,,,5,,1600,7,,2,,,3,2,,4,,,
4,1,107,2,1322,19084,2,1,,1,1500000,,,,,6,,,,,,,,,,,,1995,5,,2,,3,,5,3,,3,,2,4,,,2000,,2,,,,,1,1,0,0,0,0,0,0,,1,3,4,15,6,2,5,,5,,3,0.3,1,5,2,,,,,,,,2,2,,,,,,,,,5,,2500,7,,2,,,3,2,,4,,,
4,1,109,2,1214,19085,1,1,,1,350000,,,,,6,,,,,,,,,,,,2009,5,,2,,3,,3,6,,4,,,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,3,24,2,5,,5,,3,7,1,10,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,2,,,2,2,,4,,,
4,1,109,2,1214,19087,1,1,,1,500000,,,,,6,,,,,,,,,,,,1981,5,,2,,3,,2,6,,3,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,4,3,0,0,2,5,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,5,,250,7,,2,,,2,2,,5,,,
4,1,109,2,1214,19088,2,1,,1,800000,,,,,6,,,,,,,,,,,,1997,5,,2,,3,,3,6,,3,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,3,4,0,0,2,5,,5,,3,2,1,3,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,2,,,2,2,,5,,,
4,1,109,2,1214,19089,1,1,,1,600000,,,,,6,,,,,,,,,,,,1981,5,,2,,3,,4,6,,3,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,4,3,2,1,2,5,,5,,1,,,,1,5,,5,3,1,1,3,2,2,,,,,,,,,2,,0,7,,2,,,2,2,,5,,,
4,1,109,2,1214,19091,1,1,,1,400000,,,,,6,,,,,,,,,,,,1980,5,,2,,3,,5,3,,3,,1,4,,,750,,2,,,,,1,1,0,0,0,0,0,0,,1,3,4,23,5,2,5,,5,,3,30,1,15,2,,,,,,,,2,2,,,,,,,,,5,,950,7,,2,,,3,2,,4,,,
4,1,109,2,1214,19092,2,1,,3,,2000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,2,,3,,1,4,,,1200,,2,,,,,1,1,0,0,0,0,0,0,,1,4,3,20,7,2,5,,5,,3,30,1,15,2,,,,,,,,2,2,,,,,,,,,5,,1500,7,,2,,,3,2,,4,,,
4,1,109,2,1214,19093,1,1,,3,,1300,1,,,6,,,,,,,,,,,,1998,5,,2,,3,,1,1,,3,,2,4,,,6000,,2,,,,,1,1,0,0,0,1,0,0,,1,7,3,4,8,2,5,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,2,,,3,1,1,5,,,
4,1,109,2,1214,19094,1,1,,1,2500000,,,,,6,,,,,,,,,,,,1961,5,,2,,3,,7,3,,3,,1,4,,,1200,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,20,8,2,5,,5,,3,30,1,15,2,,,,,,,,2,2,,,,,,,,,5,,3500,7,,2,,,3,2,,4,,,
4,1,109,2,1214,19095,1,1,,1,500000,,,,,6,,,,,,,,,,,,2006,5,,2,,3,,4,1,,2,,2,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,4,24,2,5,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,10,,0,7,,2,,,2,1,1,4,,,
4,1,109,2,1214,19096,1,1,,1,800000,,,,,6,,,,,,,,,,,,9999,5,,2,,3,,4,1,,2,,2,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,2,24,2,5,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,10,,0,7,,2,,,2,1,1,5,,,
4,1,109,2,1792,19097,1,1,,1,350000,,,,,6,,,,,,,,,,,,1986,5,,2,,3,,3,1,,3,,2,4,,,7000,,2,,,,,1,1,0,1,0,0,0,0,,1,18,4,3,2,2,5,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,2,,,2,2,,5,,,
4,1,109,2,1792,19098,1,1,,1,250000,,,,,6,,,,,,,,,,,,1982,5,,2,,3,,2,6,,5,,,1,,,,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,7,1,2,2,,,,,,,,2,2,,,,,,,,,5,,0,8,,2,,,3,1,2,5,,,
4,1,109,2,1792,19099,1,1,,3,,1200,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,6,,1,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,4,2,2,10,2,5,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,5,,0,3,,2,,,1,2,,4,,,
4,1,109,2,1792,19100,1,1,,1,200000,,,,,6,,,,,,,,,,,,2000,5,,2,,3,,4,1,,3,,2,4,,,0,,2,,,,,1,1,0,1,0,0,0,0,,1,2,3,2,20,2,5,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,10,,0,7,,2,,,2,1,1,4,,,
4,1,109,2,1792,19101,1,1,,1,400000,,,,,6,,,,,,,,,,,,1978,5,,2,,3,,5,1,,3,,2,4,,,0,,2,,,,,1,1,0,1,0,0,0,0,,1,3,2,3,12,2,5,,5,,2,,,,2,,,,,,,,1,2,,,,,,,,,10,,400,8,,2,,,2,1,1,4,,,
4,1,109,2,1792,19103,3,1,,1,300000,,,,,6,,,,,,,,,,,,9999,5,,2,,3,,4,1,,3,,1,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,30,1,12,2,,,,,,,,2,2,,,,,,,,,5,,1500,7,,2,,,3,2,,4,,,
4,1,109,2,1792,19104,1,1,,1,400000,,,,,6,,,,,,,,,,,,1999,5,,4,,3,,2,1,,3,,1,4,,,0,,2,,,,,1,1,0,1,0,0,0,0,,1,3,4,21,5,2,5,,5,,3,30,1,12,2,,,,,,,,2,2,,,,,,,,,5,,2500,7,,2,,,3,2,,4,,,
4,1,109,2,1792,19105,1,1,,1,500000,,,,,6,,,,,,,,,,,,1978,5,,2,,3,,5,1,,3,,1,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,2,3,12,9,2,5,,5,,3,30,1,12,2,,,,,,,,2,2,,,,,,,,,5,,2500,7,,2,,,3,2,,4,,,
4,1,109,2,1792,19106,7,1,,1,500000,,,,,6,,,,,,,,,,,,9999,5,,2,,3,,5,1,,3,,2,4,,,1500,,2,,,,,1,1,0,1,0,0,0,0,,1,5,4,2,0,2,5,,5,,3,30,1,3,2,,,,,,,,2,2,,,,,,,,,5,,400,8,,2,,,2,2,,5,,,
4,1,109,2,1792,19107,1,1,,1,100000,,,,,6,,,,,,,,,,,,9999,1,,2,,3,,3,1,,3,,2,4,,,2500,,2,,,,,1,1,0,0,0,0,0,0,,1,4,4,12,6,2,5,,5,,3,30,1,3,2,,,,,,,,2,2,,,,,,,,,5,,500,8,,2,,,2,2,,5,,,
4,1,109,2,1996,19110,1,1,,1,300000,,,,,6,,,,,,,,,,,,1965,1,,2,,3,,4,1,,3,,2,4,,,1500,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,45,1,3,2,,,,,,,,2,2,,,,,,,,,5,,500,8,,2,,,2,2,,5,,,
4,1,109,2,1996,19111,1,1,,1,100000,,,,,6,,,,,,,,,,,,1998,1,,4,,3,,2,1,,3,,2,4,,,2500,,2,,,,,1,0,0,1,0,0,0,0,,3,3,4,,,2,5,,5,,3,30,1,2,2,,,,,,,,2,2,,,,,,,,,5,,700,12,,,,,3,,,5,,,
4,1,109,2,1996,19112,1,1,,1,200000,,,,,6,,,,,,,,,,,,1978,1,,4,,3,,2,6,,3,,2,1,,,,,2,,,,,1,0,0,1,0,0,0,0,,3,3,3,,,2,5,,5,,3,30,1,3,2,,,,,,,,2,2,,,,,,,,,5,,500,4,,,,,2,2,,5,,,
