"zone","state","lga","sector","ea","hhid","ent_id","indiv","s9q13b__0","s9q13b__1","s9q13b__2","s9q13b__3","s9q13b__4","s9q13b__5","s9q13b__6","s9q13b__7","s9q13b__8","s9q13b__9","s9q13b__10","s9q13b__11","s9q13b__12","s9q13b__13","s9q13b__14","s9q13b__15","s9q13b__16","s9q13c","s9q13d"
2,2,207,2,0,29026,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10
2,2,207,2,158,29035,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,8
2,2,207,2,158,29035,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,6
2,2,207,2,158,29036,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,12
2,2,208,2,300,29037,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,1
2,2,208,2,300,29038,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,3
2,2,208,2,300,29041,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,4
2,2,208,2,300,29045,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,2
2,2,208,2,300,29045,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,2
2,2,208,2,300,29045,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,2
2,2,208,2,300,29047,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,,,25,6
2,2,208,2,300,29047,2,9,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,,,22,8
2,2,208,2,300,29048,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29,7
2,2,209,2,10,29054,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,12
2,2,209,2,10,29055,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
2,2,209,2,10,29056,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,8
2,2,209,2,10,29056,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,8
2,2,209,2,10,29057,1,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,4,6
2,2,209,2,10,29060,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29,4
2,2,211,2,532,29086,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,4
2,2,212,2,100,29115,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,12
2,2,212,2,100,29116,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,20,6
2,2,212,2,100,29118,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,6
2,2,212,2,100,29118,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,6
2,2,212,2,100,29119,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,4
2,2,212,2,1254,29124,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,5
2,2,212,2,1254,29130,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,,,12,6
2,2,212,2,1254,29130,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,4
2,2,212,2,1254,29130,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
2,2,212,2,1254,29131,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,5
2,2,213,1,1010,29136,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,6,2
2,2,213,1,1010,29142,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,8
2,2,213,1,1010,29142,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,5
2,2,213,2,1282,29148,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,4
2,2,213,2,1406,29167,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,20,1
2,2,215,2,814,29169,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,3
2,2,215,2,814,29169,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,3
2,2,215,2,814,29169,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,3
2,2,215,2,814,29179,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
2,2,218,2,1624,29181,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,4
2,2,218,2,1624,29181,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,4
2,2,201,2,0,29182,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6
2,2,218,2,1624,29185,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,4
2,2,218,2,1624,29186,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
2,2,218,2,1624,29186,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,8
2,2,218,2,1624,29187,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,7
2,2,218,2,1624,29187,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,8
2,2,218,2,1624,29188,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,12,4
2,2,218,2,1624,29191,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,12
2,2,218,2,1624,29192,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29,12
2,2,219,2,124,29198,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,4
2,2,219,2,124,29199,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
2,2,219,2,124,29200,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,6
2,2,219,2,124,29200,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,6
2,2,219,2,124,29202,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,6
2,2,219,2,124,29203,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
2,2,220,2,112,29206,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,10
2,2,220,2,112,29206,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,6
2,2,220,2,112,29206,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,6
2,2,220,2,112,29208,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29,8
2,2,220,2,112,29209,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,5
2,2,220,2,112,29209,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,5
2,2,220,2,112,29210,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,12
2,2,220,2,112,29210,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,12
2,2,220,2,112,29211,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
2,2,220,2,112,29211,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
2,2,220,2,112,29211,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,12
2,2,220,2,112,29212,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,20,8
2,2,220,2,112,29212,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
2,2,220,2,112,29213,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,5
2,2,220,2,112,29214,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
2,2,220,2,112,29214,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
2,2,220,2,112,29214,2,5,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,15,5
2,2,220,2,112,29215,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
2,2,220,2,112,29216,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,5
2,2,221,1,750,29218,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
2,2,221,1,750,29219,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,9,8
2,2,221,1,750,29219,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
2,2,221,1,750,29220,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
2,2,221,1,750,29223,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,5
2,2,221,1,750,29224,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,,,28,8
2,2,221,1,750,29227,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,10
2,2,221,1,750,29227,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,6
2,2,221,1,750,29227,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,10
2,2,221,1,750,29228,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2
2,2,221,1,750,29228,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,6
5,3,316,2,874,30021,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,12
5,3,316,2,874,30021,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,12
5,3,316,2,874,30023,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29,8
5,3,316,2,874,30023,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,9
5,3,316,2,874,30023,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,9
5,3,316,2,874,30026,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
5,3,316,2,874,30030,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,9
5,3,307,1,634,30042,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,8
5,3,307,1,634,30042,2,6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,23,6
5,3,307,1,634,30042,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,5
5,3,307,1,634,30045,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
5,3,307,1,634,30049,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,8
5,3,318,2,1136,30081,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
5,3,318,2,1136,30084,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,14
5,3,318,2,1136,30085,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,,,26,8
5,3,318,2,1136,30086,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,14
5,3,318,2,0,30089,1,4,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,25,2
5,3,318,2,0,30089,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,15,1
5,3,318,2,0,30089,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,30,11
5,3,318,2,1136,30090,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,23,9
5,3,313,2,70,30091,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,5
5,3,313,2,70,30091,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,12
5,3,313,2,70,30093,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,10
5,3,313,2,70,30093,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,6
5,3,313,2,70,30097,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,11
5,3,313,2,70,30097,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,6
5,3,313,2,70,30098,1,6,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,,,14,9
5,3,313,2,70,30100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,9
5,3,313,2,70,30100,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,6
5,3,301,1,1198,30103,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,9
5,3,301,1,1198,30103,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,9
5,3,301,1,1198,30103,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,5
5,3,301,1,1198,30104,1,2,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,,,5,10
5,3,301,1,1198,30104,1,5,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,,,5,8
5,3,301,1,1198,30104,1,7,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,5,10
5,3,301,1,1198,30105,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2
5,3,301,1,1198,30105,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,11
5,3,301,1,1198,30106,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,,,30,10
5,3,301,1,1198,30106,1,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,,,30,5
5,3,301,1,1198,30107,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,6
5,3,301,1,1198,30107,4,10,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,,,8,5
5,3,301,1,1198,30107,4,14,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,,,15,5
5,3,301,1,1198,30107,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,6
5,3,301,1,1198,30107,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
5,3,301,1,1198,30108,1,3,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,,,12,6
5,3,301,1,1198,30108,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,9
5,3,301,1,1198,30109,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,13
5,3,301,1,1198,30109,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,7
5,3,301,1,1198,30110,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10
5,3,301,1,1198,30110,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31,10
5,3,305,2,1542,30121,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,12
5,3,305,2,1542,30121,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,10
5,3,305,2,1542,30121,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,5
5,3,305,2,1542,30121,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,5
5,3,305,2,1542,30122,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,8
5,3,305,2,1542,30122,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,8
5,3,305,2,1542,30122,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,6
5,3,305,2,1542,30123,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,6
5,3,305,2,1542,30124,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
5,3,305,2,1542,30124,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
5,3,305,2,1542,30125,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
5,3,305,2,1542,30125,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
5,3,305,2,1542,30126,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,2,6
5,3,305,2,1542,30127,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,6
5,3,305,2,1542,30127,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,6
5,3,305,2,1542,30128,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,12
5,3,305,2,1542,30128,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,7
5,3,305,2,1542,30129,1,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,,24,11
5,3,312,2,20,30133,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,9
5,3,312,2,20,30133,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,5
5,3,312,2,20,30134,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,8,7
5,3,312,2,20,30135,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31,18
5,3,312,2,20,30135,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,6
5,3,312,2,20,30137,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,10
5,3,312,2,20,30137,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,5
5,3,312,2,20,30138,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,8
5,3,312,2,20,30138,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,16,6
5,3,312,2,20,30140,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,12
5,3,312,2,20,30140,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
5,3,302,2,302,39001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
5,3,302,2,302,39002,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,26,10
5,3,302,2,302,39003,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,6
5,3,302,2,302,39006,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,8
5,3,302,2,302,39007,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,3
5,3,302,2,302,39010,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
5,3,302,2,302,39010,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
5,3,305,2,1164,39012,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,11
5,3,305,2,1164,39014,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,8
5,3,305,2,1164,39014,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,8
5,3,305,2,1164,39015,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,10
5,3,305,2,1164,39017,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,10
5,3,305,2,1164,39017,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,6
5,3,305,2,1164,39017,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,12
5,3,305,2,1164,39018,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,7
5,3,305,2,1164,39018,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,20,10
5,3,305,2,1164,39018,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,15,8
5,3,305,2,1164,39020,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,,,20,8
5,3,308,2,102,39023,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
5,3,308,2,102,39025,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,5
5,3,308,2,102,39028,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
5,3,308,2,102,39029,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,3
5,3,308,2,102,39030,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,16,5
5,3,308,2,102,39031,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,,,30,12
5,3,308,2,102,39031,1,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,,,15,3
5,3,308,2,102,39031,1,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,,,12,2
5,3,308,2,102,39032,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,8
5,3,308,2,102,39033,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,9
5,3,309,2,698,39037,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,11
5,3,309,2,698,39039,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,12
5,3,309,2,698,39039,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
5,3,309,2,698,39041,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,5
5,3,309,2,698,39041,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,,,30,6
5,3,309,2,698,39042,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,5
5,3,309,2,698,39043,1,2,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,,,23,8
5,3,309,2,698,39044,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,9
5,3,309,2,698,39044,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,8
5,3,309,2,698,39044,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,16,10
5,3,316,2,910,39048,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,7
5,3,316,2,910,39048,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,10
5,3,316,2,910,39051,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,12,6
5,3,316,2,910,39052,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,,,22,8
5,3,316,2,910,39052,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,4
5,3,316,2,910,39057,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
5,3,316,2,910,39058,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,13
5,3,316,2,910,39058,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,7
5,3,316,2,910,39058,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
5,3,317,2,586,39064,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,,,12,8
5,3,317,2,586,39066,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31,12
5,3,317,2,586,39069,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,8
5,3,317,2,586,39070,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,10
5,3,317,2,586,39070,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,12
5,3,317,2,586,39070,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,5
5,3,318,2,56,39074,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,10
5,3,318,2,56,39078,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,18,14
5,3,318,2,56,39078,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,6
5,3,318,2,56,39079,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,15,4
5,3,318,2,56,39081,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31,10
5,3,318,2,56,39081,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,2
5,3,318,2,56,39082,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,5
5,3,304,2,10,39084,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
5,3,304,2,10,39084,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,3
5,3,304,2,10,39084,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,3
5,3,304,2,10,39087,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,5
5,3,304,2,10,39088,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,30,12
5,3,304,2,10,39090,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,,,30,12
5,3,304,2,10,39090,1,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,,,18,8
5,3,304,2,10,39090,2,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,30,12
5,3,304,2,10,39091,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,5
5,3,304,2,10,39091,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
5,3,304,2,10,39092,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
5,3,304,2,10,39093,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
5,3,304,2,10,39093,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,7
5,3,304,2,184,39096,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,12
5,3,304,2,184,39096,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,4
5,3,304,2,184,39096,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,4
5,3,304,2,184,39096,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,8
5,3,304,2,184,39098,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,11
5,3,304,2,184,39101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,9
5,3,304,2,184,39102,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,8
5,3,304,2,184,39102,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,11
5,3,304,2,184,39102,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
5,3,304,2,184,39103,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,8
5,3,304,2,184,39103,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,8
5,3,304,2,184,39106,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
5,3,320,2,266,39107,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
5,3,320,2,266,39107,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,11
5,3,320,2,266,39108,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
5,3,320,2,266,39108,1,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,20,10
5,3,320,2,266,39110,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,,,12,6
5,3,320,2,266,39110,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,6,4
5,3,320,2,266,39111,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,6
5,3,320,2,266,39112,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31,12
5,3,320,2,266,39114,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,26,10
