"zone","state","lga","sector","ea","hhid","plotid","s11c2q10","s11c2q11a","s11c2q11b","s11c2q11_conv","s11c2q1","s11c2q2a","s11c2q2b","s11c2q2_conv","s11dq1a","s11c2q36_1","s11c2q36_2","s11c2q36_99","s11c2q36_os","s11c2q37a","s11c2q37b","s11c2q37a_conv","s11c2q38a","s11c2q38b","s11c2q38a_conv","s11c2q39a","s11c2q39b","s11c2q39a_conv","s11dq36","s11dq37a","s11dq37b","s11c2q37_conv","s11c2q19","s11c2q20","s11c2q21","s11c2q23","s11c2q25","s11c2q26","s11c2q27","s11c2q34"
4,1,109,2,1214,19095,1,2,,,,1,1,3,1,1,1,1,0,,0.5,12,50,0.5,12,50,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1214,19095,3,2,,,,2,,,,1,1,1,0,,1.5,12,50,1.5,12,50,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1214,19096,1,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1214,19096,2,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1214,19096,4,2,,,,2,,,,1,1,0,0,,0.5,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1792,19097,1,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,1,1,11,25,2,,,,,3,2,3
4,1,109,2,1792,19097,2,2,,,,2,,,,1,1,0,0,,1,11,25,,,,,,,1,1,11,25,2,,,,,3,2,3
4,1,109,2,1792,19097,4,2,,,,2,,,,1,1,0,0,,1,11,25,,,,,,,1,1,11,25,2,,,,,3,2,3
4,1,109,2,1792,19098,1,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1792,19098,2,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1792,19099,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1792,19099,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1792,19100,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1792,19100,2,2,,,,2,,,,1,1,1,0,,0.5,12,50,0.5,12,50,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1792,19101,1,2,,,,1,200,2,0.00100000004749745,1,0,1,0,,,,,1,12,50,,,,1,1,10,10,2,,,,,2,2,2
4,1,109,2,1792,19101,2,2,,,,1,200,2,0.00100000004749745,1,0,1,0,,,,,1,12,50,,,,1,1,10,10,2,,,,,2,2,2
4,1,109,2,1792,19103,1,2,,,,2,,,,1,1,0,0,,3,12,50,,,,,,,1,2,12,50,2,,,,,3,2,3
4,1,109,2,1792,19104,1,2,,,,2,,,,1,1,0,0,,2,12,50,,,,,,,1,2,12,50,2,,,,,3,2,3
4,1,109,2,1792,19104,2,2,,,,2,,,,1,1,0,0,,4,12,50,,,,,,,1,3,12,50,2,,,,,3,2,3
4,1,109,2,1792,19105,1,2,,,,2,,,,1,0,1,0,,,,,2,12,50,,,,1,2,12,50,2,,,,,2,2,2
4,1,109,2,1792,19105,2,2,,,,2,,,,1,0,1,0,,,,,2,12,50,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1792,19105,3,2,,,,2,,,,1,0,1,0,,,,,2,12,50,,,,1,2,12,50,2,,,,,2,2,2
4,1,109,2,1792,19105,4,2,,,,2,,,,1,0,1,0,,,,,2,12,50,,,,1,2,12,50,2,,,,,2,2,2
4,1,109,2,1792,19106,1,2,,,,2,,,,1,1,0,0,,1,11,25,,,,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1792,19106,2,2,,,,2,,,,1,1,0,0,,1,11,25,,,,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1792,19107,1,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,1,1,12,50,2,,,,,2,2,2
4,1,109,2,1996,19110,1,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1996,19110,2,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1996,19111,1,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1996,19111,2,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1996,19112,1,2,,,,1,1,3,1,1,1,1,0,,1,12,50,1,11,25,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1996,19112,2,2,,,,1,0.5,3,1,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1996,19113,1,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1996,19113,2,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1996,19115,1,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1996,19115,2,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1996,19116,1,2,,,,2,,,,1,1,0,0,,1.5,12,50,,,,,,,1,1,12,50,2,,,,,2,2,2
4,1,109,2,1996,19116,2,2,,,,2,,,,1,1,0,0,,2,12,50,,,,,,,1,1,12,50,2,,,,,2,2,2
4,1,109,2,1996,19116,4,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,1,1,12,50,2,,,,,2,2,2
4,1,109,2,1996,19117,1,2,,,,2,,,,1,1,1,0,,1,12,50,1,11,25,,,,1,1,12,50,2,,,,,2,2,2
4,1,109,2,1996,19117,2,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,1,12,50,2,,,,,2,2,2
4,1,109,2,1996,19117,3,2,,,,1,0.5,3,1,1,1,1,0,,1,12,50,1,12,50,,,,1,2,12,50,2,,,,,2,2,2
4,1,109,2,1996,19117,4,2,,,,2,,,,1,1,1,0,,1,12,50,1,11,25,,,,1,1,12,50,2,,,,,2,2,2
4,1,109,2,1996,19117,6,2,,,,2,,,,1,1,1,0,,1,11,25,1,11,25,,,,1,1,12,50,2,,,,,2,2,2
4,1,109,2,1996,19118,1,2,,,,2,,,,1,1,1,0,,1,12,50,1,11,25,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1996,19118,2,2,,,,2,,,,1,1,1,0,,1,12,50,1,11,25,,,,2,,,,2,,,,,2,2,2
4,1,109,2,1996,19119,1,2,,,,2,,,,1,1,1,0,,2,12,50,2,12,50,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1996,19119,2,2,,,,1,1,3,1,1,1,1,0,,1.5,12,50,1.5,12,50,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1996,19119,3,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1996,19120,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1996,19120,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,109,2,1996,19120,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,110,2,338,19121,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,110,2,338,19121,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,110,2,338,19122,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,110,2,338,19122,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,110,2,338,19123,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,110,2,338,19124,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
4,1,110,2,338,19124,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
4,1,110,2,338,19125,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,110,2,338,19125,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,110,2,338,19126,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,110,2,338,19126,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,110,2,338,19127,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,110,2,338,19127,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,110,2,338,19129,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,110,2,338,19129,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,110,2,338,19129,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,110,2,338,19130,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,110,2,338,19130,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,110,2,338,19131,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,110,2,338,19131,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,111,2,118,19133,1,2,,,,2,,,,1,1,0,0,,2,12,50,,,,,,,2,,,,2,,,,,2,2,3
4,1,111,2,118,19133,2,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,3,2,3
4,1,111,2,118,19135,2,1,0.5,3,1,2,,,,1,1,0,0,,2,12,50,,,,,,,2,,,,2,,,,,3,2,3
4,1,111,2,118,19136,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,111,2,118,19136,2,2,,,,2,,,,1,1,0,0,,1.5,11,25,,,,,,,2,,,,2,,,,,3,2,2
4,1,111,2,118,19137,1,2,,,,2,,,,1,1,0,0,,1,11,25,,,,,,,1,1,11,25,2,,,,,3,2,3
4,1,111,2,118,19138,1,1,1,3,1,2,,,,1,1,0,0,,2,12,50,,,,,,,1,1,12,50,2,,,,,3,2,3
4,1,111,2,118,19139,1,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,2,,,,2,,,,,3,2,3
4,1,111,2,118,19140,1,2,,,,2,,,,1,1,0,0,,1,11,25,,,,,,,2,,,,2,,,,,3,2,2
4,1,111,2,118,19141,1,1,2,3,1,1,3,3,1,1,1,0,0,,6,12,50,,,,,,,1,8,13,100,2,,,,,2,2,2
4,1,111,2,118,19141,2,1,2,3,1,1,3,3,1,1,1,0,0,,3,12,50,,,,,,,1,4,13,100,2,,,,,2,2,2
4,1,111,2,118,19141,3,1,2,3,1,1,3,3,1,1,1,0,0,,2,12,50,,,,,,,1,4,13,100,2,,,,,2,2,2
4,1,111,2,118,19143,1,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,111,2,118,19143,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,111,2,118,19143,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,111,2,118,19144,1,2,,,,2,,,,1,1,0,0,,0.25,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,266,19153,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19158,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19158,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19158,5,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19158,6,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19159,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19159,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19159,3,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19159,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19160,1,2,,,,2,,,,1,0,1,0,,,,,1,11,25,,,,2,,,,2,,,,,3,2,3
4,1,112,2,556,19160,2,2,,,,2,,,,1,0,1,0,,,,,1,11,25,,,,2,,,,2,,,,,3,2,3
4,1,112,2,556,19161,1,2,,,,2,,,,1,1,0,0,,1,11,25,,,,,,,2,,,,2,,,,,3,2,3
4,1,112,2,556,19161,2,2,,,,2,,,,1,1,0,0,,1,11,25,,,,,,,2,,,,2,,,,,3,2,3
4,1,112,2,556,19163,1,2,,,,2,,,,1,1,1,0,,0.75,10,10,0.75,10,10,,,,2,,,,2,,,,,3,2,3
4,1,112,2,556,19163,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,112,2,556,19164,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,112,2,556,19164,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,112,2,556,19164,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,112,2,556,19164,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,112,2,556,19165,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19166,1,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,3
4,1,112,2,556,19166,2,2,,,,2,,,,2,,,,,,,,,,,,,,1,1,12,50,2,,,,,2,2,2
4,1,112,2,556,19166,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19167,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19167,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19168,1,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19168,2,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19168,3,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,112,2,556,19168,4,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,6,19169,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,6,19169,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,6,19170,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,6,19173,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,6,19173,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,6,19173,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
4,1,113,2,6,19174,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,6,19174,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,6,19174,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,6,19175,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,6,19177,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,6,19178,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,6,19178,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,6,19178,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,6,19179,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
4,1,113,2,6,19179,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,6,19180,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,6,19180,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19181,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19182,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,44,19182,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,44,19182,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,44,19182,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,44,19183,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,44,19184,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19184,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19184,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19185,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19185,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19185,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19185,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19186,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,44,19186,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,44,19186,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,44,19187,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,44,19187,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,44,19188,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19188,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19191,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19191,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,44,19192,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
4,1,113,2,44,19192,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
4,1,113,2,44,19192,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
4,1,113,2,284,19193,1,2,,,,2,,,,1,0,1,0,,,,,3,12,50,,,,2,,,,2,,,,,3,2,3
4,1,113,2,284,19193,2,2,,,,2,,,,1,0,1,0,,,,,2,12,50,,,,2,,,,2,,,,,3,2,3
4,1,113,2,284,19194,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,284,19194,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,284,19195,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,284,19195,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,284,19202,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,115,1,176,19205,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
4,1,115,1,176,19206,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
4,1,115,1,176,19206,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,115,1,176,19207,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,115,1,176,19207,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,115,1,176,19208,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,115,1,176,19209,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,5,12,50,2,,,,,3,2,2
4,1,115,1,176,19211,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,115,1,176,19211,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,115,1,176,19213,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,115,1,176,19213,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,115,1,176,19214,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,115,1,176,19214,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,115,1,176,19215,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,117,2,800,19230,1,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,1,4,11,25,2,,,,,2,2,2
4,1,117,2,800,19230,2,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,1,3,11,25,2,,,,,2,2,2
4,1,117,2,800,19231,1,2,,,,2,,,,1,1,0,0,,4,11,25,,,,,,,2,,,,2,,,,,3,2,3
4,1,117,2,800,19231,2,2,,,,2,,,,1,1,0,0,,1,11,25,,,,,,,2,,,,2,,,,,3,2,3
4,1,117,2,800,19231,4,2,,,,2,,,,1,1,0,0,,1,11,25,,,,,,,2,,,,2,,,,,3,2,3
4,1,117,2,800,19232,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,4,11,25,2,,,,,3,2,2
4,1,117,2,800,19232,2,2,,,,2,,,,2,,,,,,,,,,,,,,1,4,11,25,2,,,,,3,2,2
4,1,117,2,800,19235,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,117,2,800,19235,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,117,2,800,19235,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,117,2,800,19236,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
4,1,117,2,800,19236,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,117,2,800,19236,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,117,2,800,19238,1,2,,,,2,,,,1,1,1,0,,2,11,25,5,12,50,,,,2,,,,2,,,,,3,2,3
4,1,117,2,800,19238,2,2,,,,2,,,,1,1,1,0,,1,12,50,2,12,50,,,,2,,,,2,,,,,3,2,3
4,1,117,2,800,19239,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,3,12,50,2,,,,,3,2,3
4,1,117,2,800,19239,2,2,,,,2,,,,2,,,,,,,,,,,,,,1,3,12,50,2,,,,,3,2,3
4,1,117,2,800,19239,3,2,,,,2,,,,2,,,,,,,,,,,,,,1,3,12,50,2,,,,,3,2,3
4,1,104,2,1020,19250,1,2,,,,1,2,3,1,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,104,2,1020,19250,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,104,2,1020,19250,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,107,2,1322,19254,1,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,1,0.5,10,10,2,,,,,3,2,3
4,1,112,2,266,19266,1,2,,,,2,,,,1,1,0,0,,1,11,25,,,,,,,2,,,,2,,,,,2,2,2
4,1,113,2,6,19269,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,113,2,6,19269,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
4,1,117,2,800,19280,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
4,1,117,2,800,19280,2,2,,,,2,,,,1,1,0,0,,50,1,1,,,,,,,1,50,1,1,2,,,,,3,2,3
4,1,117,2,800,19280,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,2,209,2,1040,20001,1,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,2,5000,0,1,1,1
2,2,209,2,1040,20001,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,1
2,2,209,2,1040,20002,1,1,3,3,1,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,2,,,,2,,,,,2,2,2
2,2,209,2,1040,20002,2,1,2,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,1,2
2,34,3401,2,0,20003,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,1,7000,0,2,2,3
2,34,3401,2,0,20003,2,1,1,3,1,1,3,3,1,2,,,,,,,,,,,,,,2,,,,1,0,1,5000,0,2,2,3
2,2,209,2,1040,20005,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,3
2,2,209,2,1040,20005,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,2,209,2,1040,20005,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,2,209,2,1040,20006,1,1,2,3,1,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,1,0,1,4600,0,2,2,1
2,2,209,2,1040,20006,2,1,3,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,1,0,1,4000,0,2,2,1
2,2,209,2,1040,20007,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,1,8000,0,2,2,3
2,2,209,2,1040,20007,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,2,209,2,1040,20008,1,1,1,3,1,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,2,,,,,3,2,3
2,2,209,2,1040,20008,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
