"zone","state","lga","sector","ea","hhid","plotid","sa2bq2a","sa2bq2","sa2bq3","sa2bq3a","sa2bq4","sa2bq4a__1","sa2bq4a__2","sa2bq4a__3","sa2bq4a__4","sa2bq4a__5","sa2bq5a","sa2bq5","sa2bq6","sa2bq6a","sa2bq7","sa2bq7a__1","sa2bq7a__2","sa2bq7a__3","sa2bq7a__4","sa2bq7a__5","sa2bq8a","sa2bq8","sa2bq9","sa2bq9a","sa2bq10","sa2bq10a__1","sa2bq10a__2","sa2bq10a__3","sa2bq10a__4","sa2bq10a__5","sa2bq13a","sa2bq14a","sa2bq15a","sa2bq16a","sa2bq17a__1","sa2bq17a__2","sa2bq17a__3","sa2bq17a__4","sa2bq17a__5","sa2bq13b","sa2bq14b","sa2bq15b","sa2bq16b","sa2bq17b__1","sa2bq17b__2","sa2bq17b__3","sa2bq17b__4","sa2bq17b__5","sa2bq13c","sa2bq14c","sa2bq15c","sa2bq16c","sa2bq17c__1","sa2bq17c__2","sa2bq17c__3","sa2bq17c__4","sa2bq17c__5"
5,32,3215,1,0,320054,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,16,6,0,0,1,0,0,0,,,,,,,,
5,32,3215,1,0,320054,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,14,6,0,0,1,0,0,0,,,,,,,,
5,32,3215,1,4712,320055,1,1,1,2,8,2000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,320055,2,1,3,2,10,2000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,320055,4,1,1,2,5,2000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,320182,1,1,3,4,6,2000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,320182,2,1,3,3,5,2000,0,0,0,0,1,1,4,2,5,1500,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,320182,3,1,5,3,5,2000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,320182,4,1,3,3,6,1500,0,0,0,0,1,1,6,3,6,1500,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,320186,1,1,2,2,7,2500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,320186,2,1,2,1,9,2500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,320191,3,1,1,21,7,1500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,320191,4,1,2,16,7,2000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,1420,329007,3,1,2,1,8,2000,0,0,1,0,1,1,2,1,7,1500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,1420,329009,7,1,1,3,6,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,450,329050,1,1,3,2,7,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,450,329053,1,0,,,,,,,,,,1,2,3,8,1200,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,1,2,8,8,0,0,1,0,1,0,,,,,,,,
5,32,3212,2,450,329053,2,0,,,,,,,,,,1,2,2,8,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,450,329054,1,0,,,,,,,,,,1,3,3,8,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,450,329054,2,0,,,,,,,,,,1,2,2,8,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,450,329055,1,1,3,8,8,1200,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,1,2,5,8,0,0,0,0,1,0,,,,,,,,
5,32,3212,2,450,329055,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,7,0,0,1,0,1,1,1,5,7,0,0,1,0,1,,,,,,,,,
5,32,3212,2,450,329055,3,1,2,5,8,1200,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,1,1,4,7,0,0,1,0,1,0,,,,,,,,
5,32,3212,2,450,329055,4,1,3,7,8,1200,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,1,1,4,8,0,0,1,0,1,0,,,,,,,,
5,32,3212,2,450,329055,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,2,3,8,0,0,1,0,1,0,,,,,,,,
5,32,3212,2,450,329056,1,1,3,5,4,1500,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,1,5,4,4,0,0,1,1,0,0,,,,,,,,,0,,,,,,,,
5,32,3212,2,450,329057,3,1,2,3,7,2000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,450,329060,1,0,,,,,,,,,,1,3,3,9,1000,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,450,329060,2,1,10,1,10,1500,1,1,0,0,0,0,,,,,,,,,,0,,,,,,,,,,1,10,1,10,1,1,0,0,0,0,,,,,,,,,0,,,,,,,,
5,32,3212,2,450,329060,5,0,,,,,,,,,,1,2,3,9,1000,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,282,329061,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,1,6,0,0,1,0,0,0,,,,,,,,
5,32,3213,2,282,329062,1,1,1,2,8,2000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,282,329063,1,0,,,,,,,,,,1,1,3,8,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,282,329063,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,0,1,0,0,0,0,,,,,,,,,0,,,,,,,,
5,32,3213,2,282,329063,3,0,,,,,,,,,,1,1,3,8,1500,1,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,1,1,1,1,0,1,0,0,0,0,,,,,,,,
5,32,3213,2,282,329066,1,1,4,4,6,1500,0,1,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,282,329066,2,1,4,6,6,1500,0,1,1,0,1,0,,,,,,,,,,0,,,,,,,,,,1,4,6,6,0,1,1,0,1,0,,,,,,,,,0,,,,,,,,
5,32,3213,2,282,329066,3,1,4,5,6,1500,0,1,1,0,1,0,,,,,,,,,,0,,,,,,,,,,1,4,4,6,0,1,1,0,1,0,,,,,,,,,0,,,,,,,,
5,32,3213,2,282,329066,4,1,4,5,6,1500,0,1,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,282,329066,5,1,4,6,6,1500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,282,329066,6,1,2,4,5,2000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,282,329068,1,1,2,1,6,2000,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,282,329068,2,1,2,1,6,2000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,282,329070,1,1,1,4,6,2000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,1,1,4,6,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,
5,32,3213,2,1358,329076,4,1,3,2,6,2000,0,0,1,0,0,1,2,5,6,2000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,0,329078,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,3,3,3,0,1,0,0,1,0,,,,,,,,
5,32,3213,2,1358,329082,1,1,1,4,6,1500,0,1,1,0,1,1,2,5,6,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,668,329085,2,0,,,,,,,,,,1,3,3,8,1200,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,1,2,2,8,0,0,1,0,1,0,,,,,,,,
5,32,3223,2,668,329088,5,1,2,2,5,1500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,668,329090,2,1,2,1,8,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,668,329090,5,1,3,2,8,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,668,329091,1,1,4,3,5,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,1,2,1,5,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,
5,32,3223,2,668,329091,2,1,6,2,5,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,1,3,2,5,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,
5,32,3223,2,668,329092,2,1,3,2,6,2000,0,0,0,0,1,1,3,3,6,1500,0,0,0,0,1,0,,,,,,,,,,1,4,2,6,0,0,1,0,0,1,3,2,6,0,0,0,0,1,0,,,,,,,,
5,32,3223,2,668,329092,6,0,,,,,,,,,,1,3,1,6,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,668,329095,1,1,5,3,10,2000,0,1,1,0,1,0,,,,,,,,,,0,,,,,,,,,,1,2,2,10,0,1,1,1,0,1,3,2,9,0,0,1,1,0,0,,,,,,,,
5,32,3223,2,668,329095,4,1,3,3,10,2000,0,1,1,1,0,0,,,,,,,,,,0,,,,,,,,,,1,3,3,10,0,1,1,1,0,1,2,2,9,0,0,1,1,0,0,,,,,,,,
5,32,3223,2,668,329095,5,1,3,3,10,2000,0,1,1,1,0,1,3,3,9,1500,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,668,329095,6,1,3,3,8,2000,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330031,1,1,3,7,6,800,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330031,2,1,2,2,6,800,0,0,0,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330031,3,1,2,3,6,800,0,0,0,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330031,4,1,3,2,6,800,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330031,5,1,2,3,6,800,0,0,0,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330032,1,1,7,1,7,700,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,1,1,1,7,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,
3,33,3323,2,92,330033,1,1,2,2,5,500,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330034,1,1,4,2,5,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330034,2,1,2,3,5,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330034,3,1,4,3,5,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330034,4,1,4,2,5,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330034,5,1,3,2,5,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330034,6,1,4,3,5,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330034,7,1,4,2,5,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,1,3,1,7,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,
3,33,3323,2,92,330037,1,1,5,5,4,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,4,5,3,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,33,3323,2,92,330037,2,1,8,5,4,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,4,5,4,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,33,3323,2,92,330039,1,1,10,10,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330039,2,1,10,10,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330039,3,1,5,2,6,1000,0,1,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3323,2,92,330040,1,1,10,3,6,1000,0,1,1,0,1,0,,,,,,,,,,1,3,2,6,500,0,1,1,0,1,1,5,2,6,0,1,1,0,1,0,,,,,,,,,0,,,,,,,,
3,33,3323,2,92,330040,3,1,5,2,6,1000,0,1,1,0,1,0,,,,,,,,,,0,,,,,,,,,,1,5,2,6,0,1,1,0,0,0,,,,,,,,,0,,,,,,,,
3,33,3313,2,930,330051,1,1,3,5,7,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,2,3,5,0,0,1,0,1
3,33,3313,2,930,330051,2,1,2,3,4,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3313,2,930,330052,1,1,8,2,8,800,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,2,2,8,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,33,3313,2,930,330052,2,1,4,1,8,800,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,1,1,8,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,33,3313,2,930,330052,3,1,12,1,8,800,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,1,1,8,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,33,3313,2,930,330052,4,1,5,1,8,800,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,1,1,8,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,33,3313,2,930,330052,5,1,7,2,8,800,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,1,2,8,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,33,3313,2,930,330055,1,1,10,5,5,700,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3313,2,930,330055,2,1,15,2,5,700,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3313,2,930,330057,1,1,5,8,6,700,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3313,2,930,330057,2,1,1,2,6,700,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3313,2,930,330057,4,1,3,2,6,700,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3313,2,930,330058,2,0,,,,,,,,,,0,,,,,,,,,,1,4,2,6,700,0,1,0,0,1,1,3,1,6,0,0,1,0,1,0,,,,,,,,,0,,,,,,,,
3,33,3313,2,930,330058,3,0,,,,,,,,,,0,,,,,,,,,,1,3,1,6,700,0,1,0,0,1,1,2,1,6,0,1,1,0,0,0,,,,,,,,,0,,,,,,,,
3,33,3313,2,930,330058,4,0,,,,,,,,,,0,,,,,,,,,,1,5,2,6,700,0,0,1,0,1,0,,,,,,,,,0,,,,,,,,,1,4,2,6,0,0,1,0,0
3,33,3313,2,930,330058,7,1,3,2,6,800,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3313,2,930,330059,1,1,2,1,6,900,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3313,2,930,330059,2,1,4,2,6,900,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3313,2,930,330060,1,1,8,3,6,800,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3313,2,930,330060,2,1,5,3,6,800,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3313,2,930,330060,3,1,7,3,6,800,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330061,1,1,2,2,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330061,2,1,3,2,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,1,1,1,4,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,
3,33,3304,2,418,330061,3,1,1,1,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330061,4,1,6,1,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330061,5,1,3,1,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330061,6,1,3,1,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330062,1,1,1,1,6,1000,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330062,2,1,1,1,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330063,1,1,5,4,6,1000,0,0,1,0,1,0,,,,,,,,,,1,5,3,4,800,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330063,2,1,7,3,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330063,3,0,,,,,,,,,,0,,,,,,,,,,1,4,2,4,800,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330063,4,1,6,3,6,1000,0,0,1,0,1,0,,,,,,,,,,1,3,3,6,800,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330064,1,1,4,3,7,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,1,1,1,7,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,
3,33,3304,2,418,330064,2,1,6,2,7,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330064,3,1,6,14,7,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330064,5,1,4,2,7,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330065,1,1,6,2,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,1,1,14,6,0,1,1,0,0,0,,,,,,,,,0,,,,,,,,
3,33,3304,2,418,330066,1,1,2,4,6,300,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330066,2,1,3,3,6,300,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330068,1,1,3,3,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330068,2,1,4,2,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330068,3,1,4,4,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330069,1,1,4,5,6,1200,0,0,0,1,1,0,,,,,,,,,,1,2,3,4,800,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330069,2,1,2,1,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330070,1,1,2,3,4,300,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330070,2,1,3,5,4,300,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,330070,3,1,3,2,4,300,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339001,1,0,,,,,,,,,,0,,,,,,,,,,1,4,2,6,700,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,,1,7,4,4,0,0,1,0,0
3,33,3302,2,816,339001,2,0,,,,,,,,,,0,,,,,,,,,,1,7,3,6,700,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,,1,2,2,6,0,0,1,0,0
3,33,3302,2,816,339001,4,0,,,,,,,,,,0,,,,,,,,,,1,6,2,6,700,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,,1,2,2,6,0,0,1,0,0
3,33,3302,2,816,339001,5,0,,,,,,,,,,0,,,,,,,,,,1,5,2,6,700,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,,1,2,1,6,0,0,1,0,0
3,33,3302,2,816,339002,1,1,5,10,7,1000,0,0,0,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339003,1,1,5,7,7,1000,0,0,1,1,1,0,,,,,,,,,,1,3,6,5,700,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,4,0,0,0,0,1,0,,,,,,,,,1,4,2,3,0,0,0,0,1
3,33,3302,2,816,339004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,4,0,0,0,0,1,,,,,,,,,,1,4,4,3,0,0,0,0,1
3,33,3302,2,816,339004,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,4,0,0,0,0,1,0,,,,,,,,,1,4,3,3,0,0,0,0,1
3,33,3302,2,816,339005,1,1,4,4,7,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339005,2,1,3,3,7,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339005,3,1,6,3,7,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339005,4,1,2,2,7,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339006,1,1,5,4,6,700,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339006,2,1,12,1,6,700,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339006,3,1,1,1,6,700,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339009,1,1,2,2,6,700,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339010,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,2,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,
3,33,3302,2,816,339011,1,1,5,2,6,900,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,2,3,4,0,1,0,0,0
3,33,3302,2,816,339011,2,1,5,3,6,900,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339011,3,1,5,2,6,900,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3302,2,816,339012,1,0,,,,,,,,,,0,,,,,,,,,,1,2,4,6,500,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
