"zone","state","lga","sector","ea","hhid","plotid","indiv","sa2aq1b","sa2aq1c","sa2aq1d__1","sa2aq1d__2","sa2aq1d__3","sa2aq1d__4","sa2aq1d__5","sa2aq1d__6"
5,3,307,1,634,30047,2,4,3,4,0,0,1,0,0,0
5,3,307,1,634,30047,3,2,3,3,0,0,0,0,1,0
5,3,307,1,634,30047,3,4,2,3,0,0,0,0,1,0
5,3,307,1,634,30048,2,1,6,2,0,0,1,0,1,1
5,3,307,1,634,30048,5,1,3,4,0,0,1,0,1,1
5,3,307,1,634,30048,5,4,3,4,0,0,1,0,1,0
5,3,307,1,634,30049,2,1,2,3,0,0,0,0,1,1
5,3,307,1,634,30049,2,7,4,3,0,0,1,0,1,1
5,3,307,1,634,30049,2,8,4,4,0,0,1,0,1,0
5,3,307,1,634,30049,2,12,4,3,0,0,1,0,1,0
5,3,318,2,1136,30081,1,2,4,5,0,0,0,0,1,1
5,3,318,2,1136,30081,1,3,4,5,0,0,0,0,1,0
5,3,318,2,1136,30081,1,4,4,5,0,0,0,0,1,0
5,3,318,2,1136,30081,2,2,4,10,0,0,1,0,0,1
5,3,318,2,1136,30081,2,3,4,10,0,0,1,0,0,0
5,3,318,2,1136,30081,2,4,4,10,0,0,1,0,0,0
5,3,318,2,1136,30084,3,3,2,5,1,0,1,0,1,0
5,3,318,2,1136,30085,5,2,10,6,0,0,1,0,1,0
5,3,318,2,1136,30085,6,2,7,4,0,0,1,0,1,0
5,3,318,2,1136,30085,7,2,4,4,0,0,1,0,0,0
5,3,318,2,1136,30086,4,2,2,3,0,0,1,0,1,0
5,3,318,2,1136,30086,5,1,1,2,0,0,1,0,0,0
5,3,318,2,1136,30086,5,2,2,3,0,0,1,0,1,0
5,3,318,2,1136,30086,6,2,2,4,0,0,1,0,0,0
5,3,318,2,1136,30086,7,2,2,3,0,0,1,0,0,0
5,3,318,2,1136,30086,8,2,2,3,0,0,1,0,0,0
5,3,318,2,1136,30087,2,2,2,3,0,0,1,0,1,0
5,3,318,2,1136,30088,1,1,2,5,0,0,0,0,1,1
5,3,318,2,1136,30088,1,2,3,5,0,0,1,0,1,0
5,3,318,2,1136,30088,2,1,1,2,0,0,0,0,0,1
5,3,318,2,1136,30088,2,2,2,4,0,0,1,0,0,0
5,3,318,2,1136,30088,5,1,1,2,0,0,0,0,1,1
5,3,318,2,1136,30088,5,2,1,1,0,0,0,0,1,1
5,3,318,2,1136,30088,8,1,2,2,0,0,0,0,1,0
5,3,318,2,1136,30088,8,2,2,3,0,0,0,0,1,0
5,3,318,2,1136,30090,1,1,2,4,0,0,0,0,1,0
5,3,318,2,1136,30090,1,2,2,4,0,0,0,0,1,0
5,3,318,2,1136,30090,2,2,1,2,0,0,0,0,0,1
5,3,313,2,70,30091,1,2,2,6,0,0,1,0,1,1
5,3,313,2,70,30091,1,3,2,6,0,0,1,0,1,0
5,3,313,2,70,30091,1,4,2,6,0,0,1,0,1,0
5,3,313,2,70,30091,2,2,2,3,0,0,1,0,1,1
5,3,313,2,70,30091,2,3,2,3,0,0,1,0,1,0
5,3,313,2,70,30091,2,4,2,3,0,0,1,0,1,0
5,3,313,2,70,30091,3,2,2,3,0,0,1,0,1,1
5,3,313,2,70,30091,3,3,4,6,0,0,1,0,1,1
5,3,313,2,70,30091,3,4,4,6,0,0,1,0,1,0
5,3,313,2,70,30091,4,2,2,5,0,0,0,0,1,1
5,3,313,2,70,30091,4,3,3,5,0,0,0,0,1,0
5,3,313,2,70,30091,4,4,2,5,0,0,0,0,1,0
5,3,313,2,70,30091,5,2,2,3,0,0,0,0,1,1
5,3,313,2,70,30091,5,3,2,3,0,0,0,0,1,1
5,3,313,2,70,30091,5,4,2,3,0,0,0,0,1,1
5,3,331,1,0,30092,1,2,1,1,0,0,1,0,0,1
5,3,313,2,70,30093,2,2,10,4,0,0,1,0,0,1
5,3,313,2,70,30093,3,2,8,3,0,0,1,0,0,1
5,3,313,2,70,30094,1,3,3,5,0,0,1,0,0,0
5,3,313,2,70,30097,3,4,4,5,0,0,1,0,0,0
5,3,313,2,70,30097,3,5,6,5,0,0,1,0,1,0
5,3,313,2,70,30098,2,2,6,4,0,0,0,0,1,0
5,3,313,2,70,30098,2,6,5,3,0,0,0,0,1,0
5,3,313,2,70,30098,3,2,3,2,0,0,0,0,1,0
5,3,313,2,70,30098,3,6,3,2,0,0,0,0,1,0
5,3,313,2,70,30098,4,2,5,4,0,0,1,0,1,0
5,3,313,2,70,30098,4,6,2,4,0,0,0,0,1,0
5,3,313,2,70,30098,5,2,4,5,0,0,1,0,1,0
5,3,313,2,70,30098,5,6,3,3,0,0,0,0,1,0
5,3,313,2,70,30098,6,2,6,4,0,0,1,0,1,0
5,3,313,2,70,30098,6,6,3,3,0,0,0,0,1,0
5,3,313,2,70,30098,7,2,5,5,0,0,1,0,1,0
5,3,313,2,70,30098,7,6,2,3,0,0,0,0,1,0
5,3,313,2,70,30099,2,1,3,4,0,0,0,0,1,1
5,3,313,2,70,30099,2,5,3,4,0,0,0,0,1,1
5,3,313,2,70,30099,3,1,4,2,0,0,0,0,0,1
5,3,313,2,70,30099,3,3,2,4,0,0,1,0,0,0
5,3,313,2,70,30099,3,5,4,4,0,0,1,0,0,1
5,3,313,2,70,30100,2,2,2,4,0,0,0,0,1,0
5,3,313,2,70,30100,2,5,2,4,0,0,0,0,1,0
5,3,313,2,70,30100,2,6,2,4,0,0,0,0,1,0
5,3,313,2,70,30100,3,2,3,3,0,0,0,0,1,1
5,3,313,2,70,30100,3,5,3,4,0,0,0,0,1,0
5,3,313,2,70,30100,4,1,1,2,0,0,0,0,0,1
5,3,301,1,1198,30101,1,1,2,1,0,0,1,0,0,0
5,3,301,1,0,30102,1,2,3,3,0,0,1,0,0,0
5,3,301,1,0,30102,2,2,3,2,0,0,1,0,0,1
5,3,301,1,1198,30104,2,2,4,5,0,0,0,0,1,0
5,3,301,1,1198,30104,2,6,4,5,0,0,0,0,1,0
5,3,301,1,1198,30104,3,2,3,4,0,0,0,0,1,0
5,3,301,1,1198,30104,3,5,3,4,0,0,0,0,1,0
5,3,301,1,1198,30104,3,6,3,4,0,0,0,0,1,0
5,3,301,1,1198,30105,1,1,8,3,0,0,0,0,1,0
5,3,301,1,1198,30105,1,2,8,3,0,0,0,0,1,0
5,3,301,1,1198,30105,2,1,4,3,0,0,0,0,1,0
5,3,301,1,1198,30105,2,2,4,3,0,0,0,0,1,0
5,3,301,1,1198,30106,1,1,40,3,0,0,1,0,1,0
5,3,301,1,1198,30106,1,2,40,3,0,0,1,0,1,0
5,3,301,1,1198,30106,2,1,30,2,0,0,1,0,1,0
5,3,301,1,1198,30106,2,2,30,2,0,0,1,0,1,0
5,3,301,1,1198,30107,1,1,2,5,0,0,0,0,1,0
5,3,301,1,1198,30107,1,2,3,4,0,0,0,0,1,0
5,3,301,1,1198,30107,2,1,8,2,0,0,0,0,1,0
5,3,301,1,1198,30107,2,2,6,2,0,0,0,0,1,0
5,3,301,1,1198,30108,1,3,6,2,0,0,0,0,1,0
5,3,301,1,1198,30108,1,7,2,2,0,0,0,0,1,0
5,3,301,1,1198,30109,1,1,2,2,0,0,1,0,0,1
5,3,305,2,1542,30121,1,2,1,2,0,0,1,0,1,0
5,3,305,2,1542,30121,3,2,2,2,0,0,1,0,1,1
5,3,305,2,1542,30121,3,4,2,3,0,0,1,0,1,0
5,3,305,2,1542,30122,1,1,1,2,0,0,1,0,1,0
5,3,305,2,1542,30122,1,2,1,2,0,0,1,0,1,0
5,3,305,2,1542,30122,1,3,1,2,0,0,1,0,0,0
5,3,305,2,1542,30122,1,4,1,2,0,0,1,0,0,0
5,3,305,2,1542,30122,1,9,1,2,0,0,1,0,1,0
5,3,305,2,1542,30122,2,1,1,2,0,0,1,0,1,0
5,3,305,2,1542,30122,2,2,1,2,0,0,1,0,1,0
5,3,305,2,1542,30122,3,1,1,2,0,0,1,0,1,0
5,3,305,2,1542,30122,3,2,1,2,0,0,1,0,1,0
5,3,305,2,1542,30123,1,1,3,6,0,0,1,0,1,0
5,3,305,2,1542,30123,1,2,3,6,0,0,1,0,0,0
5,3,305,2,1542,30123,2,1,2,7,0,0,1,0,1,0
5,3,305,2,1542,30123,2,2,2,7,0,0,1,0,1,0
5,3,305,2,1542,30123,3,1,3,7,0,0,1,0,1,0
5,3,305,2,1542,30123,3,2,3,7,0,0,1,0,1,0
5,3,305,2,1542,30124,2,2,4,1,0,0,0,0,1,0
5,3,305,2,1542,30125,1,2,2,2,0,0,1,0,1,0
5,3,305,2,1542,30125,1,3,1,2,0,0,1,0,1,0
5,3,305,2,1542,30126,1,2,2,3,0,0,1,0,1,0
5,3,305,2,1542,30126,1,4,2,3,0,0,1,0,1,0
5,3,305,2,1542,30128,2,1,3,2,0,0,0,0,1,1
5,3,305,2,1542,30128,2,2,2,2,0,0,1,0,1,0
5,3,305,2,1542,30128,2,3,3,1,0,0,1,0,1,0
5,3,305,2,1542,30128,3,1,2,2,0,0,0,0,0,1
5,3,305,2,1542,30128,3,2,3,1,0,0,1,0,0,0
5,3,305,2,1542,30128,3,3,1,2,0,0,1,0,0,0
5,3,305,2,1542,30128,5,1,2,1,0,0,0,0,0,1
5,3,305,2,1542,30128,5,2,2,2,0,0,1,0,0,0
5,3,305,2,1542,30128,5,3,2,2,0,0,1,0,0,0
5,3,305,2,1542,30128,5,6,2,3,0,0,1,0,0,0
5,3,305,2,1542,30130,3,1,6,2,0,0,0,1,1,0
5,3,305,2,1542,30130,3,2,5,1,0,0,0,1,1,0
5,3,312,2,20,30131,1,1,3,5,0,0,1,0,0,0
5,3,312,2,20,30132,1,1,4,1,0,0,1,0,1,0
5,3,312,2,20,30132,2,1,6,1,0,0,1,0,0,0
5,3,312,2,20,30133,1,2,2,3,0,0,0,0,1,0
5,3,312,2,20,30133,2,2,2,3,0,0,1,0,0,0
5,3,312,2,20,30133,3,2,2,2,0,0,1,0,0,0
5,3,312,2,20,30134,1,2,4,4,0,0,1,0,0,0
5,3,312,2,20,30134,2,2,6,3,0,0,1,0,0,0
5,3,312,2,20,30134,3,2,4,4,0,0,1,0,0,0
5,3,312,2,20,30135,1,1,2,2,0,0,1,0,0,0
5,3,312,2,20,30135,2,1,1,5,0,0,1,0,0,0
5,3,312,2,20,30135,2,2,1,5,0,0,1,0,0,0
5,3,312,2,20,30135,2,11,1,5,0,0,1,0,0,0
5,3,312,2,20,30135,3,1,2,4,0,0,1,0,0,0
5,3,312,2,20,30135,3,2,2,4,0,0,1,0,0,0
5,3,312,2,20,30135,3,11,2,4,0,0,1,0,0,0
5,3,312,2,20,30137,3,2,2,2,0,0,1,0,1,1
5,3,312,2,20,30137,3,4,2,3,0,0,1,0,0,0
5,3,312,2,20,30138,1,1,2,2,0,0,1,0,0,0
5,3,312,2,20,30138,1,5,2,2,0,0,1,0,0,1
5,3,312,2,20,30138,2,1,2,2,0,0,1,0,0,1
5,3,312,2,20,30138,2,3,3,2,0,0,1,0,0,0
5,3,312,2,20,30139,1,4,1,0.5,0,0,0,0,0,1
5,3,312,2,20,30139,3,4,1,1,0,0,0,0,0,1
5,3,312,2,20,30140,1,1,2,3,0,0,1,0,0,0
5,3,312,2,20,30140,1,2,2,3,0,0,1,0,0,0
5,3,312,2,20,30140,2,1,2,1,0,0,1,0,0,0
5,3,312,2,20,30140,2,2,2,1,0,0,1,0,0,0
5,3,312,2,20,30140,3,2,1,1,0,0,1,0,0,0
5,3,312,2,20,30140,3,4,1,1,0,0,1,0,0,0
5,3,312,2,20,30140,3,5,1,1,0,0,1,0,0,0
5,3,312,2,20,30140,3,6,1,1,0,0,1,0,0,0
5,3,312,2,20,30140,8,2,2,3,0,0,1,0,0,0
5,3,312,2,20,30140,8,4,2,3,0,0,1,0,0,0
5,3,312,2,20,30140,8,5,2,3,0,0,1,0,0,0
5,3,312,2,20,30140,8,6,2,3,0,0,1,0,0,0
5,3,302,2,302,39003,1,2,5,6,0,0,1,0,1,1
5,3,302,2,302,39003,1,3,5,4,0,0,1,0,1,0
5,3,302,2,302,39003,1,4,1,2,0,0,0,0,1,0
5,3,302,2,302,39005,1,1,5,5,0,0,0,0,1,0
5,3,302,2,302,39005,1,8,3,5,0,0,0,0,1,0
5,3,302,2,302,39005,2,1,2,3,0,0,0,0,1,0
5,3,302,2,302,39005,2,8,2,3,0,0,0,0,1,0
5,3,302,2,302,39005,3,1,2,2,0,0,0,0,1,0
5,3,302,2,302,39007,2,2,3,5,0,0,1,0,0,0
5,3,302,2,302,39007,2,3,3,5,0,0,1,0,0,0
5,3,302,2,302,39007,2,4,3,5,0,0,1,0,0,0
5,3,302,2,302,39007,3,2,4,5,0,0,1,0,0,0
5,3,302,2,302,39007,3,3,4,5,0,0,1,0,0,0
5,3,302,2,302,39007,3,4,4,5,0,0,1,0,0,0
5,3,302,2,302,39009,3,1,1,4,0,0,1,0,0,0
5,3,302,2,302,39009,3,2,1,4,0,0,1,0,0,0
5,3,302,2,302,39010,2,1,5,4,0,0,1,0,1,0
5,3,305,2,1164,39012,2,1,4,5,0,0,1,0,1,1
5,3,305,2,1164,39012,2,2,4,5,0,0,1,0,1,1
5,3,305,2,1164,39012,3,1,3,5,0,0,1,0,1,1
5,3,305,2,1164,39012,3,2,4,5,0,0,1,0,1,1
5,3,305,2,1164,39012,4,1,3,6,0,0,1,0,1,1
5,3,305,2,1164,39012,4,2,3,6,0,0,1,0,1,1
5,3,305,2,1164,39012,5,1,3,4,0,0,1,0,0,1
5,3,305,2,1164,39012,5,2,3,4,0,0,1,0,0,1
5,3,305,2,1164,39013,1,1,1,4,0,0,0,0,1,1
5,3,305,2,1164,39013,1,2,1,4,0,0,0,0,1,0
5,3,305,2,1164,39013,1,3,1,4,0,0,0,0,1,0
5,3,305,2,1164,39013,2,1,1,5,0,0,0,0,1,1
5,3,305,2,1164,39013,2,2,1,5,0,0,0,0,1,0
5,3,305,2,1164,39013,3,1,2,6,0,0,1,0,0,1
5,3,305,2,1164,39013,3,2,2,6,0,0,1,0,0,0
5,3,305,2,1164,39013,3,3,2,6,0,0,1,0,0,0
5,3,305,2,1164,39013,3,4,2,6,0,0,1,0,0,0
5,3,305,2,1164,39013,4,1,5,3,1,1,1,0,1,1
5,3,305,2,1164,39013,4,2,5,3,1,1,1,0,1,1
5,3,305,2,1164,39014,1,1,2,3,0,0,1,0,1,0
5,3,305,2,1164,39014,1,2,3,3,0,0,1,0,1,0
5,3,305,2,1164,39014,2,1,3,3,0,0,1,0,1,0
5,3,305,2,1164,39014,2,2,3,3,0,0,1,0,0,1
5,3,305,2,1164,39014,3,1,2,3,0,0,1,0,0,0
5,3,305,2,1164,39014,3,2,2,3,0,0,1,0,0,0
5,3,305,2,1164,39014,4,1,2,2,0,0,1,0,1,0
5,3,305,2,1164,39014,4,2,2,2,0,0,1,0,1,0
5,3,305,2,1164,39016,1,1,28,5,1,0,0,0,1,0
5,3,305,2,1164,39016,1,2,16,5,0,0,1,0,1,0
5,3,305,2,1164,39016,2,1,15,3,0,0,1,0,1,0
5,3,305,2,1164,39017,1,2,6,5,0,0,1,0,1,1
5,3,305,2,1164,39017,1,3,5,3,0,0,1,0,1,0
5,3,305,2,1164,39017,1,5,5,3,0,0,0,0,1,0
5,3,305,2,1164,39017,2,2,3,5,0,0,1,0,1,0
5,3,305,2,1164,39017,2,7,2,5,0,0,0,0,1,0
5,3,305,2,1164,39017,3,2,3,3,0,0,0,0,1,1
5,3,305,2,1164,39017,3,5,3,3,0,0,0,0,1,0
5,3,305,2,1164,39017,4,2,2,3,0,0,0,0,1,0
5,3,305,2,1164,39017,7,2,3,5,0,0,1,0,0,0
5,3,305,2,1164,39017,7,5,3,5,0,0,1,0,0,0
5,3,305,2,1164,39017,7,6,3,5,0,0,1,0,0,0
5,3,305,2,1164,39017,7,7,3,5,0,0,1,0,0,0
5,3,305,2,1164,39018,1,2,1,5,0,0,0,0,1,0
5,3,305,2,1164,39018,2,2,3,3,0,0,1,0,1,0
5,3,305,2,1164,39020,1,1,6,5,0,0,1,0,1,0
5,3,305,2,1164,39020,1,2,8,5,0,0,1,0,1,0
5,3,305,2,1164,39020,2,1,4,3,0,0,1,0,0,0
5,3,305,2,1164,39020,2,2,5,3,0,0,1,0,1,0
5,3,305,2,1164,39021,1,1,2,3,0,0,1,0,0,1
5,3,305,2,1164,39021,1,2,3,3,0,0,1,0,0,1
5,3,305,2,1164,39021,2,1,3,1,0,0,0,0,0,1
5,3,305,2,1164,39021,3,1,4,4,0,0,1,0,1,1
5,3,305,2,1164,39021,3,2,4,3,0,0,0,0,1,0
5,3,305,2,1164,39021,4,1,1,1,0,0,0,0,0,1
5,3,305,2,1164,39022,1,1,4,4,0,0,1,0,0,1
5,3,305,2,1164,39022,1,2,4,4,0,0,1,0,0,1
5,3,305,2,1164,39022,2,1,3,5,0,0,1,0,1,1
5,3,305,2,1164,39022,2,4,3,4,0,0,1,0,1,0
5,3,308,2,102,39023,2,2,1,6,0,0,1,0,0,1
5,3,308,2,102,39023,2,3,1,6,0,0,1,0,0,0
5,3,308,2,102,39023,2,6,1,6,0,0,1,0,0,0
5,3,308,2,102,39023,3,2,2,4,0,0,1,0,0,1
5,3,308,2,102,39023,3,3,2,4,0,0,1,0,0,0
5,3,308,2,102,39023,3,6,2,4,0,0,1,0,0,0
5,3,309,2,698,39036,1,1,2,0.5,0,0,0,0,0,1
5,3,309,2,698,39037,2,1,6,4,0,0,1,0,1,1
5,3,309,2,698,39037,3,1,2,1,0,0,0,0,0,1
5,3,309,2,698,39037,4,1,1,1,0,0,0,0,0,1
5,3,309,2,698,39039,1,1,1,2,0,0,1,0,0,1
5,3,309,2,698,39039,1,2,2,2,0,0,1,0,1,0
5,3,309,2,698,39039,2,2,1,2,0,0,1,0,1,0
5,3,309,2,698,39040,1,1,7,7,0,0,1,0,1,0
5,3,309,2,698,39040,1,2,7,7,0,0,1,0,1,0
5,3,309,2,698,39040,1,3,5,6,0,0,1,0,1,0
5,3,309,2,698,39040,1,4,3,4,0,0,1,0,0,0
5,3,309,2,698,39040,2,2,2,6,0,0,1,0,0,0
5,3,309,2,698,39041,1,1,5,4,0,0,1,0,1,0
5,3,309,2,698,39041,2,1,9,5,0,0,1,0,1,0
5,3,309,2,698,39041,3,1,14,2,0,0,0,1,1,0
5,3,309,2,698,39042,1,2,1,3,0,0,0,0,1,0
5,3,309,2,698,39043,1,1,3,3,0,0,1,0,1,0
5,3,309,2,698,39044,1,1,20,3,0,0,1,0,0,1
5,3,309,2,698,39044,1,2,20,3,0,0,1,0,0,1
5,3,309,2,698,39044,2,1,4,4,0,0,1,0,0,1
5,3,309,2,698,39044,2,2,4,4,0,0,1,0,0,0
5,3,309,2,698,39044,3,1,3,4,0,0,1,0,0,1
5,3,309,2,698,39044,3,2,3,4,0,0,1,0,0,0
5,3,309,2,698,39044,4,1,3,4,0,0,1,0,0,1
5,3,309,2,698,39044,4,2,3,4,0,0,1,0,0,0
5,3,309,2,698,39044,5,1,3,4,0,0,1,0,0,1
5,3,309,2,698,39044,5,2,3,4,0,0,1,0,0,0
5,3,309,2,698,39044,6,1,2,4,0,0,1,0,0,1
5,3,309,2,698,39044,6,2,2,4,0,0,1,0,0,0
5,3,309,2,698,39045,1,2,1,6,0,0,1,0,0,0
5,3,309,2,698,39045,1,3,1,6,0,0,1,0,0,0
5,3,309,2,698,39045,2,2,4,6,0,0,1,0,0,0
5,3,309,2,698,39045,2,3,4,6,0,0,1,0,0,0
5,3,309,2,698,39045,5,2,2,6,0,0,1,0,0,0
5,3,309,2,698,39045,5,3,2,6,0,0,1,0,0,0
5,3,316,2,910,39057,1,1,1,2,0,0,1,0,0,0
5,3,317,2,586,39059,3,1,4,6,0,0,1,0,1,0
5,3,317,2,586,39059,3,2,4,6,0,0,1,0,1,0
5,3,317,2,586,39059,4,1,5,6,0,0,1,0,1,0
5,3,317,2,586,39059,4,2,5,6,0,0,1,0,1,0
5,3,317,2,586,39059,5,1,7,6,0,0,1,0,1,0
5,3,317,2,586,39059,5,2,7,6,0,0,1,0,1,0
5,3,317,2,586,39061,2,1,4,1,0,0,0,0,1,0
5,3,317,2,586,39061,2,2,4,1,0,0,0,0,1,0
5,3,317,2,586,39061,3,1,6,1,0,0,0,0,1,0
5,3,317,2,586,39061,3,2,6,1,0,0,0,0,1,0
5,3,317,2,586,39061,4,2,1,1,0,0,0,0,1,1
5,3,317,2,586,39061,5,1,3,1,0,0,0,0,1,1
5,3,317,2,586,39064,2,1,2,6,0,0,0,0,1,0
5,3,317,2,586,39064,2,2,1,6,0,0,0,0,1,0
5,3,317,2,586,39064,3,1,1,2,0,0,0,0,1,0
5,3,317,2,586,39064,3,2,1,1,0,0,0,0,1,0
5,3,317,2,586,39064,4,2,2,4,0,0,1,0,0,0
5,3,317,2,586,39064,5,2,2,4,0,0,1,0,0,0
5,3,317,2,586,39066,1,1,3,6,0,0,1,0,1,0
5,3,317,2,586,39066,1,8,3,6,0,0,1,0,0,0
5,3,317,2,586,39066,3,1,7,6,0,0,1,0,0,0
5,3,317,2,586,39066,3,8,7,6,0,0,1,0,0,0
5,3,323,1,0,39068,1,1,2,3,0,0,0,0,1,0
5,3,323,1,0,39068,1,2,2,3,0,0,0,0,1,0
5,3,317,2,586,39069,1,1,2,2,0,0,1,0,1,0
5,3,317,2,586,39070,1,1,2,2,0,0,0,0,1,0
5,3,317,2,586,39070,1,2,2,3,0,0,0,0,1,0
5,3,317,2,586,39070,2,1,1,2,0,0,1,0,1,1
5,3,317,2,586,39070,2,2,1,2,0,0,1,0,1,0
5,3,318,2,56,39071,3,1,3,2,0,0,0,0,1,0
5,3,318,2,56,39071,5,1,2,3,0,0,0,0,1,1
5,3,318,2,56,39071,5,2,2,3,0,0,0,0,1,0
5,3,318,2,56,39072,1,2,2,5,0,0,1,0,0,0
5,3,318,2,56,39072,1,3,2,5,0,0,1,0,0,0
5,3,318,2,56,39072,2,2,2,6,0,0,1,0,0,1
5,3,318,2,56,39072,2,3,2,6,0,0,1,0,0,0
5,3,318,2,56,39072,2,4,2,6,0,0,1,0,0,0
5,3,318,2,56,39072,3,3,2,3,0,0,1,0,1,0
5,3,318,2,56,39072,3,4,2,3,0,0,1,0,1,0
5,3,318,2,56,39072,3,5,2,3,0,0,1,0,1,0
5,3,318,2,56,39074,1,1,2,2,0,0,1,0,1,0
5,3,318,2,56,39074,1,2,2,2,0,0,1,0,1,0
5,3,318,2,56,39074,2,1,7,5,0,0,1,0,0,0
5,3,318,2,56,39074,2,2,7,5,0,0,1,0,0,0
5,3,318,2,56,39074,3,1,5,4,0,0,1,0,0,0
5,3,318,2,56,39074,3,2,5,4,0,0,1,0,0,0
5,3,318,2,56,39074,4,1,3,2,0,0,1,0,0,0
5,3,318,2,56,39074,4,2,3,2,0,0,1,0,0,0
5,3,318,2,56,39077,1,1,3,4,0,0,1,0,1,0
5,3,318,2,56,39077,1,2,3,4,0,0,1,0,1,0
5,3,318,2,56,39077,2,1,3,4,0,0,1,0,1,0
5,3,318,2,56,39077,2,2,3,4,0,0,1,0,1,0
5,3,318,2,56,39077,3,1,5,4,0,0,1,0,1,0
5,3,318,2,56,39077,3,2,5,4,0,0,1,0,1,0
5,3,318,2,56,39079,1,1,12,5,0,0,1,0,1,0
5,3,318,2,56,39079,1,4,7,3,0,0,1,0,1,0
5,3,318,2,56,39079,3,1,5,3,0,0,0,0,1,0
5,3,318,2,56,39079,4,1,3,5,0,0,1,0,1,0
5,3,318,2,56,39079,5,1,4,3,0,0,1,0,0,0
5,3,318,2,56,39080,3,1,5,4,0,0,1,0,0,0
5,3,318,2,56,39080,3,2,3,4,0,0,1,0,0,0
5,3,318,2,56,39080,5,1,5,3,0,0,1,0,0,0
5,3,318,2,56,39080,5,2,3,3,0,0,1,0,0,0
5,3,318,2,56,39080,5,3,3,3,0,0,1,0,0,0
5,3,318,2,56,39080,6,1,5,3,0,0,1,0,0,0
5,3,318,2,56,39080,6,2,4,4,0,0,1,0,0,0
5,3,318,2,56,39080,6,3,4,4,0,0,1,0,0,0
5,3,318,2,56,39081,1,2,6,4,0,0,1,0,1,0
5,3,318,2,56,39081,2,2,2,2,0,0,0,0,1,0
5,3,318,2,56,39081,3,1,3,1,0,0,0,0,1,0
5,3,318,2,56,39081,4,2,4,5,0,0,1,0,1,0
5,3,318,2,56,39082,1,2,10,3,0,0,1,0,1,1
5,3,318,2,56,39082,2,2,1,5,0,0,0,0,1,1
5,3,318,2,56,39082,3,2,2,5,0,0,1,0,0,0
5,3,304,2,10,39083,1,1,2,2,0,0,1,0,1,1
5,3,304,2,10,39083,2,1,3,2,0,0,0,0,0,1
5,3,304,2,10,39087,1,1,3,2,0,0,0,0,1,1
5,3,304,2,10,39087,1,2,5,4,0,0,0,0,1,1
5,3,304,2,10,39087,1,3,3,3,0,0,0,0,1,0
5,3,304,2,10,39087,1,4,3,3,0,0,0,0,1,0
5,3,304,2,10,39087,1,5,2,2,0,0,0,0,1,0
5,3,304,2,10,39088,1,1,4,3,0,0,0,0,1,1
5,3,304,2,10,39088,1,2,4,3,0,0,0,0,1,1
5,3,304,2,10,39088,2,1,1,6,0,0,0,0,1,0
5,3,304,2,10,39088,2,2,1,5,0,0,0,0,1,1
5,3,304,2,10,39088,5,1,3,5,1,0,0,0,1,1
5,3,304,2,10,39088,5,2,3,5,1,0,0,0,1,1
5,3,304,2,10,39088,6,1,1,4,0,0,0,0,1,1
5,3,304,2,10,39088,6,2,1,4,0,0,0,0,1,0
5,3,304,2,10,39089,1,2,2,3,0,0,0,0,1,0
5,3,304,2,10,39089,1,15,2,3,0,0,0,0,1,0
5,3,304,2,10,39089,1,16,2,3,0,0,0,0,1,0
5,3,304,2,10,39089,3,15,2,3,0,0,1,0,1,0
5,3,304,2,10,39089,3,16,2,3,0,0,1,0,1,0
5,3,304,2,10,39089,7,15,2,3,0,0,1,0,1,0
5,3,304,2,10,39089,7,16,2,3,0,0,1,0,1,0
5,3,304,2,10,39089,8,15,3,3,0,0,1,0,1,0
5,3,304,2,10,39089,8,16,3,3,0,0,1,0,1,0
5,3,304,2,10,39089,9,15,1,8,1,0,1,0,0,0
5,3,304,2,10,39089,9,16,1,8,1,0,1,0,0,0
5,3,304,2,10,39089,10,15,2,3,0,0,1,0,1,0
5,3,304,2,10,39089,10,16,2,3,0,0,1,0,1,0
5,3,304,2,10,39089,11,15,1,7,1,0,1,0,1,0
5,3,304,2,10,39089,11,16,1,7,1,0,1,0,1,0
5,3,304,2,10,39089,12,15,2,3,0,0,1,0,1,0
5,3,304,2,10,39089,12,16,2,3,0,0,1,0,1,0
5,3,304,2,10,39090,1,1,2,3,0,0,1,0,1,0
5,3,304,2,10,39090,1,2,8,2,0,0,1,0,1,0
5,3,304,2,10,39090,2,1,10,3,0,0,1,0,1,0
5,3,304,2,10,39090,2,2,6,5,0,0,1,0,1,0
5,3,304,2,10,39090,3,1,8,1,0,0,0,0,1,0
5,3,304,2,10,39090,3,2,3,1,0,0,0,0,1,0
5,3,304,2,10,39090,4,1,6,1,0,0,0,0,1,0
5,3,304,2,10,39090,4,2,10,1,0,0,1,0,1,0
5,3,304,2,10,39090,5,1,7,2,0,0,1,0,1,0
5,3,304,2,10,39090,5,2,5,3,0,0,1,0,1,0
5,3,304,2,10,39090,6,1,8,2,0,0,0,0,1,0
5,3,304,2,10,39090,6,2,6,2,0,0,1,0,1,0
5,3,304,2,10,39090,7,1,5,4,0,0,0,0,1,0
5,3,304,2,10,39090,7,2,6,3,0,0,1,0,1,0
5,3,304,2,10,39090,8,1,5,3,0,0,1,0,1,0
5,3,304,2,10,39090,8,2,6,4,0,0,1,0,1,0
5,3,304,2,10,39091,1,2,4,1,0,0,1,0,1,0
