"zone","state","lga","sector","ea","cluster_id","event_cd","c6q1","c6q1_os_1","c6q1_os_2","c6q2__2016","c6q2__2017","c6q2__2018","c6q2__2019","c6q3"
4,1,108,2,904,"108-904",14,2,,,,,,,
4,1,108,2,904,"108-904",15,2,,,,,,,
4,1,108,2,904,"108-904",16,2,,,,,,,
4,1,108,2,904,"108-904",17,2,,,,,,,
4,1,108,2,904,"108-904",18,2,,,,,,,
4,1,108,2,904,"108-904",19,2,,,,,,,
4,1,109,2,1214,"109-1214",1,2,,,,,,,
4,1,109,2,1214,"109-1214",2,2,,,,,,,
4,1,109,2,1214,"109-1214",3,1,,,1,1,0,0,25
4,1,109,2,1214,"109-1214",4,2,,,,,,,
4,1,109,2,1214,"109-1214",5,2,,,,,,,
4,1,109,2,1214,"109-1214",6,1,,,1,1,1,0,100
4,1,109,2,1214,"109-1214",7,2,,,,,,,
4,1,109,2,1214,"109-1214",8,2,,,,,,,
4,1,109,2,1214,"109-1214",10,2,,,,,,,
4,1,109,2,1214,"109-1214",11,1,,,0,1,1,0,50
4,1,109,2,1214,"109-1214",12,2,,,,,,,
4,1,109,2,1214,"109-1214",13,1,,,0,1,1,0,25
4,1,109,2,1214,"109-1214",14,1,,,1,1,0,0,75
4,1,109,2,1214,"109-1214",15,2,,,,,,,
4,1,109,2,1214,"109-1214",16,2,,,,,,,
4,1,109,2,1214,"109-1214",17,2,,,,,,,
4,1,109,2,1214,"109-1214",18,2,,,,,,,
4,1,109,2,1214,"109-1214",19,2,,,,,,,
4,1,109,2,1792,"109-1792",1,2,,,,,,,
4,1,109,2,1792,"109-1792",2,2,,,,,,,
4,1,109,2,1792,"109-1792",3,1,,,0,1,1,0,25
4,1,109,2,1792,"109-1792",4,2,,,,,,,
4,1,109,2,1792,"109-1792",5,2,,,,,,,
4,1,109,2,1792,"109-1792",6,1,,,1,1,1,0,100
4,1,109,2,1792,"109-1792",7,2,,,,,,,
4,1,109,2,1792,"109-1792",8,2,,,,,,,
4,1,109,2,1792,"109-1792",10,2,,,,,,,
4,1,109,2,1792,"109-1792",11,2,,,,,,,
4,1,109,2,1792,"109-1792",12,2,,,,,,,
4,1,109,2,1792,"109-1792",13,2,,,,,,,
4,1,109,2,1792,"109-1792",14,2,,,,,,,
4,1,109,2,1792,"109-1792",15,2,,,,,,,
4,1,109,2,1792,"109-1792",16,2,,,,,,,
4,1,109,2,1792,"109-1792",17,2,,,,,,,
4,1,109,2,1792,"109-1792",18,2,,,,,,,
4,1,109,2,1792,"109-1792",19,2,,,,,,,
4,1,109,2,1996,"109-1996",1,2,,,,,,,
4,1,109,2,1996,"109-1996",2,2,,,,,,,
4,1,109,2,1996,"109-1996",3,1,,,1,0,0,0,75
4,1,109,2,1996,"109-1996",4,2,,,,,,,
4,1,109,2,1996,"109-1996",5,2,,,,,,,
4,1,109,2,1996,"109-1996",6,1,,,1,1,1,0,100
4,1,109,2,1996,"109-1996",7,1,,,1,1,1,0,100
4,1,109,2,1996,"109-1996",8,2,,,,,,,
4,1,109,2,1996,"109-1996",10,2,,,,,,,
4,1,109,2,1996,"109-1996",11,1,,,0,0,1,0,50
4,1,109,2,1996,"109-1996",12,2,,,,,,,
4,1,109,2,1996,"109-1996",13,2,,,,,,,
4,1,109,2,1996,"109-1996",14,2,,,,,,,
4,1,109,2,1996,"109-1996",15,2,,,,,,,
4,1,109,2,1996,"109-1996",16,2,,,,,,,
4,1,109,2,1996,"109-1996",17,2,,,,,,,
4,1,109,2,1996,"109-1996",18,2,,,,,,,
4,1,109,2,1996,"109-1996",19,2,,,,,,,
4,1,110,2,338,"110-338",1,2,,,,,,,
4,1,110,2,338,"110-338",2,1,,,0,1,0,0,75
4,1,110,2,338,"110-338",3,1,,,1,0,0,0,50
4,1,110,2,338,"110-338",4,1,,,0,0,1,0,50
4,1,110,2,338,"110-338",5,2,,,,,,,
4,1,110,2,338,"110-338",6,1,,,0,1,0,0,100
4,1,110,2,338,"110-338",7,2,,,,,,,
4,1,110,2,338,"110-338",8,2,,,,,,,
4,1,110,2,338,"110-338",10,2,,,,,,,
4,1,110,2,338,"110-338",11,1,,,0,1,0,0,100
4,1,110,2,338,"110-338",12,2,,,,,,,
4,1,110,2,338,"110-338",13,2,,,,,,,
4,1,110,2,338,"110-338",14,2,,,,,,,
4,1,110,2,338,"110-338",15,2,,,,,,,
4,1,110,2,338,"110-338",16,2,,,,,,,
4,1,110,2,338,"110-338",17,2,,,,,,,
4,1,110,2,338,"110-338",18,2,,,,,,,
4,1,110,2,338,"110-338",19,2,,,,,,,
4,11,1101,2,154,"1101-154",1,2,,,,,,,
4,11,1101,2,154,"1101-154",2,2,,,,,,,
4,11,1101,2,154,"1101-154",3,1,,,0,1,1,0,50
4,11,1101,2,154,"1101-154",4,1,,,0,1,1,0,10
4,11,1101,2,154,"1101-154",5,2,,,,,,,
4,11,1101,2,154,"1101-154",6,1,,,0,1,1,0,100
4,11,1101,2,154,"1101-154",7,2,,,,,,,
4,11,1101,2,154,"1101-154",8,2,,,,,,,
4,11,1101,2,154,"1101-154",10,2,,,,,,,
4,11,1101,2,154,"1101-154",11,2,,,,,,,
4,11,1101,2,154,"1101-154",12,2,,,,,,,
4,11,1101,2,154,"1101-154",13,2,,,,,,,
4,11,1101,2,154,"1101-154",14,2,,,,,,,
4,11,1101,2,154,"1101-154",15,2,,,,,,,
4,11,1101,2,154,"1101-154",16,2,,,,,,,
4,11,1101,2,154,"1101-154",17,2,,,,,,,
4,11,1101,2,154,"1101-154",18,2,,,,,,,
4,11,1101,2,154,"1101-154",19,2,,,,,,,
4,11,1102,2,936,"1102-936",1,1,,"STREET  LIGHT",1,0,0,0,50
4,11,1102,2,936,"1102-936",2,1,,"STREET  LIGHT",1,0,0,0,50
4,11,1102,2,936,"1102-936",3,1,,"STREET  LIGHT",1,1,1,0,100
4,11,1102,2,936,"1102-936",4,1,,"STREET  LIGHT",1,0,0,0,50
4,11,1102,2,936,"1102-936",5,1,,"STREET  LIGHT",1,0,0,0,10
4,11,1102,2,936,"1102-936",6,1,,"STREET  LIGHT",1,1,1,0,100
4,11,1102,2,936,"1102-936",7,1,,"STREET  LIGHT",1,1,1,0,50
4,11,1102,2,936,"1102-936",8,1,,"STREET  LIGHT",1,0,0,0,50
4,11,1102,2,936,"1102-936",10,2,,"STREET  LIGHT",,,,,
4,11,1102,2,936,"1102-936",11,1,,"STREET  LIGHT",1,1,1,0,100
4,11,1102,2,936,"1102-936",12,2,,"STREET  LIGHT",,,,,
4,11,1102,2,936,"1102-936",13,2,,"STREET  LIGHT",,,,,
4,11,1102,2,936,"1102-936",14,1,,"STREET  LIGHT",0,1,1,0,100
4,11,1102,2,936,"1102-936",15,2,,"STREET  LIGHT",,,,,
4,11,1102,2,936,"1102-936",16,2,,"STREET  LIGHT",,,,,
4,11,1102,2,936,"1102-936",17,2,,"STREET  LIGHT",,,,,
4,11,1102,2,936,"1102-936",18,2,,"STREET  LIGHT",,,,,
4,11,1102,2,936,"1102-936",19,1,,"STREET  LIGHT",0,0,1,0,100
4,11,1104,2,1610,"1104-1610",1,2,,,,,,,
4,11,1104,2,1610,"1104-1610",2,1,,,0,1,0,0,10
4,11,1104,2,1610,"1104-1610",3,1,,,0,1,1,0,50
4,11,1104,2,1610,"1104-1610",4,1,,,0,1,1,0,10
4,11,1104,2,1610,"1104-1610",5,2,,,,,,,
4,11,1104,2,1610,"1104-1610",6,1,,,0,1,1,1,100
4,11,1104,2,1610,"1104-1610",7,2,,,,,,,
4,11,1104,2,1610,"1104-1610",8,2,,,,,,,
4,11,1104,2,1610,"1104-1610",10,2,,,,,,,
4,11,1104,2,1610,"1104-1610",11,2,,,,,,,
4,11,1104,2,1610,"1104-1610",12,2,,,,,,,
4,11,1104,2,1610,"1104-1610",13,2,,,,,,,
4,11,1104,2,1610,"1104-1610",14,2,,,,,,,
4,11,1104,2,1610,"1104-1610",15,2,,,,,,,
4,11,1104,2,1610,"1104-1610",16,2,,,,,,,
4,11,1104,2,1610,"1104-1610",17,2,,,,,,,
4,11,1104,2,1610,"1104-1610",18,2,,,,,,,
4,11,1104,2,1610,"1104-1610",19,2,,,,,,,
4,11,1104,1,2028,"1104-2028",1,2,,,,,,,
4,11,1104,1,2028,"1104-2028",2,2,,,,,,,
4,11,1104,1,2028,"1104-2028",3,2,,,,,,,
4,11,1104,1,2028,"1104-2028",4,2,,,,,,,
4,11,1104,1,2028,"1104-2028",5,2,,,,,,,
4,11,1104,1,2028,"1104-2028",6,1,,,1,1,1,0,100
4,11,1104,1,2028,"1104-2028",7,1,,,0,1,0,0,10
4,11,1104,1,2028,"1104-2028",8,2,,,,,,,
4,11,1104,1,2028,"1104-2028",10,2,,,,,,,
4,11,1104,1,2028,"1104-2028",11,2,,,,,,,
4,11,1104,1,2028,"1104-2028",12,2,,,,,,,
4,11,1104,1,2028,"1104-2028",13,1,,,0,1,1,0,100
4,11,1104,1,2028,"1104-2028",14,2,,,,,,,
4,11,1104,1,2028,"1104-2028",15,2,,,,,,,
4,11,1104,1,2028,"1104-2028",16,1,,,0,1,1,0,100
4,11,1104,1,2028,"1104-2028",17,2,,,,,,,
4,11,1104,1,2028,"1104-2028",18,2,,,,,,,
4,11,1104,1,2028,"1104-2028",19,2,,,,,,,
4,11,1104,2,434,"1104-434",1,2,,,,,,,
4,11,1104,2,434,"1104-434",2,1,,,0,0,1,0,50
4,11,1104,2,434,"1104-434",3,2,,,,,,,
4,11,1104,2,434,"1104-434",4,1,,,0,0,1,0,10
4,11,1104,2,434,"1104-434",5,2,,,,,,,
4,11,1104,2,434,"1104-434",6,1,,,0,0,1,0,100
4,11,1104,2,434,"1104-434",7,2,,,,,,,
4,11,1104,2,434,"1104-434",8,2,,,,,,,
4,11,1104,2,434,"1104-434",10,2,,,,,,,
4,11,1104,2,434,"1104-434",11,2,,,,,,,
4,11,1104,2,434,"1104-434",12,2,,,,,,,
4,11,1104,2,434,"1104-434",13,2,,,,,,,
4,11,1104,2,434,"1104-434",14,2,,,,,,,
4,11,1104,2,434,"1104-434",15,2,,,,,,,
4,11,1104,2,434,"1104-434",16,2,,,,,,,
4,11,1104,2,434,"1104-434",17,2,,,,,,,
4,11,1104,2,434,"1104-434",18,2,,,,,,,
4,11,1104,2,434,"1104-434",19,2,,,,,,,
4,11,1104,2,914,"1104-914",1,2,,,,,,,
4,11,1104,2,914,"1104-914",2,1,,,0,0,1,0,50
4,11,1104,2,914,"1104-914",3,1,,,1,1,0,0,10
4,11,1104,2,914,"1104-914",4,1,,,1,1,1,0,50
4,11,1104,2,914,"1104-914",5,2,,,,,,,
4,11,1104,2,914,"1104-914",6,1,,,0,0,1,0,100
4,11,1104,2,914,"1104-914",7,2,,,,,,,
4,11,1104,2,914,"1104-914",8,2,,,,,,,
4,11,1104,2,914,"1104-914",10,2,,,,,,,
4,11,1104,2,914,"1104-914",11,2,,,,,,,
4,11,1104,2,914,"1104-914",12,1,,,0,0,0,1,10
4,11,1104,2,914,"1104-914",13,2,,,,,,,
4,11,1104,2,914,"1104-914",14,2,,,,,,,
4,11,1104,2,914,"1104-914",15,2,,,,,,,
4,11,1104,2,914,"1104-914",16,2,,,,,,,
4,11,1104,2,914,"1104-914",17,2,,,,,,,
4,11,1104,2,914,"1104-914",18,2,,,,,,,
4,11,1104,2,914,"1104-914",19,2,,,,,,,
4,11,1105,2,1092,"1105-1092",1,2,,,,,,,
4,11,1105,2,1092,"1105-1092",2,2,,,,,,,
4,11,1105,2,1092,"1105-1092",3,1,,,0,1,1,0,100
4,11,1105,2,1092,"1105-1092",4,1,,,0,1,0,0,10
4,11,1105,2,1092,"1105-1092",5,2,,,,,,,
4,11,1105,2,1092,"1105-1092",6,1,,,0,1,1,1,100
4,11,1105,2,1092,"1105-1092",7,2,,,,,,,
4,11,1105,2,1092,"1105-1092",8,2,,,,,,,
4,11,1105,2,1092,"1105-1092",10,2,,,,,,,
4,11,1105,2,1092,"1105-1092",11,2,,,,,,,
4,11,1105,2,1092,"1105-1092",12,2,,,,,,,
4,11,1105,2,1092,"1105-1092",13,2,,,,,,,
4,11,1105,2,1092,"1105-1092",14,2,,,,,,,
4,11,1105,2,1092,"1105-1092",15,2,,,,,,,
4,11,1105,2,1092,"1105-1092",16,2,,,,,,,
4,11,1105,2,1092,"1105-1092",17,2,,,,,,,
4,11,1105,2,1092,"1105-1092",18,2,,,,,,,
4,11,1105,2,1092,"1105-1092",19,2,,,,,,,
4,11,1106,2,1366,"1106-1366",1,2,,,,,,,
4,11,1106,2,1366,"1106-1366",2,2,,,,,,,
4,11,1106,2,1366,"1106-1366",3,1,,,0,1,1,0,50
4,11,1106,2,1366,"1106-1366",4,1,,,0,1,1,0,10
4,11,1106,2,1366,"1106-1366",5,2,,,,,,,
4,11,1106,2,1366,"1106-1366",6,1,,,0,1,1,0,100
4,11,1106,2,1366,"1106-1366",7,2,,,,,,,
4,11,1106,2,1366,"1106-1366",8,2,,,,,,,
4,11,1106,2,1366,"1106-1366",10,2,,,,,,,
4,11,1106,2,1366,"1106-1366",11,2,,,,,,,
4,11,1106,2,1366,"1106-1366",12,2,,,,,,,
4,11,1106,2,1366,"1106-1366",13,2,,,,,,,
4,11,1106,2,1366,"1106-1366",14,2,,,,,,,
4,11,1106,2,1366,"1106-1366",15,2,,,,,,,
4,11,1106,2,1366,"1106-1366",16,2,,,,,,,
4,11,1106,2,1366,"1106-1366",17,2,,,,,,,
4,11,1106,2,1366,"1106-1366",18,2,,,,,,,
4,11,1106,2,1366,"1106-1366",19,2,,,,,,,
4,11,1109,2,1556,"1109-1556",1,1,,,0,1,0,0,50
4,11,1109,2,1556,"1109-1556",2,1,,,0,0,1,0,50
4,11,1109,2,1556,"1109-1556",3,1,,,1,1,1,0,100
4,11,1109,2,1556,"1109-1556",4,1,,,0,1,0,0,10
4,11,1109,2,1556,"1109-1556",5,1,,,0,1,0,0,10
4,11,1109,2,1556,"1109-1556",6,1,,,0,0,1,0,100
4,11,1109,2,1556,"1109-1556",7,2,,,,,,,
4,11,1109,2,1556,"1109-1556",8,2,,,,,,,
4,11,1109,2,1556,"1109-1556",10,2,,,,,,,
4,11,1109,2,1556,"1109-1556",11,2,,,,,,,
4,11,1109,2,1556,"1109-1556",12,2,,,,,,,
4,11,1109,2,1556,"1109-1556",13,2,,,,,,,
4,11,1109,2,1556,"1109-1556",14,2,,,,,,,
4,11,1109,2,1556,"1109-1556",15,2,,,,,,,
4,11,1109,2,1556,"1109-1556",16,2,,,,,,,
4,11,1109,2,1556,"1109-1556",17,2,,,,,,,
4,11,1109,2,1556,"1109-1556",18,2,,,,,,,
4,11,1109,2,1556,"1109-1556",19,2,,,,,,,
4,1,111,1,1146,"111-1146",1,2,,,,,,,
4,1,111,1,1146,"111-1146",2,2,,,,,,,
4,1,111,1,1146,"111-1146",3,1,,,0,1,0,0,100
4,1,111,1,1146,"111-1146",4,1,,,0,0,1,0,25
4,1,111,1,1146,"111-1146",5,2,,,,,,,
4,1,111,1,1146,"111-1146",6,1,,,0,1,0,0,100
4,1,111,1,1146,"111-1146",7,2,,,,,,,
4,1,111,1,1146,"111-1146",8,2,,,,,,,
4,1,111,1,1146,"111-1146",10,2,,,,,,,
4,1,111,1,1146,"111-1146",11,2,,,,,,,
4,1,111,1,1146,"111-1146",12,2,,,,,,,
4,1,111,1,1146,"111-1146",13,2,,,,,,,
4,1,111,1,1146,"111-1146",14,2,,,,,,,
4,1,111,1,1146,"111-1146",15,2,,,,,,,
4,1,111,1,1146,"111-1146",16,2,,,,,,,
4,1,111,1,1146,"111-1146",17,2,,,,,,,
4,1,111,1,1146,"111-1146",18,2,,,,,,,
4,1,111,1,1146,"111-1146",19,2,,,,,,,
4,1,111,2,118,"111-118",1,2,,,,,,,
4,1,111,2,118,"111-118",2,2,,,,,,,
4,1,111,2,118,"111-118",3,1,,,0,0,1,0,100
4,1,111,2,118,"111-118",4,1,,,0,1,0,0,75
4,1,111,2,118,"111-118",5,2,,,,,,,
4,1,111,2,118,"111-118",6,1,,,1,0,0,0,100
4,1,111,2,118,"111-118",7,2,,,,,,,
4,1,111,2,118,"111-118",8,2,,,,,,,
4,1,111,2,118,"111-118",10,2,,,,,,,
4,1,111,2,118,"111-118",11,2,,,,,,,
4,1,111,2,118,"111-118",12,2,,,,,,,
4,1,111,2,118,"111-118",13,2,,,,,,,
4,1,111,2,118,"111-118",14,2,,,,,,,
4,1,111,2,118,"111-118",15,2,,,,,,,
4,1,111,2,118,"111-118",16,2,,,,,,,
4,1,111,2,118,"111-118",17,2,,,,,,,
4,1,111,2,118,"111-118",18,2,,,,,,,
4,1,111,2,118,"111-118",19,2,,,,,,,
4,11,1112,2,78,"1112-78",1,2,,,,,,,
4,11,1112,2,78,"1112-78",2,2,,,,,,,
4,11,1112,2,78,"1112-78",3,2,,,,,,,
4,11,1112,2,78,"1112-78",4,1,,,0,1,1,0,10
4,11,1112,2,78,"1112-78",5,2,,,,,,,
4,11,1112,2,78,"1112-78",6,1,,,1,1,1,1,100
4,11,1112,2,78,"1112-78",7,2,,,,,,,
4,11,1112,2,78,"1112-78",8,2,,,,,,,
4,11,1112,2,78,"1112-78",10,2,,,,,,,
4,11,1112,2,78,"1112-78",11,2,,,,,,,
4,11,1112,2,78,"1112-78",12,2,,,,,,,
4,11,1112,2,78,"1112-78",13,2,,,,,,,
4,11,1112,2,78,"1112-78",14,2,,,,,,,
4,11,1112,2,78,"1112-78",15,2,,,,,,,
4,11,1112,2,78,"1112-78",16,2,,,,,,,
4,11,1112,2,78,"1112-78",17,2,,,,,,,
4,11,1112,2,78,"1112-78",18,2,,,,,,,
4,11,1112,2,78,"1112-78",19,2,,,,,,,
4,11,1113,2,954,"1113-954",1,2,,,,,,,
4,11,1113,2,954,"1113-954",2,2,,,,,,,
4,11,1113,2,954,"1113-954",3,1,,,0,1,1,0,10
4,11,1113,2,954,"1113-954",4,1,,,0,0,1,0,10
4,11,1113,2,954,"1113-954",5,2,,,,,,,
4,11,1113,2,954,"1113-954",6,1,,,0,1,1,0,100
4,11,1113,2,954,"1113-954",7,2,,,,,,,
4,11,1113,2,954,"1113-954",8,2,,,,,,,
4,11,1113,2,954,"1113-954",10,2,,,,,,,
4,11,1113,2,954,"1113-954",11,2,,,,,,,
4,11,1113,2,954,"1113-954",12,2,,,,,,,
4,11,1113,2,954,"1113-954",13,2,,,,,,,
4,11,1113,2,954,"1113-954",14,2,,,,,,,
4,11,1113,2,954,"1113-954",15,2,,,,,,,
4,11,1113,2,954,"1113-954",16,2,,,,,,,
4,11,1113,2,954,"1113-954",17,2,,,,,,,
4,11,1113,2,954,"1113-954",18,2,,,,,,,
4,11,1113,2,954,"1113-954",19,2,,,,,,,
4,1,112,2,266,"112-266",1,2,,,,,,,
4,1,112,2,266,"112-266",2,2,,,,,,,
4,1,112,2,266,"112-266",3,2,,,,,,,
4,1,112,2,266,"112-266",4,2,,,,,,,
4,1,112,2,266,"112-266",5,2,,,,,,,
4,1,112,2,266,"112-266",6,1,,,1,1,1,0,100
4,1,112,2,266,"112-266",7,1,,,1,1,0,0,100
4,1,112,2,266,"112-266",8,2,,,,,,,
4,1,112,2,266,"112-266",10,2,,,,,,,
4,1,112,2,266,"112-266",11,2,,,,,,,
4,1,112,2,266,"112-266",12,2,,,,,,,
4,1,112,2,266,"112-266",13,2,,,,,,,
4,1,112,2,266,"112-266",14,2,,,,,,,
4,1,112,2,266,"112-266",15,2,,,,,,,
4,1,112,2,266,"112-266",16,2,,,,,,,
4,1,112,2,266,"112-266",17,2,,,,,,,
4,1,112,2,266,"112-266",18,2,,,,,,,
4,1,112,2,266,"112-266",19,2,,,,,,,
4,1,112,2,556,"112-556",1,2,,,,,,,
4,1,112,2,556,"112-556",2,2,,,,,,,
4,1,112,2,556,"112-556",3,1,,,0,1,1,0,75
4,1,112,2,556,"112-556",4,2,,,,,,,
4,1,112,2,556,"112-556",5,2,,,,,,,
4,1,112,2,556,"112-556",6,1,,,1,1,1,0,100
4,1,112,2,556,"112-556",7,2,,,,,,,
4,1,112,2,556,"112-556",8,2,,,,,,,
4,1,112,2,556,"112-556",10,2,,,,,,,
4,1,112,2,556,"112-556",11,2,,,,,,,
4,1,112,2,556,"112-556",12,2,,,,,,,
4,1,112,2,556,"112-556",13,2,,,,,,,
4,1,112,2,556,"112-556",14,2,,,,,,,
4,1,112,2,556,"112-556",15,2,,,,,,,
4,1,112,2,556,"112-556",16,2,,,,,,,
4,1,112,2,556,"112-556",17,2,,,,,,,
4,1,112,2,556,"112-556",18,2,,,,,,,
4,1,112,2,556,"112-556",19,2,,,,,,,
4,1,113,2,284,"113-284",1,2,,,,,,,
4,1,113,2,284,"113-284",2,2,,,,,,,
4,1,113,2,284,"113-284",3,1,,,1,0,0,0,25
4,1,113,2,284,"113-284",4,2,,,,,,,
4,1,113,2,284,"113-284",5,2,,,,,,,
4,1,113,2,284,"113-284",6,1,,,1,1,1,0,100
4,1,113,2,284,"113-284",7,2,,,,,,,
4,1,113,2,284,"113-284",8,2,,,,,,,
4,1,113,2,284,"113-284",10,2,,,,,,,
4,1,113,2,284,"113-284",11,1,,,0,1,0,0,25
4,1,113,2,284,"113-284",12,2,,,,,,,
4,1,113,2,284,"113-284",13,2,,,,,,,
4,1,113,2,284,"113-284",14,1,,,0,0,1,0,10
4,1,113,2,284,"113-284",15,2,,,,,,,
4,1,113,2,284,"113-284",16,2,,,,,,,
4,1,113,2,284,"113-284",17,2,,,,,,,
4,1,113,2,284,"113-284",18,2,,,,,,,
4,1,113,2,284,"113-284",19,2,,,,,,,
4,1,113,2,44,"113-44",1,2,,,,,,,
4,1,113,2,44,"113-44",2,2,,,,,,,
4,1,113,2,44,"113-44",3,2,,,,,,,
4,1,113,2,44,"113-44",4,2,,,,,,,
4,1,113,2,44,"113-44",5,2,,,,,,,
4,1,113,2,44,"113-44",6,1,,,1,1,1,0,100
4,1,113,2,44,"113-44",7,2,,,,,,,
4,1,113,2,44,"113-44",8,2,,,,,,,
4,1,113,2,44,"113-44",10,2,,,,,,,
4,1,113,2,44,"113-44",11,2,,,,,,,
4,1,113,2,44,"113-44",12,2,,,,,,,
4,1,113,2,44,"113-44",13,2,,,,,,,
4,1,113,2,44,"113-44",14,2,,,,,,,
4,1,113,2,44,"113-44",15,2,,,,,,,
4,1,113,2,44,"113-44",16,2,,,,,,,
4,1,113,2,44,"113-44",17,2,,,,,,,
4,1,113,2,44,"113-44",18,2,,,,,,,
4,1,113,2,44,"113-44",19,2,,,,,,,
4,1,113,2,6,"113-6",1,2,,,,,,,
4,1,113,2,6,"113-6",2,2,,,,,,,
4,1,113,2,6,"113-6",3,2,,,,,,,
4,1,113,2,6,"113-6",4,2,,,,,,,
4,1,113,2,6,"113-6",5,2,,,,,,,
4,1,113,2,6,"113-6",6,1,,,1,1,1,0,100
4,1,113,2,6,"113-6",7,2,,,,,,,
4,1,113,2,6,"113-6",8,2,,,,,,,
4,1,113,2,6,"113-6",10,2,,,,,,,
4,1,113,2,6,"113-6",11,2,,,,,,,
4,1,113,2,6,"113-6",12,2,,,,,,,
4,1,113,2,6,"113-6",13,2,,,,,,,
4,1,113,2,6,"113-6",14,2,,,,,,,
4,1,113,2,6,"113-6",15,2,,,,,,,
4,1,113,2,6,"113-6",16,2,,,,,,,
4,1,113,2,6,"113-6",17,2,,,,,,,
4,1,113,2,6,"113-6",18,2,,,,,,,
4,1,113,2,6,"113-6",19,2,,,,,,,
4,1,115,1,176,"115-176",1,2,,,,,,,
4,1,115,1,176,"115-176",2,2,,,,,,,
4,1,115,1,176,"115-176",3,2,,,,,,,
4,1,115,1,176,"115-176",4,2,,,,,,,
4,1,115,1,176,"115-176",5,2,,,,,,,
4,1,115,1,176,"115-176",6,1,,,0,1,0,0,100
4,1,115,1,176,"115-176",7,2,,,,,,,
4,1,115,1,176,"115-176",8,2,,,,,,,
4,1,115,1,176,"115-176",10,2,,,,,,,
4,1,115,1,176,"115-176",11,2,,,,,,,
4,1,115,1,176,"115-176",12,2,,,,,,,
4,1,115,1,176,"115-176",13,2,,,,,,,
4,1,115,1,176,"115-176",14,2,,,,,,,
4,1,115,1,176,"115-176",15,2,,,,,,,
4,1,115,1,176,"115-176",16,2,,,,,,,
4,1,115,1,176,"115-176",17,2,,,,,,,
4,1,115,1,176,"115-176",18,2,,,,,,,
4,1,115,1,176,"115-176",19,2,,,,,,,
4,1,115,1,550,"115-550",1,2,,,,,,,
4,1,115,1,550,"115-550",2,2,,,,,,,
4,1,115,1,550,"115-550",3,2,,,,,,,
4,1,115,1,550,"115-550",4,2,,,,,,,
4,1,115,1,550,"115-550",5,2,,,,,,,
4,1,115,1,550,"115-550",6,1,,,0,1,0,0,100
4,1,115,1,550,"115-550",7,2,,,,,,,
4,1,115,1,550,"115-550",8,2,,,,,,,
4,1,115,1,550,"115-550",10,2,,,,,,,
4,1,115,1,550,"115-550",11,2,,,,,,,
4,1,115,1,550,"115-550",12,2,,,,,,,
4,1,115,1,550,"115-550",13,2,,,,,,,
4,1,115,1,550,"115-550",14,2,,,,,,,
4,1,115,1,550,"115-550",15,2,,,,,,,
4,1,115,1,550,"115-550",16,2,,,,,,,
4,1,115,1,550,"115-550",17,2,,,,,,,
4,1,115,1,550,"115-550",18,2,,,,,,,
4,1,115,1,550,"115-550",19,2,,,,,,,
4,1,115,1,670,"115-670",1,2,,,,,,,
4,1,115,1,670,"115-670",2,2,,,,,,,
4,1,115,1,670,"115-670",3,2,,,,,,,
4,1,115,1,670,"115-670",4,2,,,,,,,
4,1,115,1,670,"115-670",5,2,,,,,,,
4,1,115,1,670,"115-670",6,1,,,0,1,0,0,100
4,1,115,1,670,"115-670",7,2,,,,,,,
4,1,115,1,670,"115-670",8,2,,,,,,,
4,1,115,1,670,"115-670",10,2,,,,,,,
4,1,115,1,670,"115-670",11,2,,,,,,,
4,1,115,1,670,"115-670",12,2,,,,,,,
4,1,115,1,670,"115-670",13,2,,,,,,,
4,1,115,1,670,"115-670",14,2,,,,,,,
4,1,115,1,670,"115-670",15,2,,,,,,,
4,1,115,1,670,"115-670",16,2,,,,,,,
4,1,115,1,670,"115-670",17,2,,,,,,,
4,1,115,1,670,"115-670",18,2,,,,,,,
4,1,115,1,670,"115-670",19,2,,,,,,,
4,1,117,2,560,"117-560",1,2,,,,,,,
4,1,117,2,560,"117-560",2,2,,,,,,,
4,1,117,2,560,"117-560",3,2,,,,,,,
4,1,117,2,560,"117-560",4,2,,,,,,,
4,1,117,2,560,"117-560",5,2,,,,,,,
4,1,117,2,560,"117-560",6,1,,,1,1,0,0,100
4,1,117,2,560,"117-560",7,2,,,,,,,
4,1,117,2,560,"117-560",8,2,,,,,,,
4,1,117,2,560,"117-560",10,2,,,,,,,
4,1,117,2,560,"117-560",11,1,,,1,0,0,0,25
4,1,117,2,560,"117-560",12,2,,,,,,,
4,1,117,2,560,"117-560",13,2,,,,,,,
4,1,117,2,560,"117-560",14,2,,,,,,,
4,1,117,2,560,"117-560",15,2,,,,,,,
4,1,117,2,560,"117-560",16,2,,,,,,,
4,1,117,2,560,"117-560",17,2,,,,,,,
4,1,117,2,560,"117-560",18,2,,,,,,,
4,1,117,2,560,"117-560",19,2,,,,,,,
4,1,117,2,800,"117-800",1,2,,,,,,,
4,1,117,2,800,"117-800",2,2,,,,,,,
4,1,117,2,800,"117-800",3,1,,,1,0,0,0,100
4,1,117,2,800,"117-800",4,1,,,0,1,0,0,50
4,1,117,2,800,"117-800",5,2,,,,,,,
4,1,117,2,800,"117-800",6,1,,,0,1,0,0,100
4,1,117,2,800,"117-800",7,2,,,,,,,
4,1,117,2,800,"117-800",8,2,,,,,,,
4,1,117,2,800,"117-800",10,2,,,,,,,
